"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Togo,1395.457 ,1425.487 ,1441.906 ,1452.088 ,1461.520 ,1473.839 ,1490.731 ,1512.029 ,1535.969 ,1559.674 ,1580.513 ,1597.526 ,1612.755 ,1631.764 ,1662.073 ,1708.630 ,1774.029 ,1855.442 ,1945.780 ,2034.907 ,2115.522 ,2185.662 ,2247.582 ,2303.345 ,2356.622 ,2410.446 ,2464.455 ,2518.566 ,2576.469 ,2642.846 ,2720.839 ,2812.039 ,2915.066 ,3026.238 ,3140.237 ,3252.994 ,3364.020 ,3474.080 ,3581.928 ,3686.373 ,3786.940 ,3882.271 ,3973.327 ,4064.926 ,4163.642 ,4274.024 ,4398.238 ,4534.551 ,4679.023 ,4825.704 ,4970.367 ,5111.770 ,5251.472 ,5391.401 ,5534.598 ,5683.268 ,5837.792 ,5997.385 ,6161.796 ,6330.472 ,6502.952 ,6679.282 ,6859.482 ,7042.948 ,7228.915 ,7416.802 ,7602.977 ,7789.796 ,7977.412 ,8165.969 ,8355.602 ,8546.428 ,8738.551 ,8932.073 ,9127.080 ,9323.622 ,9521.709 ,9721.280 ,9922.261 ,10124.473 ,10327.792 ,10532.100 ,10737.266 ,10943.096 ,11149.339 ,11355.767 ,11562.203 ,11768.491 ,11974.400 ,12179.700 ,12384.170 ,12587.656 ,12789.989 ,12990.961 ,13190.368 ,13388.003 ,13583.708 ,13777.395 ,13969.050 ,14158.717 ,14346.405 ,14532.057 ,14715.536 ,14896.728 ,15075.463 ,15251.605 ,15425.043 ,15595.737 ,15763.686 ,15928.948 ,16091.516 ,16251.347 ,16408.298 ,16562.225 ,16712.940 ,16860.285 ,17004.155 ,17144.448 ,17281.035 ,17413.753 ,17542.465 ,17667.081 ,17787.501 ,17903.646 ,18015.430 ,18122.796 ,18225.659 ,18323.950 ,18417.647 ,18506.702 ,18591.093 ,18670.806 ,18745.811 ,18816.036 ,18881.390 ,18941.819 ,18997.315 ,19047.919 ,19093.756 ,19135.023 ,19171.838 ,19204.287 ,19232.395 ,19256.168 ,19275.587 ,19290.660 ,19301.450 ,19308.004 ,19310.471 ,19308.983 ,19303.732 
ASIA,1404061.590 ,1434534.785 ,1463159.816 ,1490835.714 ,1518303.010 ,1546143.227 ,1574772.653 ,1604448.795 ,1635288.434 ,1667297.629 ,1700462.752 ,1734847.065 ,1770675.629 ,1808371.265 ,1848452.049 ,1891228.735 ,1936862.071 ,1985086.190 ,2035238.284 ,2086393.344 ,2137828.395 ,2189385.932 ,2241096.853 ,2292666.357 ,2343802.562 ,2394338.004 ,2444094.013 ,2493191.935 ,2542157.731 ,2591734.858 ,2642488.969 ,2694423.536 ,2747435.334 ,2801830.903 ,2857956.354 ,2915953.444 ,2976023.194 ,3037815.600 ,3100227.169 ,3161768.286 ,3221341.719 ,3278551.343 ,3333604.095 ,3386759.856 ,3438526.430 ,3489306.253 ,3539101.069 ,3587833.521 ,3635758.510 ,3683189.786 ,3730370.625 ,3777425.069 ,3824369.526 ,3871201.740 ,3917871.151 ,3964342.662 ,4010602.667 ,4056684.697 ,4102643.673 ,4148549.798 ,4194425.212 ,4240280.976 ,4286014.731 ,4331391.205 ,4376099.655 ,4419897.601 ,4461364.212 ,4501445.044 ,4540118.731 ,4577362.378 ,4613151.606 ,4647460.247 ,4680260.693 ,4711524.492 ,4741224.265 ,4769337.111 ,4795849.700 ,4820761.783 ,4844088.098 ,4865853.355 ,4886078.745 ,4904774.190 ,4921943.815 ,4937597.291 ,4951744.184 ,4964397.274 ,4975568.815 ,4985278.142 ,4993554.095 ,5000430.579 ,5005937.307 ,5010097.076 ,5012925.101 ,5014434.753 ,5014636.483 ,5013543.497 ,5011177.876 ,5007563.445 ,5002717.358 ,4996656.050 ,4989399.995 ,4980976.316 ,4971415.915 ,4960748.077 ,4949003.837 ,4936217.282 ,4922422.644 ,4907660.475 ,4891980.382 ,4875437.316 ,4858083.772 ,4839963.363 ,4821118.599 ,4801599.881 ,4781459.438 ,4760747.200 ,4739505.565 ,4717776.782 ,4695608.460 ,4673048.883 ,4650142.392 ,4626924.229 ,4603427.213 ,4579687.649 ,4555740.859 ,4531617.084 ,4507340.882 ,4482930.362 ,4458399.732 ,4433758.851 ,4409015.417 ,4384184.207 ,4359272.456 ,4334269.868 ,4309158.526 ,4283926.679 ,4258579.507 ,4233128.071 ,4207574.715 ,4181922.039 ,4156176.615 ,4130349.326 ,4104455.476 ,4078513.825 ,4052545.414 ,4026572.889 ,4000620.052 ,3974711.844 ,3948873.980 ,3923133.402 ,3897517.814 
Eastern Asia,677556.256 ,694585.005 ,708899.633 ,721429.146 ,732938.323 ,744027.825 ,755127.475 ,766502.920 ,778274.584 ,790449.206 ,803015.053 ,816043.099 ,829775.792 ,844665.060 ,861264.571 ,879913.075 ,900779.694 ,923600.377 ,947724.716 ,972238.934 ,996425.101 ,1020121.685 ,1043348.061 ,1065794.321 ,1087148.394 ,1107219.338 ,1125857.270 ,1143166.967 ,1159554.339 ,1175604.605 ,1191787.808 ,1208088.212 ,1224493.141 ,1241464.590 ,1259564.344 ,1279116.411 ,1300377.749 ,1323039.738 ,1346150.890 ,1368393.157 ,1388798.183 ,1407055.358 ,1423378.163 ,1437972.833 ,1451246.568 ,1463528.718 ,1474822.445 ,1485085.081 ,1494568.181 ,1503584.325 ,1512377.595 ,1521071.205 ,1529686.044 ,1538233.613 ,1546681.947 ,1555011.573 ,1563236.216 ,1571398.378 ,1579531.194 ,1587670.908 ,1595828.675 ,1604014.400 ,1612178.334 ,1620194.727 ,1627896.076 ,1635150.365 ,1641584.142 ,1647254.529 ,1652168.941 ,1656335.573 ,1659763.257 ,1662461.593 ,1664440.836 ,1665712.014 ,1666286.836 ,1666177.729 ,1665397.880 ,1663961.201 ,1661882.407 ,1659176.931 ,1655860.886 ,1651950.886 ,1647464.377 ,1642419.975 ,1636837.107 ,1630735.749 ,1624133.772 ,1617051.233 ,1609512.890 ,1601545.355 ,1593173.267 ,1584418.252 ,1575298.328 ,1565830.210 ,1556029.007 ,1545910.973 ,1535496.393 ,1524806.265 ,1513858.227 ,1502669.564 ,1491259.124 ,1479647.009 ,1467856.180 ,1455911.787 ,1443840.602 ,1431668.656 ,1419417.857 ,1407110.487 ,1394773.483 ,1382434.961 ,1370120.897 ,1357852.690 ,1345649.680 ,1333532.568 ,1321521.365 ,1309634.616 ,1297888.673 ,1286298.754 ,1274879.584 ,1263644.968 ,1252607.074 ,1241774.331 ,1231155.090 ,1220760.078 ,1210599.952 ,1200681.560 ,1191006.789 ,1181572.665 ,1172373.760 ,1163401.406 ,1154645.764 ,1146101.950 ,1137760.102 ,1129598.370 ,1121589.829 ,1113711.700 ,1105953.505 ,1098308.031 ,1090760.512 ,1083296.009 ,1075903.092 ,1068575.066 ,1061309.597 ,1054107.683 ,1046972.351 ,1039907.673 ,1032918.289 ,1026009.264 ,1019185.998 ,1012454.270 ,1005820.184 
China,554419.275 ,569611.075 ,582029.301 ,592567.861 ,601971.218 ,610834.396 ,619597.547 ,628551.405 ,637853.609 ,647555.963 ,657686.143 ,668334.897 ,679732.315 ,692280.490 ,706460.953 ,722562.183 ,740745.642 ,760771.063 ,782008.729 ,803577.221 ,824788.457 ,845481.578 ,865686.530 ,885145.933 ,903613.538 ,920945.083 ,937018.252 ,951927.444 ,966039.822 ,979880.619 ,993877.310 ,1008000.152 ,1022253.396 ,1037123.834 ,1053210.735 ,1070863.389 ,1090348.056 ,1111341.725 ,1132866.344 ,1153565.894 ,1172445.200 ,1189183.522 ,1204003.901 ,1217129.133 ,1228991.932 ,1239940.004 ,1249981.441 ,1259066.974 ,1267441.503 ,1275406.699 ,1283198.970 ,1290937.649 ,1298646.577 ,1306343.911 ,1314007.478 ,1321623.490 ,1329209.094 ,1336800.506 ,1344415.227 ,1352068.091 ,1359755.102 ,1367480.264 ,1375198.619 ,1382793.212 ,1390110.388 ,1397028.553 ,1403260.966 ,1408810.354 ,1413683.807 ,1417888.476 ,1421431.506 ,1424320.075 ,1426561.359 ,1428162.727 ,1429131.962 ,1429477.996 ,1429211.627 ,1428346.277 ,1426898.199 ,1424885.687 ,1422326.710 ,1419236.541 ,1415630.523 ,1411527.247 ,1406946.234 ,1401906.540 ,1396424.556 ,1390516.963 ,1384203.283 ,1377503.730 ,1370437.140 ,1363021.943 ,1355273.159 ,1347201.973 ,1338817.406 ,1330130.653 ,1321158.519 ,1311919.887 ,1302430.956 ,1292708.264 ,1282769.790 ,1272633.651 ,1262320.998 ,1251856.951 ,1241268.888 ,1230582.894 ,1219819.751 ,1208999.991 ,1198149.093 ,1187293.511 ,1176457.530 ,1165661.180 ,1154922.085 ,1144258.592 ,1133687.984 ,1123226.367 ,1112888.458 ,1102687.938 ,1092637.640 ,1082749.394 ,1073033.687 ,1063497.754 ,1054148.880 ,1044996.477 ,1036049.846 ,1027314.943 ,1018792.967 ,1010480.879 ,1002373.704 ,994463.706 ,986741.822 ,979203.656 ,971839.668 ,964628.662 ,957544.448 ,950565.177 ,943681.198 ,936886.388 ,930167.289 ,923510.364 ,916905.610 ,910347.788 ,903835.943 ,897372.473 ,890961.913 ,884609.908 ,878322.812 ,872107.506 ,865971.329 ,859922.127 ,853968.240 
"China, Hong Kong SAR",1973.998 ,2063.316 ,2160.102 ,2264.109 ,2374.539 ,2490.103 ,2608.941 ,2728.665 ,2846.522 ,2959.533 ,3065.187 ,3162.031 ,3250.311 ,3332.162 ,3410.959 ,3489.213 ,3568.376 ,3648.033 ,3726.705 ,3802.096 ,3873.112 ,3937.829 ,3998.312 ,4062.042 ,4139.096 ,4236.002 ,4356.575 ,4496.871 ,4646.177 ,4789.320 ,4915.467 ,5020.488 ,5107.909 ,5183.912 ,5258.161 ,5337.622 ,5424.517 ,5516.357 ,5609.691 ,5699.221 ,5781.459 ,5854.088 ,5919.289 ,5983.355 ,6055.086 ,6140.101 ,6241.810 ,6356.470 ,6473.836 ,6579.564 ,6663.654 ,6722.306 ,6759.491 ,6782.571 ,6802.597 ,6827.761 ,6860.376 ,6898.397 ,6940.323 ,6983.272 ,7025.221 ,7065.815 ,7106.399 ,7148.571 ,7194.563 ,7245.701 ,7312.648 ,7375.083 ,7432.443 ,7484.530 ,7531.528 ,7574.006 ,7612.892 ,7649.438 ,7685.014 ,7720.847 ,7757.515 ,7794.684 ,7830.906 ,7864.072 ,7892.631 ,7916.205 ,7935.242 ,7949.974 ,7960.912 ,7968.496 ,7972.762 ,7973.744 ,7971.767 ,7967.252 ,7960.550 ,7951.904 ,7941.517 ,7929.730 ,7916.933 ,7903.455 ,7889.508 ,7875.258 ,7860.848 ,7846.399 ,7832.040 ,7817.847 ,7803.887 ,7790.234 ,7776.909 ,7763.903 ,7751.256 ,7738.926 ,7726.729 ,7714.450 ,7701.908 ,7689.059 ,7675.883 ,7662.228 ,7647.920 ,7632.855 ,7617.001 ,7600.433 ,7583.217 ,7565.469 ,7547.321 ,7528.834 ,7510.146 ,7491.524 ,7473.279 ,7455.709 ,7438.934 ,7423.070 ,7408.334 ,7394.966 ,7383.145 ,7372.950 ,7364.405 ,7357.539 ,7352.352 ,7348.792 ,7346.839 ,7346.407 ,7347.298 ,7349.283 ,7352.118 ,7355.609 ,7359.588 ,7363.887 ,7368.330 ,7372.710 ,7376.776 ,7380.218 ,7382.719 ,7383.887 ,7383.299 
"China, Macao SAR",196.483 ,200.490 ,201.274 ,199.292 ,195.132 ,189.461 ,183.047 ,176.753 ,171.523 ,168.289 ,167.796 ,170.465 ,176.188 ,184.250 ,193.563 ,203.231 ,213.196 ,223.420 ,233.004 ,240.842 ,246.195 ,248.739 ,248.767 ,246.947 ,244.284 ,241.628 ,239.085 ,236.695 ,235.198 ,235.479 ,238.118 ,243.427 ,251.219 ,260.997 ,271.993 ,283.581 ,295.677 ,308.275 ,320.877 ,332.901 ,343.935 ,353.764 ,362.459 ,370.345 ,377.960 ,385.686 ,393.567 ,401.564 ,409.837 ,418.604 ,427.979 ,438.081 ,448.896 ,460.147 ,471.453 ,482.559 ,493.320 ,503.823 ,514.348 ,525.313 ,536.969 ,549.439 ,562.531 ,575.841 ,588.781 ,600.942 ,610.862 ,620.883 ,630.947 ,640.989 ,650.967 ,660.832 ,670.536 ,680.067 ,689.381 ,698.471 ,707.291 ,715.833 ,724.076 ,731.977 ,739.540 ,746.742 ,753.587 ,760.089 ,766.262 ,772.138 ,777.712 ,783.011 ,788.040 ,792.866 ,797.488 ,801.942 ,806.238 ,810.399 ,814.473 ,818.487 ,822.449 ,826.369 ,830.227 ,834.022 ,837.732 ,841.351 ,844.888 ,848.344 ,851.703 ,854.967 ,858.139 ,861.200 ,864.137 ,866.950 ,869.619 ,872.136 ,874.511 ,876.735 ,878.789 ,880.691 ,882.420 ,883.998 ,885.443 ,886.748 ,887.937 ,889.022 ,890.019 ,890.956 ,891.868 ,892.770 ,893.708 ,894.665 ,895.697 ,896.831 ,898.103 ,899.528 ,901.092 ,902.820 ,904.718 ,906.766 ,908.985 ,911.348 ,913.829 ,916.394 ,919.013 ,921.657 ,924.304 ,926.946 ,929.545 ,932.080 ,934.526 ,936.848 ,938.987 ,940.898 ,942.512 
"China, Taiwan Province of China",7623.360 ,7893.060 ,8163.933 ,8440.260 ,8725.467 ,9022.183 ,9331.898 ,9655.237 ,9991.985 ,10341.215 ,10701.713 ,11072.338 ,11452.476 ,11842.140 ,12241.535 ,12649.726 ,13067.806 ,13492.499 ,13913.345 ,14316.714 ,14693.153 ,15037.995 ,15354.587 ,15651.322 ,15940.897 ,16232.672 ,16528.707 ,16826.465 ,17125.169 ,17422.717 ,17717.372 ,18009.439 ,18299.157 ,18584.306 ,18862.027 ,19130.093 ,19387.424 ,19634.014 ,19869.947 ,20095.747 ,20311.698 ,20518.800 ,20716.684 ,20902.884 ,21074.053 ,21228.512 ,21364.130 ,21483.508 ,21595.372 ,21711.573 ,21840.235 ,21985.282 ,22143.337 ,22306.338 ,22462.374 ,22602.886 ,22725.478 ,22833.013 ,22928.526 ,23017.055 ,23102.406 ,23185.010 ,23263.897 ,23339.858 ,23413.652 ,23485.755 ,23553.224 ,23614.280 ,23668.885 ,23717.011 ,23758.592 ,23793.548 ,23821.790 ,23843.199 ,23857.650 ,23864.965 ,23864.970 ,23857.419 ,23842.044 ,23818.554 ,23786.617 ,23746.221 ,23697.096 ,23638.392 ,23569.055 ,23488.390 ,23396.296 ,23293.147 ,23179.321 ,23055.385 ,22921.986 ,22779.447 ,22628.362 ,22469.999 ,22305.936 ,22137.513 ,21965.446 ,21790.251 ,21612.728 ,21433.648 ,21253.691 ,21073.396 ,20893.163 ,20713.291 ,20533.956 ,20355.310 ,20177.607 ,20001.018 ,19825.491 ,19650.840 ,19476.946 ,19303.883 ,19131.754 ,18960.410 ,18789.667 ,18619.404 ,18449.694 ,18280.718 ,18112.600 ,17945.556 ,17779.782 ,17615.462 ,17452.837 ,17292.333 ,17134.522 ,16979.838 ,16828.552 ,16680.846 ,16537.089 ,16397.667 ,16262.880 ,16132.883 ,16007.770 ,15887.587 ,15772.346 ,15662.026 ,15556.584 ,15455.941 ,15359.902 ,15268.248 ,15180.736 ,15097.082 ,15017.043 ,14940.318 ,14866.614 ,14795.537 ,14726.699 ,14659.643 ,14593.849 ,14528.764 ,14463.770 
Dem. People's Republic of Korea,10549.472 ,10248.496 ,10049.029 ,9957.242 ,9972.436 ,10086.991 ,10285.940 ,10547.389 ,10843.979 ,11145.152 ,11424.176 ,11665.595 ,11871.712 ,12065.468 ,12282.419 ,12547.525 ,12864.954 ,13222.694 ,13609.982 ,14010.339 ,14410.400 ,14809.521 ,15207.771 ,15593.351 ,15952.078 ,16274.740 ,16554.746 ,16796.578 ,17015.983 ,17235.666 ,17472.140 ,17731.230 ,18008.564 ,18298.214 ,18590.138 ,18877.238 ,19156.795 ,19431.986 ,19708.323 ,19993.755 ,20293.054 ,20609.150 ,20937.404 ,21265.834 ,21577.982 ,21862.299 ,22113.548 ,22335.638 ,22537.336 ,22731.985 ,22929.075 ,23131.810 ,23336.681 ,23538.540 ,23729.498 ,23904.167 ,24061.097 ,24203.289 ,24335.146 ,24463.021 ,24591.599 ,24722.298 ,24854.034 ,24985.976 ,25116.363 ,25243.917 ,25358.044 ,25468.015 ,25573.076 ,25672.574 ,25765.988 ,25852.927 ,25933.151 ,26006.492 ,26072.909 ,26132.304 ,26184.549 ,26229.269 ,26265.936 ,26293.891 ,26312.634 ,26322.025 ,26322.138 ,26312.966 ,26294.591 ,26267.161 ,26230.793 ,26185.727 ,26132.462 ,26071.605 ,26003.751 ,25929.279 ,25848.563 ,25762.165 ,25670.681 ,25574.682 ,25474.568 ,25370.775 ,25263.896 ,25154.584 ,25043.391 ,24930.675 ,24816.651 ,24701.572 ,24585.598 ,24468.856 ,24351.531 ,24233.708 ,24115.277 ,23996.053 ,23875.876 ,23754.771 ,23632.769 ,23509.710 ,23385.447 ,23259.845 ,23132.903 ,23004.704 ,22875.290 ,22744.748 ,22613.146 ,22480.569 ,22347.164 ,22213.229 ,22079.171 ,21945.295 ,21811.752 ,21678.649 ,21546.196 ,21414.598 ,21284.021 ,21154.566 ,21026.269 ,20899.124 ,20773.071 ,20648.051 ,20524.081 ,20401.124 ,20279.051 ,20157.671 ,20036.836 ,19916.457 ,19796.483 ,19676.917 ,19557.742 ,19438.947 ,19320.465 ,19202.214 ,19084.079 ,18965.927 ,18847.555 
Japan,82802.084 ,84315.601 ,85658.683 ,86869.425 ,87980.318 ,89018.257 ,90004.313 ,90953.954 ,91877.704 ,92782.224 ,93673.615 ,94560.845 ,95458.881 ,96389.953 ,97379.848 ,98447.002 ,99595.128 ,100820.021 ,102120.482 ,103491.930 ,104925.645 ,106425.269 ,107977.039 ,109532.878 ,111030.141 ,112423.055 ,113690.108 ,114839.120 ,115890.284 ,116878.026 ,117827.355 ,118743.180 ,119615.624 ,120438.087 ,121199.799 ,121894.038 ,122519.652 ,123083.205 ,123594.968 ,124068.903 ,124515.561 ,124940.015 ,125341.476 ,125717.524 ,126063.174 ,126375.466 ,126654.021 ,126902.628 ,127127.265 ,127335.858 ,127533.934 ,127723.513 ,127902.617 ,128067.794 ,128213.632 ,128335.767 ,128432.994 ,128505.251 ,128550.508 ,128566.659 ,128551.873 ,128505.399 ,128426.384 ,128312.920 ,128162.873 ,127974.958 ,127692.844 ,127360.702 ,126980.777 ,126555.311 ,126086.550 ,125576.760 ,125028.181 ,124443.098 ,123823.784 ,123172.490 ,122491.470 ,121782.944 ,121049.128 ,120292.205 ,119514.366 ,118717.841 ,117904.830 ,117077.605 ,116238.459 ,115389.628 ,114532.906 ,113670.362 ,112804.845 ,111939.433 ,111076.692 ,110217.996 ,109364.273 ,108516.992 ,107677.503 ,106846.626 ,106025.088 ,105212.593 ,104407.502 ,103607.393 ,102810.259 ,102015.892 ,101224.107 ,100432.847 ,99639.661 ,98842.883 ,98042.228 ,97238.479 ,96432.635 ,95626.241 ,94820.916 ,94017.408 ,93217.041 ,92422.859 ,91638.583 ,90867.357 ,90110.662 ,89369.500 ,88645.912 ,87941.938 ,87259.147 ,86598.419 ,85959.980 ,85343.780 ,84749.335 ,84176.029 ,83623.755 ,83091.898 ,82578.591 ,82081.423 ,81598.328 ,81128.267 ,80670.566 ,80224.013 ,79787.394 ,79359.621 ,78939.833 ,78527.280 ,78121.372 ,77721.575 ,77327.441 ,76938.549 ,76554.521 ,76175.034 ,75799.848 ,75428.823 ,75061.901 ,74699.164 ,74340.775 ,73987.010 ,73638.254 
Mongolia,780.199 ,793.538 ,807.921 ,823.060 ,838.785 ,855.103 ,872.156 ,890.274 ,909.890 ,931.481 ,955.505 ,982.178 ,1011.324 ,1042.383 ,1074.514 ,1107.124 ,1139.961 ,1173.191 ,1207.104 ,1242.214 ,1278.825 ,1317.050 ,1356.670 ,1397.304 ,1438.425 ,1479.651 ,1520.865 ,1562.209 ,1603.906 ,1646.291 ,1689.622 ,1733.475 ,1777.727 ,1823.216 ,1871.090 ,1921.881 ,1976.309 ,2033.343 ,2089.714 ,2141.008 ,2184.145 ,2217.918 ,2243.502 ,2263.200 ,2280.496 ,2298.039 ,2316.567 ,2335.695 ,2355.590 ,2376.162 ,2397.436 ,2419.776 ,2443.659 ,2469.286 ,2496.832 ,2526.446 ,2558.012 ,2591.670 ,2628.131 ,2668.289 ,2712.650 ,2761.516 ,2814.226 ,2869.107 ,2923.896 ,2976.877 ,3025.992 ,3073.131 ,3118.329 ,3161.630 ,3203.055 ,3242.646 ,3280.426 ,3316.410 ,3350.623 ,3383.099 ,3413.895 ,3443.084 ,3470.783 ,3497.126 ,3522.237 ,3546.182 ,3569.041 ,3590.967 ,3612.091 ,3632.550 ,3652.412 ,3671.714 ,3690.566 ,3709.009 ,3727.112 ,3744.894 ,3762.343 ,3779.465 ,3796.226 ,3812.586 ,3828.530 ,3844.001 ,3858.840 ,3872.860 ,3885.908 ,3897.923 ,3908.892 ,3918.707 ,3927.245 ,3934.454 ,3940.293 ,3944.802 ,3948.066 ,3950.199 ,3951.304 ,3951.442 ,3950.678 ,3949.152 ,3947.035 ,3944.479 ,3941.559 ,3938.347 ,3934.931 ,3931.454 ,3927.999 ,3924.599 ,3921.295 ,3918.105 ,3915.053 ,3912.117 ,3909.300 ,3906.574 ,3903.861 ,3901.010 ,3897.942 ,3894.593 ,3890.932 ,3886.852 ,3882.231 ,3876.970 ,3871.037 ,3864.419 ,3857.084 ,3849.008 ,3840.193 ,3830.642 ,3820.398 ,3809.521 ,3798.076 ,3786.132 ,3773.785 ,3761.132 ,3748.294 ,3735.388 ,3722.537 
Republic of Korea,19211.385 ,19459.429 ,19829.390 ,20307.897 ,20880.428 ,21531.331 ,22243.633 ,22999.243 ,23779.372 ,24565.349 ,25340.918 ,26094.750 ,26822.585 ,27528.214 ,28220.780 ,28907.071 ,29584.631 ,30249.456 ,30905.365 ,31557.578 ,32209.314 ,32863.704 ,33518.385 ,34164.544 ,34789.935 ,35386.507 ,35948.932 ,36481.585 ,36997.800 ,37516.487 ,38050.424 ,38606.821 ,39179.545 ,39752.024 ,40300.401 ,40808.569 ,41269.319 ,41690.833 ,42091.026 ,42495.728 ,42923.131 ,43378.101 ,43853.448 ,44340.558 ,44825.885 ,45298.611 ,45757.361 ,46202.604 ,46627.442 ,47023.880 ,47386.312 ,47712.788 ,48004.786 ,48265.026 ,48498.083 ,48708.497 ,48895.845 ,49062.429 ,49218.985 ,49379.208 ,49552.855 ,49744.659 ,49952.244 ,50169.242 ,50385.560 ,50593.662 ,50769.562 ,50932.081 ,51080.677 ,51215.052 ,51335.071 ,51440.799 ,51532.501 ,51610.583 ,51675.513 ,51727.557 ,51766.563 ,51791.691 ,51801.335 ,51793.419 ,51766.151 ,51719.129 ,51651.920 ,51562.735 ,51449.503 ,51310.846 ,51146.335 ,50956.565 ,50742.606 ,50506.075 ,50248.548 ,49970.847 ,49673.873 ,49359.487 ,49029.849 ,48686.971 ,48332.285 ,47967.131 ,47593.230 ,47212.394 ,46826.313 ,46436.274 ,46043.594 ,45649.841 ,45256.642 ,44865.389 ,44477.052 ,44092.363 ,43712.055 ,43336.717 ,42966.798 ,42602.811 ,42244.959 ,41892.882 ,41545.940 ,41203.618 ,40865.976 ,40533.116 ,40204.551 ,39879.661 ,39558.055 ,39239.672 ,38924.769 ,38613.674 ,38306.878 ,38004.859 ,37707.821 ,37416.084 ,37130.288 ,36851.205 ,36579.523 ,36315.507 ,36059.400 ,35811.773 ,35573.269 ,35344.297 ,35124.948 ,34915.124 ,34714.687 ,34523.466 ,34341.145 ,34167.282 ,34001.317 ,33842.587 ,33690.283 ,33543.536 ,33401.325 ,33262.539 ,33125.966 ,32990.269 ,32854.017 
South-Central Asia,510788.123 ,519193.396 ,528135.157 ,537602.320 ,547586.380 ,558080.970 ,569082.268 ,580588.811 ,592601.079 ,605120.681 ,618148.451 ,631682.127 ,645714.344 ,660231.897 ,675218.103 ,690659.688 ,706562.594 ,722927.998 ,739733.869 ,756952.271 ,774570.069 ,792575.680 ,810994.858 ,829898.266 ,849381.155 ,869513.942 ,890308.666 ,911750.078 ,933844.876 ,956592.873 ,979983.522 ,1004001.690 ,1028615.567 ,1053772.099 ,1079404.172 ,1105444.993 ,1131872.757 ,1158639.548 ,1185620.728 ,1212664.786 ,1239658.954 ,1266534.631 ,1293295.846 ,1319994.593 ,1346722.711 ,1373543.322 ,1400447.106 ,1427390.720 ,1454362.517 ,1481345.439 ,1508317.036 ,1535283.080 ,1562217.455 ,1589027.258 ,1615592.747 ,1641830.209 ,1667689.930 ,1693195.935 ,1718429.376 ,1743512.483 ,1768530.742 ,1793502.411 ,1818387.627 ,1843142.952 ,1867702.391 ,1892013.476 ,1915360.961 ,1938334.548 ,1960902.887 ,1983034.914 ,2004699.559 ,2025865.938 ,2046503.303 ,2066581.314 ,2086070.887 ,2104945.583 ,2123183.798 ,2140770.191 ,2157696.402 ,2173959.122 ,2189554.339 ,2204473.210 ,2218705.939 ,2232247.414 ,2245093.934 ,2257242.728 ,2268688.950 ,2279430.760 ,2289472.338 ,2298820.662 ,2307480.543 ,2315452.689 ,2322734.262 ,2329322.365 ,2335212.802 ,2340402.414 ,2344891.658 ,2348681.381 ,2351768.952 ,2354151.358 ,2355827.242 ,2356800.324 ,2357074.821 ,2356651.472 ,2355530.841 ,2353716.590 ,2351216.410 ,2348042.523 ,2344209.687 ,2339735.525 ,2334638.124 ,2328933.129 ,2322637.378 ,2315772.785 ,2308363.355 ,2300432.767 ,2292000.660 ,2283087.784 ,2273719.980 ,2263924.666 ,2253727.531 ,2243149.711 ,2232210.671 ,2220931.867 ,2209334.379 ,2197438.090 ,2185261.403 ,2172821.277 ,2160133.974 ,2147214.728 ,2134078.052 ,2120740.055 ,2107214.550 ,2093510.643 ,2079635.250 ,2065597.073 ,2051408.549 ,2037084.517 ,2022639.081 ,2008086.949 ,1993442.815 ,1978720.866 ,1963934.916 ,1949098.754 ,1934226.246 ,1919331.771 ,1904430.260 ,1889537.192 ,1874668.680 ,1859841.418 ,1845072.696 
