"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Mongolia,780.199 ,793.538 ,807.921 ,823.060 ,838.785 ,855.103 ,872.156 ,890.274 ,909.890 ,931.481 ,955.505 ,982.178 ,1011.324 ,1042.383 ,1074.514 ,1107.124 ,1139.961 ,1173.191 ,1207.104 ,1242.214 ,1278.825 ,1317.050 ,1356.670 ,1397.304 ,1438.425 ,1479.651 ,1520.865 ,1562.209 ,1603.906 ,1646.291 ,1689.622 ,1733.475 ,1777.727 ,1823.216 ,1871.090 ,1921.881 ,1976.309 ,2033.343 ,2089.714 ,2141.008 ,2184.145 ,2217.918 ,2243.502 ,2263.200 ,2280.496 ,2298.039 ,2316.567 ,2335.695 ,2355.590 ,2376.162 ,2397.436 ,2419.776 ,2443.659 ,2469.286 ,2496.832 ,2526.446 ,2558.012 ,2591.670 ,2628.131 ,2668.289 ,2712.650 ,2761.516 ,2814.226 ,2869.107 ,2923.896 ,2976.877 ,3027.398 ,3075.647 ,3121.772 ,3166.244 ,3209.404 ,3251.146 ,3291.243 ,3329.746 ,3366.713 ,3402.258 ,3436.417 ,3469.237 ,3500.845 ,3531.367 ,3560.959 ,3589.666 ,3617.577 ,3644.860 ,3671.639 ,3698.058 ,3724.192 ,3750.086 ,3775.810 ,3801.444 ,3827.004 ,3852.533 ,3878.009 ,3903.436 ,3928.776 ,3953.993 ,3979.071 ,4003.931 ,4028.415 ,4052.289 ,4075.382 ,4097.631 ,4119.011 ,4139.399 ,4158.677 ,4176.784 ,4193.675 ,4209.378 ,4223.951 ,4237.501 ,4250.134 ,4261.890 ,4272.802 ,4283.032 ,4292.699 ,4301.957 ,4310.875 ,4319.524 ,4327.975 ,4336.331 ,4344.680 ,4353.050 ,4361.488 ,4370.038 ,4378.742 ,4387.607 ,4396.664 ,4405.876 ,4415.221 ,4424.628 ,4434.048 ,4443.444 ,4452.780 ,4461.968 ,4470.909 ,4479.504 ,4487.718 ,4495.515 ,4502.814 ,4509.552 ,4515.683 ,4521.151 ,4525.952 ,4530.079 ,4533.543 ,4536.345 ,4538.500 ,4540.006 ,4540.876 ,4541.128 ,4540.768 
Republic of Korea,19211.385 ,19459.429 ,19829.390 ,20307.897 ,20880.428 ,21531.331 ,22243.633 ,22999.243 ,23779.372 ,24565.349 ,25340.918 ,26094.750 ,26822.585 ,27528.214 ,28220.780 ,28907.071 ,29584.631 ,30249.456 ,30905.365 ,31557.578 ,32209.314 ,32863.704 ,33518.385 ,34164.544 ,34789.935 ,35386.507 ,35948.932 ,36481.585 ,36997.800 ,37516.487 ,38050.424 ,38606.821 ,39179.545 ,39752.024 ,40300.401 ,40808.569 ,41269.319 ,41690.833 ,42091.026 ,42495.728 ,42923.131 ,43378.101 ,43853.448 ,44340.558 ,44825.885 ,45298.611 ,45757.361 ,46202.604 ,46627.442 ,47023.880 ,47386.312 ,47712.788 ,48004.786 ,48265.026 ,48498.083 ,48708.497 ,48895.845 ,49062.429 ,49218.985 ,49379.208 ,49552.855 ,49744.659 ,49952.244 ,50169.242 ,50385.560 ,50593.662 ,50791.919 ,50982.212 ,51164.435 ,51339.238 ,51506.975 ,51666.655 ,51817.230 ,51959.108 ,52093.053 ,52219.340 ,52337.651 ,52446.826 ,52545.244 ,52630.834 ,52701.817 ,52757.653 ,52797.740 ,52820.366 ,52823.536 ,52805.846 ,52766.651 ,52706.283 ,52625.667 ,52526.273 ,52409.408 ,52275.571 ,52125.133 ,51959.235 ,51779.192 ,51586.184 ,51381.157 ,51164.855 ,50938.159 ,50701.864 ,50456.832 ,50203.896 ,49943.942 ,49677.931 ,49406.883 ,49131.721 ,48853.082 ,48571.682 ,48288.513 ,48004.663 ,47720.971 ,47438.117 ,47156.310 ,46875.421 ,46595.034 ,46314.891 ,46035.236 ,45756.436 ,45478.440 ,45201.162 ,44924.624 ,44648.945 ,44374.484 ,44101.930 ,43832.083 ,43565.653 ,43303.084 ,43044.596 ,42790.297 ,42540.208 ,42294.443 ,42053.090 ,41816.605 ,41585.832 ,41361.839 ,41145.395 ,40936.945 ,40736.354 ,40543.014 ,40355.997 ,40174.645 ,39998.755 ,39828.569 ,39664.540 ,39507.167 ,39356.816 ,39213.628 ,39077.522 ,38948.169 ,38824.974 ,38707.134 
South-Central Asia,510788.123 ,519193.396 ,528135.157 ,537602.320 ,547586.380 ,558080.970 ,569082.268 ,580588.811 ,592601.079 ,605120.681 ,618148.451 ,631682.127 ,645714.344 ,660231.897 ,675218.103 ,690659.688 ,706562.594 ,722927.998 ,739733.869 ,756952.271 ,774570.069 ,792575.680 ,810994.858 ,829898.266 ,849381.155 ,869513.942 ,890308.666 ,911750.078 ,933844.876 ,956592.873 ,979983.522 ,1004001.690 ,1028615.567 ,1053772.099 ,1079404.172 ,1105444.993 ,1131872.757 ,1158639.548 ,1185620.728 ,1212664.786 ,1239658.954 ,1266534.631 ,1293295.846 ,1319994.593 ,1346722.711 ,1373543.322 ,1400447.106 ,1427390.720 ,1454362.517 ,1481345.439 ,1508317.036 ,1535283.080 ,1562217.455 ,1589027.258 ,1615592.747 ,1641830.209 ,1667689.930 ,1693195.935 ,1718429.376 ,1743512.483 ,1768530.742 ,1793502.411 ,1818387.627 ,1843142.952 ,1867702.391 ,1892013.476 ,1916054.394 ,1939824.232 ,1963314.586 ,1986522.007 ,2009437.029 ,2032047.135 ,2054325.317 ,2076230.377 ,2097712.574 ,2118731.996 ,2139265.832 ,2159305.866 ,2178845.602 ,2197884.876 ,2216421.720 ,2234448.756 ,2251954.937 ,2268931.928 ,2285371.484 ,2301268.106 ,2316615.176 ,2331413.544 ,2345674.634 ,2359415.337 ,2372647.476 ,2385373.432 ,2397587.879 ,2409285.525 ,2420458.083 ,2431098.606 ,2441205.319 ,2450777.255 ,2459808.946 ,2468294.191 ,2476227.920 ,2483609.524 ,2490438.285 ,2496709.549 ,2502418.119 ,2507561.480 ,2512140.458 ,2516160.260 ,2519628.822 ,2522556.730 ,2524954.293 ,2526830.213 ,2528191.881 ,2529047.330 ,2529404.618 ,2529273.585 ,2528664.255 ,2527590.679 ,2526071.938 ,2524129.983 ,2521784.709 ,2519051.723 ,2515943.515 ,2512473.137 ,2508652.717 ,2504494.990 ,2500013.620 ,2495224.051 ,2490142.813 ,2484787.407 ,2479174.148 ,2473316.270 ,2467226.166 ,2460918.077 ,2454406.009 ,2447702.893 ,2440822.338 ,2433774.509 ,2426564.342 ,2419194.296 ,2411669.269 ,2403998.387 ,2396194.419 ,2388272.435 ,2380247.917 ,2372135.449 ,2363948.262 ,2355697.782 ,2347393.522 ,2339043.315 ,2330653.164 
Central Asia,17449.546 ,17889.859 ,18412.254 ,19003.769 ,19653.482 ,20352.402 ,21093.667 ,21872.356 ,22685.293 ,23530.501 ,24405.882 ,25307.615 ,26228.976 ,27159.660 ,28087.403 ,29002.753 ,29901.586 ,30783.226 ,31646.044 ,32489.830 ,33315.140 ,34120.850 ,34908.186 ,35683.434 ,36455.078 ,37230.082 ,38010.462 ,38797.068 ,39594.368 ,40407.183 ,41238.835 ,42087.146 ,42950.622 ,43833.364 ,44740.499 ,45672.650 ,46633.391 ,47612.855 ,48581.730 ,49501.228 ,50343.305 ,51100.938 ,51781.574 ,52390.433 ,52938.381 ,53436.859 ,53885.824 ,54292.276 ,54684.250 ,55097.490 ,55559.337 ,56082.293 ,56665.898 ,57307.871 ,58000.410 ,58737.838 ,59518.516 ,60345.972 ,61224.785 ,62161.019 ,63156.447 ,64212.215 ,65319.007 ,66454.885 ,67590.949 ,68705.005 ,69787.760 ,70839.675 ,71860.465 ,72853.515 ,73821.123 ,74761.381 ,75671.124 ,76550.614 ,77400.778 ,78222.849 ,79017.009 ,79784.660 ,80529.842 ,81257.767 ,81972.702 ,82676.254 ,83369.188 ,84053.784 ,84732.290 ,85406.331 ,86076.751 ,86743.486 ,87405.745 ,88062.082 ,88711.058 ,89352.249 ,89984.715 ,90605.654 ,91211.566 ,91799.568 ,92368.432 ,92917.494 ,93445.230 ,93950.200 ,94431.359 ,94888.040 ,95320.184 ,95728.019 ,96112.264 ,96473.631 ,96812.367 ,97129.120 ,97425.510 ,97703.541 ,97965.036 ,98210.833 ,98441.639 ,98658.802 ,98863.794 ,99057.766 ,99241.576 ,99415.680 ,99580.264 ,99735.235 ,99880.564 ,100016.564 ,100143.540 ,100261.546 ,100370.512 ,100470.382 ,100561.239 ,100643.151 ,100716.092 ,100780.030 ,100834.892 ,100880.683 ,100917.389 ,100945.032 ,100963.596 ,100973.098 ,100973.515 ,100964.795 ,100946.822 ,100919.483 ,100882.659 ,100836.288 ,100780.335 ,100714.784 ,100639.647 ,100554.839 ,100460.380 ,100356.191 ,100242.202 ,100118.302 ,99984.383 
Kazakhstan,6702.991 ,6831.323 ,7041.797 ,7315.651 ,7636.830 ,7991.998 ,8370.630 ,8764.919 ,9169.454 ,9580.799 ,9996.000 ,10411.028 ,10819.457 ,11211.860 ,11577.469 ,11909.003 ,12201.038 ,12455.711 ,12682.931 ,12897.413 ,13109.996 ,13324.670 ,13538.749 ,13748.319 ,13946.819 ,14130.071 ,14296.769 ,14450.533 ,14597.846 ,14747.561 ,14905.889 ,15072.355 ,15244.045 ,15421.226 ,15603.720 ,15789.437 ,15980.988 ,16173.101 ,16346.206 ,16474.563 ,16540.258 ,16540.017 ,16481.113 ,16370.000 ,16217.491 ,16034.956 ,15820.631 ,15581.752 ,15349.899 ,15165.574 ,15057.363 ,15039.971 ,15105.645 ,15232.325 ,15385.916 ,15541.457 ,15690.861 ,15841.355 ,16001.176 ,16184.163 ,16398.976 ,16647.380 ,16921.179 ,17207.257 ,17487.779 ,17749.648 ,17987.736 ,18204.499 ,18403.860 ,18592.970 ,18777.139 ,18956.868 ,19130.148 ,19296.971 ,19457.023 ,19610.258 ,19757.087 ,19898.462 ,20035.454 ,20169.369 ,20301.322 ,20431.842 ,20561.319 ,20690.459 ,20819.957 ,20950.360 ,21081.969 ,21214.885 ,21349.154 ,21484.634 ,21621.166 ,21758.673 ,21896.943 ,22035.402 ,22173.301 ,22309.977 ,22445.138 ,22578.426 ,22709.123 ,22836.340 ,22959.432 ,23078.067 ,23192.121 ,23301.376 ,23405.696 ,23505.028 ,23599.296 ,23688.633 ,23773.466 ,23854.360 ,23931.858 ,24006.162 ,24077.505 ,24146.388 ,24213.432 ,24279.110 ,24343.722 ,24407.451 ,24470.474 ,24532.943 ,24594.973 ,24656.654 ,24718.076 ,24779.305 ,24840.410 ,24901.384 ,24962.197 ,25022.714 ,25082.647 ,25141.620 ,25199.293 ,25255.475 ,25309.986 ,25362.511 ,25412.709 ,25460.275 ,25505.022 ,25546.752 ,25585.162 ,25619.920 ,25650.770 ,25677.568 ,25700.252 ,25718.832 ,25733.347 ,25743.864 ,25750.428 ,25753.087 ,25751.887 ,25746.850 ,25738.006 
Kyrgyzstan,1740.004 ,1765.555 ,1795.130 ,1828.195 ,1864.495 ,1904.060 ,1947.219 ,1994.561 ,2046.915 ,2105.181 ,2170.093 ,2241.753 ,2319.455 ,2401.463 ,2485.430 ,2569.458 ,2653.050 ,2736.076 ,2817.335 ,2895.544 ,2969.864 ,3039.767 ,3105.535 ,3168.293 ,3229.688 ,3291.077 ,3352.618 ,3414.320 ,3477.229 ,3542.522 ,3610.981 ,3682.672 ,3757.184 ,3834.168 ,3913.058 ,3993.106 ,4075.187 ,4158.607 ,4239.295 ,4311.868 ,4372.890 ,4419.631 ,4454.189 ,4483.840 ,4518.801 ,4566.087 ,4629.398 ,4705.638 ,4786.773 ,4861.129 ,4920.718 ,4962.590 ,4990.687 ,5012.269 ,5037.929 ,5075.380 ,5126.730 ,5189.720 ,5262.294 ,5340.781 ,5422.337 ,5506.601 ,5594.108 ,5683.808 ,5774.566 ,5865.401 ,5955.734 ,6045.117 ,6132.932 ,6218.616 ,6301.718 ,6381.898 ,6459.055 ,6533.394 ,6605.291 ,6675.072 ,6742.763 ,6808.412 ,6872.400 ,6935.224 ,6997.284 ,7058.739 ,7119.629 ,7180.113 ,7240.301 ,7300.284 ,7360.133 ,7419.811 ,7479.195 ,7538.049 ,7596.178 ,7653.535 ,7710.049 ,7765.538 ,7819.764 ,7872.543 ,7923.784 ,7973.435 ,8021.470 ,8067.880 ,8112.653 ,8155.767 ,8197.197 ,8236.949 ,8275.017 ,8311.417 ,8346.162 ,8379.290 ,8410.905 ,8441.113 ,8470.031 ,8497.710 ,8524.165 ,8549.468 ,8573.672 ,8596.829 ,8618.990 ,8640.179 ,8660.406 ,8679.635 ,8697.868 ,8715.126 ,8731.432 ,8746.866 ,8761.454 ,8775.263 ,8788.315 ,8800.607 ,8812.199 ,8823.140 ,8833.460 ,8843.173 ,8852.243 ,8860.660 ,8868.391 ,8875.401 ,8881.680 ,8887.168 ,8891.765 ,8895.348 ,8897.809 ,8899.067 ,8899.097 ,8897.881 ,8895.416 ,8891.668 ,8886.609 ,8880.196 ,8872.337 ,8862.952 ,8851.934 
Tajikistan,1531.501 ,1584.992 ,1637.950 ,1690.334 ,1742.345 ,1794.414 ,1847.251 ,1901.775 ,1959.137 ,2020.554 ,2087.038 ,2159.123 ,2236.559 ,2318.234 ,2402.455 ,2487.953 ,2574.478 ,2662.230 ,2750.894 ,2840.228 ,2930.079 ,3020.391 ,3111.264 ,3203.019 ,3296.095 ,3390.935 ,3487.644 ,3586.499 ,3688.385 ,3794.420 ,3905.413 ,4020.778 ,4140.258 ,4265.247 ,4397.525 ,4537.789 ,4687.283 ,4843.951 ,5001.110 ,5149.803 ,5283.728 ,5400.714 ,5502.976 ,5594.114 ,5679.832 ,5764.712 ,5849.540 ,5934.282 ,6021.691 ,6114.886 ,6216.205 ,6327.125 ,6447.688 ,6576.877 ,6712.841 ,6854.176 ,7000.557 ,7152.385 ,7309.728 ,7472.819 ,7641.630 ,7815.949 ,7995.062 ,8177.809 ,8362.745 ,8548.651 ,8734.951 ,8921.343 ,9107.211 ,9292.000 ,9475.246 ,9656.648 ,9835.989 ,10013.102 ,10187.895 ,10360.358 ,10530.400 ,10698.174 ,10864.265 ,11029.469 ,11194.411 ,11359.262 ,11524.091 ,11689.347 ,11855.513 ,12022.921 ,12191.668 ,12361.646 ,12532.613 ,12704.211 ,12876.073 ,13048.084 ,13219.991 ,13391.114 ,13560.613 ,13727.805 ,13892.383 ,14054.239 ,14213.113 ,14368.845 ,14521.291 ,14670.318 ,14815.895 ,14958.122 ,15097.206 ,15233.335 ,15366.521 ,15496.853 ,15624.619 ,15750.206 ,15873.917 ,15995.855 ,16116.022 ,16234.486 ,16351.289 ,16466.436 ,16579.941 ,16691.758 ,16801.737 ,16909.677 ,17015.383 ,17118.811 ,17219.869 ,17318.327 ,17413.915 ,17506.400 ,17595.708 ,17681.829 ,17764.806 ,17844.715 ,17921.621 ,17995.531 ,18066.476 ,18134.576 ,18199.983 ,18262.846 ,18323.183 ,18381.062 ,18436.566 ,18489.877 ,18541.062 ,18590.156 ,18637.148 ,18681.967 ,18724.549 ,18764.776 ,18802.589 ,18837.900 ,18870.658 ,18900.788 ,18928.234 
Turkmenistan,1210.994 ,1231.829 ,1258.388 ,1289.826 ,1325.434 ,1364.634 ,1406.981 ,1452.173 ,1500.017 ,1550.411 ,1603.258 ,1658.362 ,1715.408 ,1773.853 ,1833.063 ,1892.599 ,1952.141 ,2011.763 ,2071.789 ,2132.799 ,2195.173 ,2258.964 ,2324.013 ,2390.213 ,2457.382 ,2525.361 ,2594.311 ,2664.257 ,2734.896 ,2805.818 ,2876.808 ,2947.779 ,3019.066 ,3091.511 ,3166.221 ,3244.018 ,3324.456 ,3407.319 ,3493.894 ,3585.867 ,3683.966 ,3789.185 ,3899.843 ,4010.789 ,4115.099 ,4207.840 ,4287.344 ,4355.114 ,4413.477 ,4466.132 ,4516.131 ,4564.080 ,4610.002 ,4655.741 ,4703.398 ,4754.641 ,4810.105 ,4870.137 ,4935.762 ,5007.950 ,5087.210 ,5174.061 ,5267.839 ,5366.277 ,5466.241 ,5565.284 ,5662.544 ,5758.075 ,5851.466 ,5942.561 ,6031.195 ,6117.011 ,6199.732 ,6279.415 ,6356.285 ,6430.544 ,6502.197 ,6571.312 ,6638.250 ,6703.489 ,6767.418 ,6830.185 ,6891.890 ,6952.813 ,7013.275 ,7073.504 ,7133.597 ,7193.548 ,7253.242 ,7312.505 ,7371.176 ,7429.198 ,7486.499 ,7542.762 ,7597.666 ,7650.906 ,7702.355 ,7751.949 ,7799.479 ,7844.748 ,7887.617 ,7928.000 ,7965.919 ,8001.413 ,8034.620 ,8065.655 ,8094.556 ,8121.398 ,8146.324 ,8169.545 ,8191.235 ,8211.476 ,8230.371 ,8248.118 ,8264.939 ,8281.000 ,8296.416 ,8311.199 ,8325.376 ,8338.910 ,8351.772 ,8363.990 ,8375.573 ,8386.452 ,8396.549 ,8405.779 ,8414.119 ,8421.571 ,8428.074 ,8433.593 ,8438.092 ,8441.545 ,8443.945 ,8445.305 ,8445.618 ,8444.898 ,8443.153 ,8440.393 ,8436.627 ,8431.858 ,8426.093 ,8419.377 ,8411.735 ,8403.219 ,8393.897 ,8383.789 ,8372.985 ,8361.540 ,8349.516 ,8336.968 ,8323.978 
Uzbekistan,6264.056 ,6476.160 ,6678.989 ,6879.763 ,7084.378 ,7297.296 ,7521.586 ,7758.928 ,8009.770 ,8273.556 ,8549.493 ,8837.349 ,9138.097 ,9454.250 ,9788.986 ,10143.740 ,10520.879 ,10917.446 ,11323.095 ,11723.846 ,12110.028 ,12477.058 ,12828.625 ,13173.590 ,13525.094 ,13892.638 ,14279.120 ,14681.459 ,15096.012 ,15516.862 ,15939.744 ,16363.562 ,16790.069 ,17221.212 ,17659.975 ,18108.300 ,18565.477 ,19029.877 ,19501.225 ,19979.127 ,20462.463 ,20951.391 ,21443.453 ,21931.690 ,22407.158 ,22863.264 ,23298.911 ,23715.490 ,24112.410 ,24489.769 ,24848.920 ,25188.527 ,25511.876 ,25830.659 ,26160.326 ,26512.184 ,26890.263 ,27292.375 ,27715.825 ,28155.306 ,28606.294 ,29068.224 ,29540.819 ,30019.734 ,30499.618 ,30976.021 ,31446.795 ,31910.641 ,32364.996 ,32807.368 ,33235.825 ,33648.956 ,34046.200 ,34427.732 ,34794.284 ,35146.617 ,35484.562 ,35808.300 ,36119.473 ,36420.216 ,36712.267 ,36996.226 ,37272.259 ,37541.052 ,37803.244 ,38059.262 ,38309.384 ,38553.596 ,38791.541 ,39022.683 ,39246.465 ,39462.759 ,39671.233 ,39870.838 ,40060.222 ,40238.337 ,40404.772 ,40559.445 ,40702.045 ,40832.387 ,40950.366 ,41055.888 ,41149.052 ,41230.159 ,41299.725 ,41358.196 ,41405.832 ,41442.946 ,41470.196 ,41488.317 ,41497.995 ,41499.630 ,41493.576 ,41480.342 ,41460.462 ,41434.391 ,41402.507 ,41365.093 ,41322.271 ,41274.070 ,41220.568 ,41161.983 ,41098.590 ,41030.596 ,40958.184 ,40881.556 ,40800.900 ,40716.430 ,40628.366 ,40536.962 ,40442.426 ,40344.959 ,40244.739 ,40141.980 ,40036.895 ,39929.678 ,39820.477 ,39709.420 ,39596.702 ,39482.480 ,39366.925 ,39250.120 ,39132.103 ,39012.885 ,38892.438 ,38770.742 ,38647.769 ,38523.468 ,38397.804 ,38270.744 ,38142.231 
Southern Asia,493338.577 ,501303.537 ,509722.903 ,518598.551 ,527932.898 ,537728.568 ,547988.601 ,558716.455 ,569915.786 ,581590.180 ,593742.569 ,606374.512 ,619485.368 ,633072.237 ,647130.700 ,661656.935 ,676661.008 ,692144.772 ,708087.825 ,724462.441 ,741254.929 ,758454.830 ,776086.672 ,794214.832 ,812926.077 ,832283.860 ,852298.204 ,872953.010 ,894250.508 ,916185.690 ,938744.687 ,961914.544 ,985664.945 ,1009938.735 ,1034663.673 ,1059772.343 ,1085239.366 ,1111026.693 ,1137038.998 ,1163163.558 ,1189315.649 ,1215433.693 ,1241514.272 ,1267604.160 ,1293784.330 ,1320106.463 ,1346561.282 ,1373098.444 ,1399678.267 ,1426247.949 ,1452757.699 ,1479200.787 ,1505551.557 ,1531719.387 ,1557592.337 ,1583092.371 ,1608171.414 ,1632849.963 ,1657204.591 ,1681351.464 ,1705374.295 ,1729290.196 ,1753068.620 ,1776688.067 ,1800111.442 ,1823308.471 ,1846266.634 ,1868984.557 ,1891454.121 ,1913668.492 ,1935615.906 ,1957285.754 ,1978654.193 ,1999679.763 ,2020311.796 ,2040509.147 ,2060248.823 ,2079521.206 ,2098315.760 ,2116627.109 ,2134449.018 ,2151772.502 ,2168585.749 ,2184878.144 ,2200639.194 ,2215861.775 ,2230538.425 ,2244670.058 ,2258268.889 ,2271353.255 ,2283936.418 ,2296021.183 ,2307603.164 ,2318679.871 ,2329246.517 ,2339299.038 ,2348836.887 ,2357859.761 ,2366363.716 ,2374343.991 ,2381796.561 ,2388721.484 ,2395118.101 ,2400981.530 ,2406305.855 ,2411087.849 ,2415328.091 ,2419031.140 ,2422203.312 ,2424853.189 ,2426989.257 ,2428619.380 ,2429750.242 ,2430388.528 ,2430540.824 ,2430215.819 ,2429422.679 ,2428174.999 ,2426491.674 ,2424394.748 ,2421904.145 ,2419035.159 ,2415799.975 ,2412211.591 ,2408282.205 ,2404024.608 ,2399452.381 ,2394580.900 ,2389426.721 ,2384007.377 ,2378339.256 ,2372435.587 ,2366308.777 ,2359973.045 ,2353442.413 ,2346729.795 ,2339848.823 ,2332809.714 ,2325617.520 ,2318274.813 ,2310786.610 ,2303162.099 ,2295414.084 ,2287557.651 ,2279608.270 ,2271580.610 ,2263487.882 ,2255341.591 ,2247151.320 ,2238925.013 ,2230668.781 
Afghanistan,7752.118 ,7839.510 ,7934.980 ,8038.596 ,8150.447 ,8270.581 ,8399.030 ,8535.807 ,8680.946 ,8834.445 ,8996.351 ,9166.764 ,9345.868 ,9533.954 ,9731.361 ,9938.414 ,10152.331 ,10372.630 ,10604.346 ,10854.428 ,11126.123 ,11417.825 ,11721.940 ,12027.822 ,12321.541 ,12590.286 ,12840.299 ,13067.538 ,13237.734 ,13306.695 ,13248.370 ,13053.954 ,12749.645 ,12389.269 ,12047.115 ,11783.050 ,11601.041 ,11502.761 ,11540.888 ,11777.609 ,12249.114 ,12993.657 ,13981.231 ,15095.099 ,16172.719 ,17099.541 ,17822.884 ,18381.605 ,18863.999 ,19403.676 ,20093.756 ,20966.463 ,21979.923 ,23064.851 ,24118.979 ,25070.798 ,25893.450 ,26616.792 ,27294.031 ,28004.331 ,28803.167 ,29708.599 ,30696.958 ,31731.688 ,32758.020 ,33736.494 ,34656.032 ,35530.081 ,36373.176 ,37209.007 ,38054.941 ,38913.707 ,39779.095 ,40649.204 ,41519.986 ,42388.400 ,43254.446 ,44119.315 ,44982.317 ,45842.659 ,46699.545 ,47552.324 ,48400.329 ,49242.776 ,50078.786 ,50907.550 ,51728.328 ,52540.360 ,53342.664 ,54134.238 ,54914.122 ,55681.683 ,56436.296 ,57177.142 ,57903.378 ,58614.315 ,59309.352 ,59988.191 ,60650.823 ,61297.440 ,61928.118 ,62542.629 ,63140.612 ,63721.905 ,64286.388 ,64833.869 ,65364.208 ,65877.123 ,66372.235 ,66849.094 ,67307.303 ,67746.600 ,68166.836 ,68567.901 ,68949.732 ,69312.240 ,69655.300 ,69978.689 ,70282.194 ,70565.547 ,70828.562 ,71071.244 ,71293.579 ,71495.235 ,71675.834 ,71835.187 ,71973.309 ,72090.564 ,72187.611 ,72265.313 ,72324.435 ,72365.474 ,72388.742 ,72394.688 ,72383.708 ,72356.276 ,72312.905 ,72254.237 ,72180.933 ,72093.731 ,71993.320 ,71880.385 ,71755.556 ,71619.483 ,71472.775 ,71316.116 ,71150.213 ,70975.797 ,70793.669 ,70604.652 ,70409.629 
Bangladesh,37894.681 ,38705.076 ,39491.056 ,40300.362 ,41169.065 ,42121.524 ,43169.927 ,44314.819 ,45546.484 ,46847.445 ,48199.747 ,49592.802 ,51030.137 ,52532.417 ,54129.100 ,55834.038 ,57672.990 ,59620.669 ,61579.473 ,63417.394 ,65047.770 ,66424.744 ,67597.470 ,68691.185 ,69884.420 ,71305.923 ,72999.136 ,74925.896 ,77033.846 ,79236.776 ,81470.860 ,83721.268 ,86007.331 ,88338.242 ,90732.362 ,93199.865 ,95742.431 ,98343.809 ,100975.321 ,103599.232 ,106188.642 ,108727.432 ,111221.938 ,113695.139 ,116182.267 ,118706.871 ,121269.645 ,123854.640 ,126447.965 ,129029.691 ,131581.243 ,134107.160 ,136600.667 ,139019.001 ,141307.489 ,143431.101 ,145368.004 ,147139.191 ,148805.814 ,150454.708 ,152149.102 ,153911.916 ,155727.053 ,157571.292 ,159405.279 ,161200.886 ,162951.560 ,164669.751 ,166368.149 ,168065.920 ,169775.309 ,171499.635 ,173229.209 ,174947.406 ,176631.129 ,178262.909 ,179836.355 ,181353.356 ,182814.797 ,184224.428 ,185584.811 ,186894.662 ,188151.243 ,189354.346 ,190504.057 ,191600.525 ,192643.385 ,193632.754 ,194569.933 ,195456.694 ,196294.312 ,197083.468 ,197823.881 ,198514.781 ,199154.932 ,199743.520 ,200280.556 ,200766.709 ,201202.569 ,201589.015 ,201926.816 ,202216.426 ,202458.202 ,202652.694 ,202800.474 ,202902.150 ,202958.329 ,202969.671 ,202936.785 ,202860.299 ,202740.914 ,202579.349 ,202376.377 ,202132.813 ,201849.522 ,201527.366 ,201167.118 ,200769.645 ,200336.036 ,199867.499 ,199365.088 ,198829.889 ,198262.660 ,197663.910 ,197033.955 ,196373.334 ,195682.912 ,194963.910 ,194217.575 ,193445.339 ,192648.561 ,191828.435 ,190986.105 ,190122.841 ,189239.969 ,188338.816 ,187420.691 ,186486.919 ,185538.778 ,184577.515 ,183604.470 ,182621.011 ,181628.590 ,180628.709 ,179622.880 ,178612.617 ,177599.476 ,176584.976 ,175570.653 ,174558.037 ,173548.665 
