"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Western Sahara,13.766 ,16.062 ,17.570 ,18.726 ,19.837 ,21.147 ,22.794 ,24.834 ,27.232 ,29.912 ,32.761 ,35.724 ,38.849 ,42.308 ,46.314 ,50.970 ,56.626 ,63.125 ,69.476 ,74.337 ,76.874 ,76.372 ,73.485 ,70.404 ,70.212 ,74.954 ,85.619 ,101.186 ,119.330 ,136.699 ,150.877 ,161.062 ,168.058 ,172.902 ,177.273 ,182.421 ,188.608 ,195.438 ,202.726 ,210.080 ,217.258 ,224.383 ,231.727 ,239.329 ,247.257 ,255.634 ,264.108 ,272.840 ,283.083 ,296.512 ,314.118 ,336.651 ,363.227 ,391.167 ,416.797 ,437.515 ,452.350 ,462.207 ,468.633 ,474.044 ,480.274 ,487.649 ,495.772 ,504.855 ,514.991 ,526.216 ,540.870 ,555.748 ,570.842 ,586.119 ,601.569 ,617.154 ,632.868 ,648.706 ,664.632 ,680.644 ,696.742 ,712.898 ,729.108 ,745.374 ,761.678 ,778.027 ,794.423 ,810.857 ,827.330 ,843.852 ,860.440 ,877.068 ,893.758 ,910.519 ,927.349 ,944.272 ,961.271 ,978.361 ,995.566 ,1012.874 ,1030.316 ,1047.873 ,1065.513 ,1083.218 ,1100.958 ,1118.729 ,1136.525 ,1154.351 ,1172.199 ,1190.071 ,1207.970 ,1225.889 ,1243.818 ,1261.773 ,1279.751 ,1297.750 ,1315.780 ,1333.841 ,1351.924 ,1370.052 ,1388.215 ,1406.425 ,1424.701 ,1443.054 ,1461.490 ,1480.037 ,1498.673 ,1517.430 ,1536.286 ,1555.263 ,1574.362 ,1593.596 ,1612.950 ,1632.443 ,1652.086 ,1671.864 ,1691.784 ,1711.868 ,1732.090 ,1752.471 ,1772.993 ,1793.663 ,1814.489 ,1835.430 ,1856.512 ,1877.731 ,1899.051 ,1920.509 ,1942.081 ,1963.768 ,1985.569 ,2007.476 ,2029.489 ,2051.591 ,2073.770 
Southern Africa,15533.181 ,15897.010 ,16273.349 ,16662.276 ,17064.043 ,17479.115 ,17908.230 ,18352.226 ,18812.200 ,19289.329 ,19784.716 ,20299.114 ,20832.908 ,21385.833 ,21957.347 ,22547.245 ,23154.782 ,23780.488 ,24426.950 ,25097.517 ,25794.211 ,26518.667 ,27268.983 ,28039.381 ,28821.851 ,29610.743 ,30402.644 ,31199.333 ,32006.904 ,32834.448 ,33687.791 ,34570.581 ,35479.097 ,36403.087 ,37328.196 ,38244.841 ,39144.925 ,40032.720 ,40925.814 ,41849.144 ,42818.440 ,43840.466 ,44902.934 ,45979.224 ,47032.272 ,48034.769 ,48978.106 ,49868.101 ,50709.610 ,51512.835 ,52286.079 ,53032.419 ,53751.515 ,54445.090 ,55114.734 ,55764.050 ,56390.730 ,57002.231 ,57623.682 ,58287.624 ,59016.093 ,59819.900 ,60689.548 ,61601.240 ,62520.018 ,63419.639 ,64330.955 ,65244.001 ,66158.983 ,67075.858 ,67994.201 ,68913.281 ,69832.112 ,70749.438 ,71663.910 ,72574.504 ,73480.820 ,74383.556 ,75284.627 ,76186.673 ,77091.890 ,78001.098 ,78914.536 ,79833.049 ,80757.321 ,81688.070 ,82625.913 ,83571.450 ,84525.238 ,85487.760 ,86459.465 ,87440.758 ,88431.841 ,89432.692 ,90443.172 ,91463.134 ,92492.683 ,93531.963 ,94580.912 ,95639.496 ,96707.651 ,97785.428 ,98872.851 ,99969.808 ,101076.196 ,102191.926 ,103317.023 ,104451.654 ,105595.938 ,106750.053 ,107914.213 ,109088.585 ,110273.340 ,111468.666 ,112674.799 ,113891.966 ,115120.430 ,116360.452 ,117612.321 ,118876.296 ,120152.716 ,121441.856 ,122744.048 ,124059.690 ,125389.175 ,126732.951 ,128091.315 ,129464.589 ,130853.130 ,132257.284 ,133677.409 ,135113.773 ,136566.698 ,138036.477 ,139523.397 ,141027.704 ,142549.710 ,144089.612 ,145647.658 ,147224.014 ,148818.873 ,150432.480 ,152065.001 ,153716.610 ,155387.509 ,157077.895 ,158787.875 ,160517.625 ,162267.258 ,164036.890 ,165826.618 
Botswana,412.531 ,425.265 ,437.169 ,448.442 ,459.238 ,469.740 ,480.148 ,490.626 ,501.398 ,512.647 ,524.552 ,537.249 ,550.840 ,565.353 ,580.799 ,597.190 ,614.613 ,633.154 ,652.843 ,673.640 ,695.597 ,718.639 ,742.835 ,768.512 ,796.095 ,825.840 ,857.855 ,891.926 ,927.585 ,964.166 ,1001.158 ,1038.397 ,1075.889 ,1113.539 ,1151.292 ,1189.114 ,1226.810 ,1264.314 ,1301.818 ,1339.624 ,1377.912 ,1416.731 ,1455.833 ,1494.693 ,1532.622 ,1569.094 ,1604.060 ,1637.635 ,1669.625 ,1699.862 ,1728.340 ,1754.935 ,1779.953 ,1804.339 ,1829.330 ,1855.852 ,1884.238 ,1914.414 ,1946.351 ,1979.882 ,2014.866 ,2051.339 ,2089.315 ,2128.507 ,2168.573 ,2209.197 ,2253.434 ,2298.404 ,2344.030 ,2390.261 ,2437.013 ,2484.213 ,2531.791 ,2579.685 ,2627.830 ,2676.177 ,2724.674 ,2773.317 ,2822.113 ,2871.102 ,2920.298 ,2969.704 ,3019.329 ,3069.204 ,3119.389 ,3169.906 ,3220.784 ,3272.032 ,3323.658 ,3375.701 ,3428.183 ,3481.104 ,3534.474 ,3588.266 ,3642.490 ,3697.119 ,3752.156 ,3807.593 ,3863.401 ,3919.563 ,3976.044 ,4032.832 ,4089.928 ,4147.319 ,4204.970 ,4262.880 ,4321.048 ,4379.469 ,4438.151 ,4497.086 ,4556.284 ,4615.767 ,4675.544 ,4735.657 ,4796.132 ,4857.013 ,4918.318 ,4980.097 ,5042.398 ,5105.276 ,5168.787 ,5232.980 ,5297.874 ,5363.530 ,5429.991 ,5497.297 ,5565.483 ,5634.573 ,5704.586 ,5775.555 ,5847.490 ,5920.409 ,5994.331 ,6069.250 ,6145.159 ,6222.053 ,6299.948 ,6378.832 ,6458.711 ,6539.574 ,6621.398 ,6704.195 ,6787.966 ,6872.709 ,6958.435 ,7045.161 ,7132.876 ,7221.588 ,7311.293 ,7401.985 ,7493.660 
Lesotho,733.945 ,744.319 ,754.853 ,765.581 ,776.548 ,787.806 ,799.440 ,811.543 ,824.200 ,837.519 ,851.591 ,866.462 ,882.170 ,898.647 ,915.822 ,933.655 ,952.206 ,971.512 ,991.491 ,1012.015 ,1033.050 ,1054.453 ,1076.340 ,1099.235 ,1123.855 ,1150.635 ,1179.723 ,1210.799 ,1243.352 ,1276.663 ,1310.118 ,1343.690 ,1377.346 ,1410.439 ,1442.212 ,1472.192 ,1499.861 ,1525.460 ,1550.262 ,1576.022 ,1603.938 ,1634.517 ,1667.121 ,1700.362 ,1732.257 ,1761.359 ,1787.273 ,1810.453 ,1831.298 ,1850.527 ,1868.699 ,1885.955 ,1902.312 ,1918.097 ,1933.728 ,1949.543 ,1965.662 ,1982.287 ,1999.930 ,2019.209 ,2040.551 ,2064.166 ,2089.928 ,2117.361 ,2145.785 ,2174.645 ,2206.833 ,2239.871 ,2273.720 ,2308.373 ,2343.778 ,2379.906 ,2416.732 ,2454.228 ,2492.361 ,2531.115 ,2570.500 ,2610.546 ,2651.309 ,2692.859 ,2735.286 ,2778.617 ,2822.892 ,2868.219 ,2914.707 ,2962.454 ,3011.515 ,3061.912 ,3113.694 ,3166.893 ,3221.522 ,3277.633 ,3335.219 ,3394.265 ,3454.745 ,3516.617 ,3579.882 ,3644.539 ,3710.559 ,3777.912 ,3846.577 ,3916.541 ,3987.783 ,4060.278 ,4133.982 ,4208.858 ,4284.900 ,4362.130 ,4440.544 ,4520.174 ,4601.052 ,4683.188 ,4766.611 ,4851.327 ,4937.395 ,5024.839 ,5113.676 ,5203.970 ,5295.752 ,5389.055 ,5483.966 ,5580.495 ,5678.697 ,5778.609 ,5880.254 ,5983.697 ,6088.965 ,6196.096 ,6305.131 ,6416.094 ,6529.034 ,6643.966 ,6760.952 ,6880.021 ,7001.216 ,7124.585 ,7250.169 ,7377.993 ,7508.111 ,7640.542 ,7775.330 ,7912.513 ,8052.135 ,8194.223 ,8338.829 ,8485.991 ,8635.732 ,8788.117 ,8943.161 ,9100.911 ,9261.403 
Namibia,485.274 ,494.631 ,504.578 ,515.058 ,526.042 ,537.514 ,549.479 ,561.932 ,574.904 ,588.426 ,602.544 ,617.277 ,632.654 ,648.661 ,665.282 ,682.551 ,700.341 ,718.685 ,737.886 ,758.377 ,780.384 ,804.157 ,829.441 ,855.380 ,880.785 ,904.839 ,927.503 ,949.193 ,970.258 ,991.226 ,1012.672 ,1034.264 ,1056.366 ,1081.081 ,1111.132 ,1148.302 ,1193.592 ,1245.990 ,1302.741 ,1359.933 ,1414.692 ,1465.740 ,1513.721 ,1559.983 ,1606.718 ,1655.359 ,1706.489 ,1758.994 ,1810.566 ,1858.042 ,1899.257 ,1933.596 ,1962.147 ,1986.535 ,2009.228 ,2032.196 ,2055.734 ,2079.915 ,2106.375 ,2137.040 ,2173.170 ,2215.621 ,2263.934 ,2316.520 ,2370.992 ,2425.561 ,2482.583 ,2541.055 ,2600.886 ,2662.024 ,2724.416 ,2788.035 ,2852.874 ,2918.928 ,2986.208 ,3054.752 ,3124.555 ,3195.617 ,3267.936 ,3341.476 ,3416.242 ,3492.244 ,3569.542 ,3648.223 ,3728.386 ,3810.131 ,3893.516 ,3978.582 ,4065.428 ,4154.118 ,4244.751 ,4337.381 ,4432.046 ,4528.809 ,4627.707 ,4728.789 ,4832.091 ,4937.644 ,5045.454 ,5155.522 ,5267.857 ,5382.468 ,5499.403 ,5618.616 ,5740.122 ,5863.900 ,5989.958 ,6118.360 ,6249.112 ,6382.265 ,6517.855 ,6655.933 ,6796.552 ,6939.744 ,7085.561 ,7234.062 ,7385.312 ,7539.383 ,7696.354 ,7856.336 ,8019.417 ,8185.668 ,8355.191 ,8528.064 ,8704.391 ,8884.263 ,9067.771 ,9255.001 ,9446.056 ,9641.012 ,9839.971 ,10043.019 ,10250.254 ,10461.778 ,10677.681 ,10898.055 ,11123.003 ,11352.629 ,11587.006 ,11826.218 ,12070.359 ,12319.533 ,12573.838 ,12833.372 ,13098.243 ,13368.563 ,13644.441 ,13925.975 ,14213.265 ,14506.422 ,14805.545 
South Africa,13628.428 ,13953.843 ,14291.415 ,14641.017 ,15002.729 ,15376.829 ,15763.822 ,16164.413 ,16579.477 ,17009.989 ,17456.855 ,17920.673 ,18401.608 ,18899.275 ,19412.975 ,19942.303 ,20486.439 ,21045.785 ,21622.590 ,22219.897 ,22839.451 ,23482.813 ,24148.137 ,24829.693 ,25519.604 ,26212.405 ,26904.349 ,27597.297 ,28298.150 ,29017.049 ,29760.471 ,30532.954 ,31330.259 ,32139.708 ,32943.584 ,33730.148 ,34490.419 ,35230.249 ,35970.537 ,36740.883 ,37560.525 ,38437.855 ,39360.225 ,40300.161 ,41218.901 ,42088.165 ,42898.520 ,43657.024 ,44372.112 ,45058.775 ,45728.315 ,46385.006 ,47026.173 ,47648.727 ,48247.395 ,48820.586 ,49364.582 ,49887.181 ,50412.129 ,50970.818 ,51584.663 ,52263.516 ,52998.213 ,53767.396 ,54539.571 ,55291.225 ,56042.943 ,56792.781 ,57541.184 ,58288.249 ,59033.760 ,59777.163 ,60517.571 ,61253.863 ,61984.774 ,62709.325 ,63427.174 ,64138.968 ,64846.552 ,65552.464 ,66258.739 ,66966.158 ,67674.821 ,68385.289 ,69097.935 ,69813.185 ,70531.492 ,71253.368 ,71979.161 ,72709.196 ,73443.746 ,74183.096 ,74927.378 ,75676.579 ,76430.552 ,77189.168 ,77952.500 ,78720.663 ,79493.640 ,80271.443 ,81054.066 ,81841.555 ,82633.921 ,83431.140 ,84233.184 ,85040.034 ,85851.711 ,86668.288 ,87489.857 ,88316.512 ,89148.369 ,89985.497 ,90827.965 ,91675.847 ,92529.220 ,93388.165 ,94252.795 ,95123.199 ,95999.441 ,96881.577 ,97769.684 ,98663.863 ,99564.260 ,100471.065 ,101384.489 ,102304.750 ,103231.977 ,104166.306 ,105107.893 ,106056.923 ,107013.541 ,107977.878 ,108950.047 ,109930.184 ,110918.417 ,111914.829 ,112919.537 ,113932.598 ,114954.098 ,115984.078 ,117022.600 ,118069.703 ,119125.400 ,120189.716 ,121262.641 ,122344.174 ,123434.282 ,124532.952 ,125640.132 ,126755.776 ,127879.827 
Swaziland,273.003 ,278.952 ,285.334 ,292.178 ,299.486 ,307.226 ,315.341 ,323.712 ,332.221 ,340.748 ,349.174 ,357.453 ,365.636 ,373.897 ,382.469 ,391.546 ,401.183 ,411.352 ,422.140 ,433.588 ,445.729 ,458.605 ,472.230 ,486.561 ,501.512 ,517.024 ,533.214 ,550.118 ,567.559 ,585.344 ,603.372 ,621.276 ,639.237 ,658.320 ,679.976 ,705.085 ,734.243 ,766.707 ,800.456 ,832.682 ,861.373 ,885.623 ,906.034 ,924.025 ,941.774 ,960.792 ,981.764 ,1003.995 ,1026.009 ,1045.629 ,1061.468 ,1072.927 ,1080.930 ,1087.392 ,1095.053 ,1105.873 ,1120.514 ,1138.434 ,1158.897 ,1180.675 ,1202.843 ,1225.258 ,1248.158 ,1271.456 ,1295.097 ,1319.011 ,1345.162 ,1371.890 ,1399.163 ,1426.951 ,1455.234 ,1483.964 ,1513.144 ,1542.734 ,1572.737 ,1603.135 ,1633.917 ,1665.108 ,1696.717 ,1728.772 ,1761.325 ,1794.375 ,1827.952 ,1862.114 ,1896.904 ,1932.394 ,1968.606 ,2005.556 ,2043.297 ,2081.852 ,2121.263 ,2161.544 ,2202.724 ,2244.773 ,2287.678 ,2331.441 ,2376.054 ,2421.524 ,2467.858 ,2515.056 ,2563.107 ,2612.032 ,2661.816 ,2712.455 ,2763.938 ,2816.254 ,2869.406 ,2923.407 ,2978.274 ,3034.016 ,3090.653 ,3148.200 ,3206.668 ,3266.091 ,3326.491 ,3387.887 ,3450.329 ,3513.803 ,3578.376 ,3644.052 ,3710.862 ,3778.850 ,3848.026 ,3918.422 ,3990.050 ,4062.944 ,4137.119 ,4212.613 ,4289.464 ,4367.700 ,4447.373 ,4528.501 ,4611.114 ,4695.244 ,4780.924 ,4868.182 ,4957.053 ,5047.560 ,5139.732 ,5233.602 ,5329.186 ,5426.536 ,5525.662 ,5626.590 ,5729.361 ,5834.006 ,5940.544 ,6048.993 ,6159.407 ,6271.796 ,6386.183 
Western Africa,70875.879 ,71969.201 ,73150.676 ,74410.998 ,75743.015 ,77141.556 ,78603.684 ,80128.474 ,81716.871 ,83371.196 ,85094.151 ,86887.353 ,88750.395 ,90680.316 ,92672.884 ,94726.623 ,96842.217 ,99025.716 ,101287.890 ,103642.704 ,106101.929 ,108669.418 ,111347.901 ,114145.971 ,117073.186 ,120136.269 ,123338.564 ,126679.112 ,130154.498 ,133758.632 ,137485.899 ,141338.541 ,145315.194 ,149402.230 ,153582.022 ,157843.113 ,162178.371 ,166594.112 ,171108.811 ,175748.889 ,180533.356 ,185471.950 ,190559.482 ,195782.013 ,201118.391 ,206554.911 ,212092.985 ,217744.754 ,223521.236 ,229437.523 ,235508.297 ,241736.854 ,248131.929 ,254721.111 ,261538.074 ,268607.649 ,275942.007 ,283538.293 ,291387.502 ,299472.829 ,307781.164 ,316312.143 ,325068.345 ,334042.659 ,343226.610 ,352613.862 ,362656.498 ,373083.735 ,383903.635 ,395125.615 ,406760.536 ,418820.740 ,431319.928 ,444273.128 ,457696.501 ,471606.827 ,486020.846 ,500954.955 ,516424.804 ,532445.923 ,549035.602 ,566214.150 ,584003.569 ,602425.628 ,621503.103 ,641260.109 ,661722.008 ,682915.860 ,704869.848 ,727613.719 ,751178.091 ,775595.057 ,800897.149 ,827116.528 ,854286.008 ,882440.460 ,911617.730 ,941857.948 ,973202.310 ,1005693.607 ,1039376.030 ,1074295.847 ,1110500.044 ,1148035.982 ,1186951.972 ,1227298.878 ,1269131.915 ,1312508.011 ,1357482.644 ,1404112.450 ,1452457.595 ,1502583.672 ,1554559.807 ,1608456.341 ,1664346.046 ,1722304.745 ,1782412.917 ,1844752.843 ,1909406.674 ,1976458.488 ,2045997.055 ,2118118.644 ,2192923.624 ,2270512.586 ,2350989.202 ,2434462.275 ,2521048.095 ,2610867.181 ,2704040.932 ,2800694.331 ,2900958.236 ,3004973.708 ,3112885.980 ,3224839.476 ,3340982.153 ,3461470.248 ,3586473.210 ,3716167.722 ,3850730.898 ,3990345.466 ,4135203.087 ,4285505.666 ,4441465.055 ,4603301.870 ,4771244.366 ,4945527.468 ,5126392.374 ,5314086.095 ,5508861.763 ,5710978.539 ,5920701.516 
Benin,2255.226 ,2258.476 ,2264.871 ,2274.476 ,2287.385 ,2303.587 ,2323.056 ,2345.717 ,2371.453 ,2400.127 ,2431.622 ,2465.867 ,2502.896 ,2542.859 ,2585.965 ,2632.356 ,2682.159 ,2735.307 ,2791.590 ,2850.661 ,2912.340 ,2976.572 ,3043.567 ,3113.675 ,3187.412 ,3265.165 ,3347.173 ,3433.439 ,3523.938 ,3618.526 ,3717.165 ,3820.128 ,3927.714 ,4039.949 ,4156.819 ,4278.501 ,4404.506 ,4535.263 ,4672.852 ,4820.016 ,4978.496 ,5149.499 ,5331.803 ,5521.763 ,5714.220 ,5905.558 ,6094.259 ,6281.639 ,6470.265 ,6664.098 ,6865.951 ,7076.733 ,7295.394 ,7520.555 ,7750.004 ,7982.225 ,8216.896 ,8454.791 ,8696.916 ,8944.706 ,9199.259 ,9460.802 ,9729.160 ,10004.451 ,10286.712 ,10575.952 ,10887.847 ,11211.561 ,11547.055 ,11894.312 ,12253.405 ,12624.425 ,13007.544 ,13402.988 ,13811.000 ,14231.867 ,14665.863 ,15113.222 ,15574.165 ,16048.862 ,16537.611 ,17040.766 ,17558.815 ,18092.179 ,18641.346 ,19206.841 ,19789.224 ,20389.122 ,21007.261 ,21644.461 ,22301.524 ,22979.182 ,23678.198 ,24399.425 ,25143.761 ,25912.111 ,26705.327 ,27524.242 ,28369.749 ,29242.711 ,30144.024 ,31074.666 ,32035.547 ,33027.534 ,34051.396 ,35108.043 ,36198.529 ,37324.012 ,38485.569 ,39684.321 ,40921.472 ,42198.311 ,43516.213 ,44876.568 ,46280.804 ,47730.450 ,49227.072 ,50772.348 ,52368.005 ,54015.871 ,55717.822 ,57475.752 ,59291.640 ,61167.460 ,63105.250 ,65107.136 ,67175.348 ,69312.217 ,71520.030 ,73801.147 ,76158.019 ,78593.262 ,81109.590 ,83709.774 ,86396.661 ,89173.183 ,92042.458 ,95007.659 ,98071.898 ,101238.353 ,104510.365 ,107891.508 ,111385.548 ,114996.442 ,118728.241 ,122585.119 ,126571.324 ,130691.133 ,134948.940 ,139349.189 ,143896.397 
Burkina Faso,4284.461 ,4324.494 ,4367.134 ,4413.202 ,4463.168 ,4517.155 ,4574.942 ,4635.955 ,4699.340 ,4764.077 ,4829.288 ,4894.580 ,4960.326 ,5027.821 ,5098.890 ,5174.870 ,5256.363 ,5343.019 ,5434.041 ,5528.174 ,5624.600 ,5723.381 ,5825.173 ,5930.483 ,6040.041 ,6154.545 ,6274.037 ,6398.935 ,6530.819 ,6671.656 ,6822.843 ,6985.160 ,7158.255 ,7340.905 ,7531.242 ,7727.907 ,7930.694 ,8140.073 ,8356.305 ,8579.823 ,8811.034 ,9050.084 ,9297.113 ,9552.476 ,9816.588 ,10089.878 ,10372.745 ,10665.546 ,10968.724 ,11282.701 ,11607.942 ,11944.587 ,12293.100 ,12654.621 ,13030.569 ,13421.930 ,13829.177 ,14252.021 ,14689.726 ,15141.099 ,15605.217 ,16081.904 ,16571.216 ,17072.723 ,17585.977 ,18110.624 ,18673.390 ,19259.770 ,19870.011 ,20504.486 ,21163.658 ,21848.148 ,22558.657 ,23296.017 ,24061.133 ,24854.913 ,25678.243 ,26531.879 ,27416.454 ,28332.521 ,29280.792 ,30262.309 ,31278.243 ,32329.687 ,33417.770 ,34543.781 ,35709.032 ,36915.044 ,38163.511 ,39456.266 ,40795.144 ,42181.968 ,43618.533 ,45106.656 ,46648.196 ,48245.112 ,49899.517 ,51613.637 ,53389.779 ,55230.354 ,57137.808 ,59114.679 ,61163.520 ,63286.922 ,65487.482 ,67767.954 ,70131.326 ,72580.626 ,75118.793 ,77748.796 ,80473.800 ,83297.292 ,86222.973 ,89254.539 ,92395.852 ,95650.909 ,99023.957 ,102519.367 ,106141.599 ,109895.209 ,113784.972 ,117816.001 ,121993.564 ,126322.897 ,130809.415 ,135458.773 ,140277.058 ,145270.601 ,150445.747 ,155809.047 ,161367.346 ,167127.943 ,173098.358 ,179286.189 ,185699.257 ,192345.739 ,199234.329 ,206374.008 ,213773.784 ,221442.894 ,229391.006 ,237628.297 ,246165.447 ,255013.535 ,264184.023 ,273688.656 ,283539.462 ,293748.729 ,304329.009 ,315293.109 ,326654.120 
Cabo Verde,178.066 ,186.130 ,191.527 ,194.837 ,196.635 ,197.421 ,197.700 ,197.928 ,198.539 ,199.906 ,202.310 ,205.956 ,210.867 ,216.908 ,223.846 ,231.428 ,239.770 ,248.747 ,257.509 ,264.909 ,270.198 ,272.992 ,273.651 ,273.005 ,272.292 ,272.423 ,273.652 ,275.767 ,278.739 ,282.415 ,286.657 ,291.602 ,297.285 ,303.368 ,309.397 ,315.069 ,320.183 ,324.893 ,329.671 ,335.184 ,341.883 ,349.934 ,359.090 ,369.014 ,379.156 ,389.127 ,398.773 ,408.175 ,417.323 ,426.285 ,435.079 ,443.716 ,452.106 ,460.147 ,467.664 ,474.567 ,480.795 ,486.438 ,491.723 ,496.963 ,502.384 ,508.067 ,513.979 ,520.106 ,526.437 ,532.913 ,540.265 ,547.887 ,555.742 ,563.801 ,572.053 ,580.458 ,589.014 ,597.688 ,606.471 ,615.372 ,624.349 ,633.409 ,642.510 ,651.643 ,660.785 ,669.930 ,679.068 ,688.195 ,697.311 ,706.415 ,715.502 ,724.589 ,733.654 ,742.725 ,751.793 ,760.874 ,769.955 ,779.055 ,788.159 ,797.294 ,806.453 ,815.628 ,824.818 ,834.005 ,843.196 ,852.374 ,861.539 ,870.699 ,879.842 ,888.976 ,898.089 ,907.198 ,916.272 ,925.327 ,934.346 ,943.341 ,952.296 ,961.228 ,970.120 ,978.983 ,987.799 ,996.588 ,1005.348 ,1014.070 ,1022.768 ,1031.450 ,1040.107 ,1048.757 ,1057.407 ,1066.078 ,1074.753 ,1083.461 ,1092.191 ,1100.980 ,1109.813 ,1118.698 ,1127.646 ,1136.670 ,1145.774 ,1154.966 ,1164.238 ,1173.616 ,1183.085 ,1192.657 ,1202.325 ,1212.100 ,1221.968 ,1231.951 ,1242.031 ,1252.211 ,1262.501 ,1272.876 ,1283.355 ,1293.919 ,1304.576 
Côte d'Ivoire,2630.131 ,2695.115 ,2770.362 ,2852.498 ,2939.219 ,3029.303 ,3122.628 ,3220.159 ,3323.761 ,3435.930 ,3558.988 ,3694.205 ,3841.071 ,3996.941 ,4157.965 ,4321.791 ,4487.204 ,4656.353 ,4834.279 ,5027.971 ,5242.395 ,5479.338 ,5737.281 ,6013.862 ,6305.287 ,6608.609 ,6922.982 ,7248.828 ,7585.914 ,7934.279 ,8293.675 ,8664.057 ,9044.473 ,9432.731 ,9826.055 ,10222.558 ,10620.267 ,11019.651 ,11424.260 ,11839.243 ,12267.754 ,12710.008 ,13163.019 ,13622.731 ,14083.611 ,14540.820 ,14995.249 ,15445.986 ,15884.552 ,16300.233 ,16686.561 ,17040.152 ,17366.517 ,17679.355 ,17997.738 ,18336.303 ,18699.435 ,19085.941 ,19497.986 ,19936.366 ,20401.331 ,20895.311 ,21418.603 ,21966.312 ,22531.350 ,23108.472 ,23718.664 ,24356.682 ,25022.084 ,25714.551 ,26433.898 ,27180.063 ,27953.126 ,28753.274 ,29580.823 ,30436.182 ,31319.797 ,32232.194 ,33173.893 ,34145.507 ,35147.766 ,36181.495 ,37247.775 ,38347.896 ,39483.352 ,40655.606 ,41865.961 ,43115.755 ,44406.562 ,45740.080 ,47117.987 ,48541.873 ,50013.300 ,51533.864 ,53105.156 ,54728.823 ,56406.669 ,58140.477 ,59931.947 ,61782.739 ,63694.653 ,65669.699 ,67709.977 ,69817.616 ,71994.802 ,74243.824 ,76567.101 ,78967.097 ,81446.195 ,84006.833 ,86651.583 ,89383.332 ,92205.103 ,95119.963 ,98131.042 ,101241.644 ,104455.261 ,107775.538 ,111206.192 ,114751.084 ,118414.230 ,122199.822 ,126112.169 ,130155.696 ,134334.926 ,138654.587 ,143119.580 ,147734.991 ,152506.043 ,157438.124 ,162536.766 ,167807.781 ,173257.058 ,178890.435 ,184713.800 ,190733.384 ,196955.915 ,203388.421 ,210037.856 ,216911.376 ,224016.450 ,231360.935 ,238953.082 ,246801.449 ,254914.866 ,263302.409 ,271973.352 ,280937.178 ,290203.561 ,299782.386 ,309683.741 
Gambia,271.377 ,272.720 ,276.773 ,283.505 ,292.713 ,304.029 ,316.907 ,330.600 ,344.265 ,356.968 ,367.928 ,376.737 ,383.523 ,389.072 ,394.553 ,400.861 ,408.180 ,416.339 ,425.510 ,435.798 ,447.285 ,460.194 ,474.539 ,489.861 ,505.512 ,521.070 ,536.409 ,551.817 ,567.831 ,585.157 ,604.369 ,625.411 ,648.210 ,673.238 ,701.104 ,732.096 ,766.589 ,804.125 ,843.050 ,881.138 ,916.808 ,949.493 ,979.718 ,1008.358 ,1036.829 ,1066.223 ,1096.708 ,1128.169 ,1160.944 ,1195.420 ,1231.844 ,1270.495 ,1311.349 ,1354.194 ,1398.573 ,1444.204 ,1491.021 ,1539.116 ,1588.572 ,1639.560 ,1692.149 ,1746.363 ,1802.125 ,1859.324 ,1917.852 ,1977.590 ,2041.102 ,2106.984 ,2175.285 ,2246.045 ,2319.328 ,2395.204 ,2473.752 ,2555.052 ,2639.198 ,2726.287 ,2816.399 ,2909.622 ,3006.025 ,3105.681 ,3208.666 ,3315.080 ,3425.048 ,3538.669 ,3656.037 ,3777.290 ,3902.550 ,4031.953 ,4165.652 ,4303.789 ,4446.543 ,4594.073 ,4746.541 ,4904.138 ,5067.053 ,5235.477 ,5409.603 ,5589.656 ,5775.845 ,5968.433 ,6167.643 ,6373.723 ,6586.924 ,6807.486 ,7035.653 ,7271.700 ,7515.891 ,7768.545 ,8029.918 ,8300.306 ,8580.003 ,8869.355 ,9168.704 ,9478.367 ,9798.689 ,10130.028 ,10472.770 ,10827.339 ,11194.136 ,11573.614 ,11966.194 ,12372.366 ,12792.627 ,13227.478 ,13677.437 ,14143.058 ,14624.917 ,15123.584 ,15639.651 ,16173.702 ,16726.377 ,17298.329 ,17890.282 ,18502.928 ,19136.992 ,19793.245 ,20472.479 ,21175.527 ,21903.237 ,22656.481 ,23436.177 ,24243.266 ,25078.709 ,25943.533 ,26838.768 ,27765.476 ,28724.778 ,29717.769 ,30745.610 ,31809.482 ,32910.586 
