"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Togo,1395.457 ,1425.487 ,1441.906 ,1452.088 ,1461.520 ,1473.839 ,1490.731 ,1512.029 ,1535.969 ,1559.674 ,1580.513 ,1597.526 ,1612.755 ,1631.764 ,1662.073 ,1708.630 ,1774.029 ,1855.442 ,1945.780 ,2034.907 ,2115.522 ,2185.662 ,2247.582 ,2303.345 ,2356.622 ,2410.446 ,2464.455 ,2518.566 ,2576.469 ,2642.846 ,2720.839 ,2812.039 ,2915.066 ,3026.238 ,3140.237 ,3252.994 ,3364.020 ,3474.080 ,3581.928 ,3686.373 ,3786.940 ,3882.271 ,3973.327 ,4064.926 ,4163.642 ,4274.024 ,4398.238 ,4534.551 ,4679.023 ,4825.704 ,4970.367 ,5111.770 ,5251.472 ,5391.401 ,5534.598 ,5683.268 ,5837.792 ,5997.385 ,6161.796 ,6330.472 ,6502.952 ,6679.282 ,6859.482 ,7042.948 ,7228.915 ,7416.802 ,7531.562 ,7616.906 ,7683.198 ,7745.689 ,7815.699 ,7896.443 ,7985.302 ,8080.880 ,8179.915 ,8280.036 ,8381.428 ,8485.374 ,8591.673 ,8700.060 ,8810.199 ,8921.834 ,9034.496 ,9147.356 ,9259.431 ,9369.846 ,9478.210 ,9584.186 ,9687.105 ,9786.236 ,9881.032 ,9971.179 ,10056.642 ,10137.489 ,10213.966 ,10286.328 ,10354.573 ,10418.784 ,10479.441 ,10537.131 ,10592.345 ,10645.312 ,10696.107 ,10744.952 ,10792.033 ,10837.504 ,10881.488 ,10924.036 ,10965.180 ,11004.914 ,11043.203 ,11080.060 ,11115.441 ,11149.139 ,11180.889 ,11210.469 ,11237.831 ,11262.926 ,11285.635 ,11305.747 ,11323.179 ,11337.898 ,11349.967 ,11359.444 ,11366.443 ,11371.103 ,11373.508 ,11373.809 ,11372.227 ,11369.048 ,11364.534 ,11358.876 ,11352.244 ,11344.964 ,11337.363 ,11329.737 ,11322.256 ,11315.081 ,11308.486 ,11302.719 ,11298.024 ,11294.498 ,11292.176 ,11291.051 ,11291.037 ,11292.087 ,11294.113 ,11297.042 ,11300.797 ,11305.300 ,11310.485 
ASIA,1404061.590 ,1434534.785 ,1463159.816 ,1490835.714 ,1518303.010 ,1546143.227 ,1574772.653 ,1604448.795 ,1635288.434 ,1667297.629 ,1700462.752 ,1734847.065 ,1770675.629 ,1808371.265 ,1848452.049 ,1891228.735 ,1936862.071 ,1985086.190 ,2035238.284 ,2086393.344 ,2137828.395 ,2189385.932 ,2241096.853 ,2292666.357 ,2343802.562 ,2394338.004 ,2444094.013 ,2493191.935 ,2542157.731 ,2591734.858 ,2642488.969 ,2694423.536 ,2747435.334 ,2801830.903 ,2857956.354 ,2915953.444 ,2976023.194 ,3037815.600 ,3100227.169 ,3161768.286 ,3221341.719 ,3278551.343 ,3333604.095 ,3386759.856 ,3438526.430 ,3489306.253 ,3539101.069 ,3587833.521 ,3635758.510 ,3683189.786 ,3730370.625 ,3777425.069 ,3824369.526 ,3871201.740 ,3917871.151 ,3964342.662 ,4010602.667 ,4056684.697 ,4102643.673 ,4148549.798 ,4194425.212 ,4240280.976 ,4286014.731 ,4331391.205 ,4376099.655 ,4419897.601 ,4464358.409 ,4508483.957 ,4552001.895 ,4594561.385 ,4635894.160 ,4675874.684 ,4714506.696 ,4751813.466 ,4787873.398 ,4822739.958 ,4856392.378 ,4888776.693 ,4919879.599 ,4949688.822 ,4978197.144 ,5005410.423 ,5031336.233 ,5055974.385 ,5079325.148 ,5101398.569 ,5122209.120 ,5141790.304 ,5160197.572 ,5177499.849 ,5193759.194 ,5209007.073 ,5223274.448 ,5236621.553 ,5249115.060 ,5260809.208 ,5271741.509 ,5281929.747 ,5291381.828 ,5300094.884 ,5308069.284 ,5315327.261 ,5321888.229 ,5327745.441 ,5332884.877 ,5337302.304 ,5341014.929 ,5344050.910 ,5346432.842 ,5348187.291 ,5349344.930 ,5349936.558 ,5350000.778 ,5349588.922 ,5348759.198 ,5347568.388 ,5346058.140 ,5344274.087 ,5342282.597 ,5340156.291 ,5337959.560 ,5335732.468 ,5333510.348 ,5331344.903 ,5329288.375 ,5327382.112 ,5325650.803 ,5324105.076 ,5322750.709 ,5321584.789 ,5320600.124 ,5319798.900 ,5319171.024 ,5318678.122 ,5318269.324 ,5317901.202 ,5317558.591 ,5317229.734 ,5316879.354 ,5316468.146 ,5315966.757 ,5315359.881 ,5314645.423 ,5313829.976 ,5312924.517 ,5311940.856 ,5310889.676 ,5309780.050 ,5308619.080 ,5307411.962 ,5306162.322 
Eastern Asia,677556.256 ,694585.005 ,708899.633 ,721429.146 ,732938.323 ,744027.825 ,755127.475 ,766502.920 ,778274.584 ,790449.206 ,803015.053 ,816043.099 ,829775.792 ,844665.060 ,861264.571 ,879913.075 ,900779.694 ,923600.377 ,947724.716 ,972238.934 ,996425.101 ,1020121.685 ,1043348.061 ,1065794.321 ,1087148.394 ,1107219.338 ,1125857.270 ,1143166.967 ,1159554.339 ,1175604.605 ,1191787.808 ,1208088.212 ,1224493.141 ,1241464.590 ,1259564.344 ,1279116.411 ,1300377.749 ,1323039.738 ,1346150.890 ,1368393.157 ,1388798.183 ,1407055.358 ,1423378.163 ,1437972.833 ,1451246.568 ,1463528.718 ,1474822.445 ,1485085.081 ,1494568.181 ,1503584.325 ,1512377.595 ,1521071.205 ,1529686.044 ,1538233.613 ,1546681.947 ,1555011.573 ,1563236.216 ,1571398.378 ,1579531.194 ,1587670.908 ,1595828.675 ,1604014.400 ,1612178.334 ,1620194.727 ,1627896.076 ,1635150.365 ,1645972.080 ,1657946.652 ,1670379.095 ,1682293.925 ,1692968.741 ,1702156.187 ,1709997.684 ,1716635.057 ,1722357.107 ,1727378.294 ,1731702.405 ,1735237.015 ,1738000.143 ,1740007.296 ,1741281.503 ,1741854.713 ,1741771.050 ,1741082.381 ,1739847.826 ,1738124.481 ,1735949.840 ,1733367.690 ,1730448.984 ,1727273.023 ,1723906.173 ,1720387.484 ,1716741.600 ,1712999.824 ,1709187.867 ,1705325.223 ,1701434.039 ,1697522.829 ,1693577.552 ,1689572.258 ,1685486.466 ,1681325.623 ,1677094.642 ,1672771.800 ,1668328.946 ,1663748.933 ,1659032.760 ,1654196.855 ,1649260.542 ,1644250.816 ,1639194.828 ,1634109.705 ,1629016.669 ,1623953.989 ,1618966.224 ,1614093.749 ,1609360.525 ,1604789.651 ,1600419.560 ,1596291.478 ,1592439.250 ,1588879.525 ,1585623.120 ,1582688.342 ,1580091.586 ,1577841.417 ,1575938.406 ,1574372.002 ,1573122.603 ,1572162.563 ,1571462.741 ,1571006.534 ,1570768.859 ,1570699.696 ,1570739.316 ,1570836.068 ,1570964.018 ,1571102.187 ,1571211.049 ,1571249.300 ,1571185.132 ,1570999.805 ,1570686.486 ,1570247.073 ,1569688.514 ,1569019.781 ,1568250.431 ,1567390.086 ,1566448.303 ,1565434.586 ,1564358.550 
China,554419.275 ,569611.075 ,582029.301 ,592567.861 ,601971.218 ,610834.396 ,619597.547 ,628551.405 ,637853.609 ,647555.963 ,657686.143 ,668334.897 ,679732.315 ,692280.490 ,706460.953 ,722562.183 ,740745.642 ,760771.063 ,782008.729 ,803577.221 ,824788.457 ,845481.578 ,865686.530 ,885145.933 ,903613.538 ,920945.083 ,937018.252 ,951927.444 ,966039.822 ,979880.619 ,993877.310 ,1008000.152 ,1022253.396 ,1037123.834 ,1053210.735 ,1070863.389 ,1090348.056 ,1111341.725 ,1132866.344 ,1153565.894 ,1172445.200 ,1189183.522 ,1204003.901 ,1217129.133 ,1228991.932 ,1239940.004 ,1249981.441 ,1259066.974 ,1267441.503 ,1275406.699 ,1283198.970 ,1290937.649 ,1298646.577 ,1306343.911 ,1314007.478 ,1321623.490 ,1329209.094 ,1336800.506 ,1344415.227 ,1352068.091 ,1359755.102 ,1367480.264 ,1375198.619 ,1382793.212 ,1390110.388 ,1397028.553 ,1407139.540 ,1418279.549 ,1429828.496 ,1440917.014 ,1450901.155 ,1459560.185 ,1467019.170 ,1473403.114 ,1478967.765 ,1483903.379 ,1488213.374 ,1491816.735 ,1494731.946 ,1496976.064 ,1498572.538 ,1499549.894 ,1499948.561 ,1499819.948 ,1499223.165 ,1498213.318 ,1496823.639 ,1495090.560 ,1493075.714 ,1490847.314 ,1488460.815 ,1485949.768 ,1483330.913 ,1480619.378 ,1477822.063 ,1474943.612 ,1471999.863 ,1468997.424 ,1465917.976 ,1462732.869 ,1459420.931 ,1455984.744 ,1452431.930 ,1448752.949 ,1444936.544 ,1440978.906 ,1436884.893 ,1432671.185 ,1428362.378 ,1423990.407 ,1419585.773 ,1415167.740 ,1410756.790 ,1406387.470 ,1402098.565 ,1397925.185 ,1393888.841 ,1390010.472 ,1386323.119 ,1382861.896 ,1379655.018 ,1376715.680 ,1374051.289 ,1371674.536 ,1369595.732 ,1367818.471 ,1366340.895 ,1365150.852 ,1364225.865 ,1363535.583 ,1363049.430 ,1362750.825 ,1362616.292 ,1362598.508 ,1362641.481 ,1362697.773 ,1362744.213 ,1362764.001 ,1362725.317 ,1362596.172 ,1362352.944 ,1361983.216 ,1361484.841 ,1360863.498 ,1360129.963 ,1359297.560 ,1358381.295 ,1357397.336 ,1356362.865 ,1355296.219 ,1354216.918 
"China, Hong Kong SAR",1973.998 ,2063.316 ,2160.102 ,2264.109 ,2374.539 ,2490.103 ,2608.941 ,2728.665 ,2846.522 ,2959.533 ,3065.187 ,3162.031 ,3250.311 ,3332.162 ,3410.959 ,3489.213 ,3568.376 ,3648.033 ,3726.705 ,3802.096 ,3873.112 ,3937.829 ,3998.312 ,4062.042 ,4139.096 ,4236.002 ,4356.575 ,4496.871 ,4646.177 ,4789.320 ,4915.467 ,5020.488 ,5107.909 ,5183.912 ,5258.161 ,5337.622 ,5424.517 ,5516.357 ,5609.691 ,5699.221 ,5781.459 ,5854.088 ,5919.289 ,5983.355 ,6055.086 ,6140.101 ,6241.810 ,6356.470 ,6473.836 ,6579.564 ,6663.654 ,6722.306 ,6759.491 ,6782.571 ,6802.597 ,6827.761 ,6860.376 ,6898.397 ,6940.323 ,6983.272 ,7025.221 ,7065.815 ,7106.399 ,7148.571 ,7194.563 ,7245.701 ,7309.080 ,7379.535 ,7453.124 ,7524.323 ,7589.002 ,7645.692 ,7694.978 ,7737.291 ,7773.800 ,7805.363 ,7831.801 ,7852.560 ,7867.636 ,7877.070 ,7880.983 ,7879.507 ,7872.862 ,7861.235 ,7844.869 ,7824.068 ,7799.156 ,7770.534 ,7738.740 ,7704.375 ,7668.016 ,7630.019 ,7590.885 ,7551.525 ,7512.999 ,7476.164 ,7441.328 ,7408.639 ,7378.461 ,7351.130 ,7326.789 ,7305.602 ,7287.291 ,7271.039 ,7255.689 ,7240.305 ,7224.593 ,7208.442 ,7191.254 ,7172.417 ,7151.444 ,7128.124 ,7102.468 ,7074.635 ,7044.918 ,7013.616 ,6980.873 ,6946.855 ,6911.985 ,6876.773 ,6841.677 ,6807.001 ,6773.062 ,6740.433 ,6709.754 ,6681.569 ,6656.140 ,6633.646 ,6614.478 ,6599.005 ,6587.469 ,6579.956 ,6576.371 ,6576.550 ,6580.219 ,6587.067 ,6596.913 ,6609.439 ,6624.027 ,6639.865 ,6656.277 ,6672.750 ,6688.915 ,6704.496 ,6719.194 ,6732.680 ,6744.510 ,6754.142 ,6760.927 ,6764.111 ,6762.846 
"China, Macao SAR",196.483 ,200.490 ,201.274 ,199.292 ,195.132 ,189.461 ,183.047 ,176.753 ,171.523 ,168.289 ,167.796 ,170.465 ,176.188 ,184.250 ,193.563 ,203.231 ,213.196 ,223.420 ,233.004 ,240.842 ,246.195 ,248.739 ,248.767 ,246.947 ,244.284 ,241.628 ,239.085 ,236.695 ,235.198 ,235.479 ,238.118 ,243.427 ,251.219 ,260.997 ,271.993 ,283.581 ,295.677 ,308.275 ,320.877 ,332.901 ,343.935 ,353.764 ,362.459 ,370.345 ,377.960 ,385.686 ,393.567 ,401.564 ,409.837 ,418.604 ,427.979 ,438.081 ,448.896 ,460.147 ,471.453 ,482.559 ,493.320 ,503.823 ,514.348 ,525.313 ,536.969 ,549.439 ,562.531 ,575.841 ,588.781 ,600.942 ,611.383 ,620.624 ,628.948 ,636.734 ,644.281 ,651.641 ,658.692 ,665.364 ,671.539 ,677.117 ,682.107 ,686.550 ,690.426 ,693.716 ,696.421 ,698.548 ,700.129 ,701.200 ,701.828 ,702.064 ,701.932 ,701.478 ,700.764 ,699.877 ,698.889 ,697.833 ,696.733 ,695.609 ,694.488 ,693.380 ,692.323 ,691.288 ,690.301 ,689.319 ,688.329 ,687.335 ,686.321 ,685.272 ,684.169 ,682.981 ,681.704 ,680.324 ,678.813 ,677.156 ,675.308 ,673.272 ,671.072 ,668.681 ,666.141 ,663.435 ,660.606 ,657.647 ,654.611 ,651.545 ,648.471 ,645.445 ,642.475 ,639.602 ,636.877 ,634.328 ,631.990 ,629.881 ,628.029 ,626.463 ,625.216 ,624.289 ,623.679 ,623.385 ,623.392 ,623.685 ,624.239 ,625.048 ,626.051 ,627.191 ,628.425 ,629.705 ,631.003 ,632.288 ,633.532 ,634.717 ,635.784 ,636.695 ,637.389 ,637.799 ,637.858 
"China, Taiwan Province of China",7623.360 ,7893.060 ,8163.933 ,8440.260 ,8725.467 ,9022.183 ,9331.898 ,9655.237 ,9991.985 ,10341.215 ,10701.713 ,11072.338 ,11452.476 ,11842.140 ,12241.535 ,12649.726 ,13067.806 ,13492.499 ,13913.345 ,14316.714 ,14693.153 ,15037.995 ,15354.587 ,15651.322 ,15940.897 ,16232.672 ,16528.707 ,16826.465 ,17125.169 ,17422.717 ,17717.372 ,18009.439 ,18299.157 ,18584.306 ,18862.027 ,19130.093 ,19387.424 ,19634.014 ,19869.947 ,20095.747 ,20311.698 ,20518.800 ,20716.684 ,20902.884 ,21074.053 ,21228.512 ,21364.130 ,21483.508 ,21595.372 ,21711.573 ,21840.235 ,21985.282 ,22143.337 ,22306.338 ,22462.374 ,22602.886 ,22725.478 ,22833.013 ,22928.526 ,23017.055 ,23102.406 ,23185.010 ,23263.897 ,23339.858 ,23413.652 ,23485.755 ,23632.881 ,23809.728 ,24002.809 ,24192.665 ,24364.840 ,24514.638 ,24645.004 ,24758.305 ,24859.591 ,24952.429 ,25036.396 ,25109.124 ,25170.257 ,25219.261 ,25255.731 ,25279.871 ,25291.692 ,25290.315 ,25274.598 ,25243.962 ,25198.734 ,25139.918 ,25068.434 ,24985.509 ,24892.554 ,24790.272 ,24680.162 ,24565.540 ,24450.463 ,24338.168 ,24229.951 ,24126.348 ,24028.805 ,23938.630 ,23856.629 ,23783.555 ,23719.047 ,23661.338 ,23607.807 ,23556.311 ,23506.266 ,23457.401 ,23408.346 ,23357.561 ,23303.884 ,23246.671 ,23185.775 ,23121.104 ,23052.808 ,22981.099 ,22906.089 ,22827.995 ,22747.438 ,22665.174 ,22582.035 ,22498.509 ,22415.295 ,22333.655 ,22255.105 ,22180.915 ,22111.699 ,22047.989 ,21990.910 ,21941.678 ,21901.169 ,21869.718 ,21847.238 ,21833.577 ,21828.314 ,21830.941 ,21841.174 ,21858.421 ,21881.415 ,21908.545 ,21938.400 ,21969.855 ,22002.090 ,22034.419 ,22066.092 ,22096.251 ,22123.798 ,22147.398 ,22165.494 ,22176.252 ,22177.607 
Dem. People's Republic of Korea,10549.472 ,10248.496 ,10049.029 ,9957.242 ,9972.436 ,10086.991 ,10285.940 ,10547.389 ,10843.979 ,11145.152 ,11424.176 ,11665.595 ,11871.712 ,12065.468 ,12282.419 ,12547.525 ,12864.954 ,13222.694 ,13609.982 ,14010.339 ,14410.400 ,14809.521 ,15207.771 ,15593.351 ,15952.078 ,16274.740 ,16554.746 ,16796.578 ,17015.983 ,17235.666 ,17472.140 ,17731.230 ,18008.564 ,18298.214 ,18590.138 ,18877.238 ,19156.795 ,19431.986 ,19708.323 ,19993.755 ,20293.054 ,20609.150 ,20937.404 ,21265.834 ,21577.982 ,21862.299 ,22113.548 ,22335.638 ,22537.336 ,22731.985 ,22929.075 ,23131.810 ,23336.681 ,23538.540 ,23729.498 ,23904.167 ,24061.097 ,24203.289 ,24335.146 ,24463.021 ,24591.599 ,24722.298 ,24854.034 ,24985.976 ,25116.363 ,25243.917 ,25391.188 ,25545.331 ,25702.744 ,25858.262 ,26007.966 ,26150.438 ,26286.100 ,26415.063 ,26538.050 ,26655.436 ,26766.914 ,26871.591 ,26968.756 ,27057.577 ,27137.414 ,27208.177 ,27269.920 ,27322.538 ,27365.935 ,27400.245 ,27425.614 ,27442.584 ,27452.196 ,27455.744 ,27454.426 ,27448.779 ,27439.372 ,27427.406 ,27414.248 ,27400.987 ,27388.245 ,27376.287 ,27365.358 ,27355.537 ,27346.882 ,27339.582 ,27333.710 ,27328.871 ,27324.484 ,27320.083 ,27315.518 ,27310.777 ,27305.570 ,27299.610 ,27292.655 ,27284.641 ,27275.538 ,27265.212 ,27253.529 ,27240.440 ,27225.995 ,27210.373 ,27193.957 ,27177.244 ,27160.677 ,27144.428 ,27128.689 ,27113.992 ,27100.960 ,27090.055 ,27081.467 ,27075.213 ,27071.320 ,27069.755 ,27070.427 ,27073.315 ,27078.279 ,27084.917 ,27092.762 ,27101.351 ,27110.490 ,27119.976 ,27129.349 ,27138.110 ,27145.821 ,27152.242 ,27157.247 ,27160.820 ,27162.956 ,27163.687 ,27162.976 ,27160.774 ,27156.995 ,27151.513 ,27144.172 
Japan,82802.084 ,84315.601 ,85658.683 ,86869.425 ,87980.318 ,89018.257 ,90004.313 ,90953.954 ,91877.704 ,92782.224 ,93673.615 ,94560.845 ,95458.881 ,96389.953 ,97379.848 ,98447.002 ,99595.128 ,100820.021 ,102120.482 ,103491.930 ,104925.645 ,106425.269 ,107977.039 ,109532.878 ,111030.141 ,112423.055 ,113690.108 ,114839.120 ,115890.284 ,116878.026 ,117827.355 ,118743.180 ,119615.624 ,120438.087 ,121199.799 ,121894.038 ,122519.652 ,123083.205 ,123594.968 ,124068.903 ,124515.561 ,124940.015 ,125341.476 ,125717.524 ,126063.174 ,126375.466 ,126654.021 ,126902.628 ,127127.265 ,127335.858 ,127533.934 ,127723.513 ,127902.617 ,128067.794 ,128213.632 ,128335.767 ,128432.994 ,128505.251 ,128550.508 ,128566.659 ,128551.873 ,128505.399 ,128426.384 ,128312.920 ,128162.873 ,127974.958 ,127947.421 ,127962.410 ,127986.370 ,127971.426 ,127882.565 ,127709.003 ,127459.886 ,127144.622 ,126780.185 ,126379.587 ,125944.673 ,125472.255 ,124964.998 ,124425.417 ,123856.207 ,123260.659 ,122642.133 ,122003.549 ,121347.801 ,120678.059 ,119997.268 ,119309.235 ,118619.131 ,117932.718 ,117255.091 ,116588.676 ,115935.892 ,115301.549 ,114690.797 ,114107.316 ,113552.692 ,113026.329 ,112526.446 ,112049.978 ,111593.830 ,111157.600 ,110739.560 ,110333.564 ,109931.842 ,109528.412 ,109121.264 ,108710.375 ,108294.432 ,107872.708 ,107445.164 ,107011.457 ,106572.814 ,106133.035 ,105697.276 ,105270.039 ,104853.139 ,104448.112 ,104058.808 ,103689.511 ,103343.718 ,103023.245 ,102729.053 ,102462.450 ,102224.380 ,102015.377 ,101835.831 ,101685.425 ,101562.784 ,101465.888 ,101392.771 ,101342.247 ,101313.012 ,101302.630 ,101308.306 ,101327.409 ,101358.164 ,101398.782 ,101446.613 ,101498.814 ,101552.890 ,101606.905 ,101659.400 ,101709.261 ,101755.504 ,101797.129 ,101833.074 ,101862.133 ,101883.017 ,101894.313 ,101894.478 
Mongolia,780.199 ,793.538 ,807.921 ,823.060 ,838.785 ,855.103 ,872.156 ,890.274 ,909.890 ,931.481 ,955.505 ,982.178 ,1011.324 ,1042.383 ,1074.514 ,1107.124 ,1139.961 ,1173.191 ,1207.104 ,1242.214 ,1278.825 ,1317.050 ,1356.670 ,1397.304 ,1438.425 ,1479.651 ,1520.865 ,1562.209 ,1603.906 ,1646.291 ,1689.622 ,1733.475 ,1777.727 ,1823.216 ,1871.090 ,1921.881 ,1976.309 ,2033.343 ,2089.714 ,2141.008 ,2184.145 ,2217.918 ,2243.502 ,2263.200 ,2280.496 ,2298.039 ,2316.567 ,2335.695 ,2355.590 ,2376.162 ,2397.436 ,2419.776 ,2443.659 ,2469.286 ,2496.832 ,2526.446 ,2558.012 ,2591.670 ,2628.131 ,2668.289 ,2712.650 ,2761.516 ,2814.226 ,2869.107 ,2923.896 ,2976.877 ,3019.114 ,3055.683 ,3088.079 ,3118.700 ,3149.289 ,3180.203 ,3210.887 ,3241.109 ,3270.403 ,3298.493 ,3325.386 ,3351.332 ,3376.389 ,3400.676 ,3424.259 ,3447.180 ,3469.455 ,3491.131 ,3512.264 ,3532.876 ,3552.997 ,3572.639 ,3591.822 ,3610.546 ,3628.817 ,3646.614 ,3663.918 ,3680.746 ,3697.082 ,3712.914 ,3728.244 ,3743.001 ,3757.015 ,3770.063 ,3781.982 ,3792.741 ,3802.350 ,3810.781 ,3818.017 ,3824.072 ,3828.944 ,3832.702 ,3835.522 ,3837.652 ,3839.281 ,3840.509 ,3841.372 ,3842.002 ,3842.458 ,3842.858 ,3843.261 ,3843.718 ,3844.300 ,3845.051 ,3846.017 ,3847.217 ,3848.664 ,3850.353 ,3852.271 ,3854.397 ,3856.727 ,3859.227 ,3861.797 ,3864.360 ,3866.787 ,3869.072 ,3871.179 ,3873.037 ,3874.550 ,3875.660 ,3876.348 ,3876.606 ,3876.467 ,3875.955 ,3875.116 ,3873.980 ,3872.595 ,3871.005 ,3869.246 ,3867.396 ,3865.534 ,3863.756 ,3862.168 ,3860.912 ,3860.109 
Republic of Korea,19211.385 ,19459.429 ,19829.390 ,20307.897 ,20880.428 ,21531.331 ,22243.633 ,22999.243 ,23779.372 ,24565.349 ,25340.918 ,26094.750 ,26822.585 ,27528.214 ,28220.780 ,28907.071 ,29584.631 ,30249.456 ,30905.365 ,31557.578 ,32209.314 ,32863.704 ,33518.385 ,34164.544 ,34789.935 ,35386.507 ,35948.932 ,36481.585 ,36997.800 ,37516.487 ,38050.424 ,38606.821 ,39179.545 ,39752.024 ,40300.401 ,40808.569 ,41269.319 ,41690.833 ,42091.026 ,42495.728 ,42923.131 ,43378.101 ,43853.448 ,44340.558 ,44825.885 ,45298.611 ,45757.361 ,46202.604 ,46627.442 ,47023.880 ,47386.312 ,47712.788 ,48004.786 ,48265.026 ,48498.083 ,48708.497 ,48895.845 ,49062.429 ,49218.985 ,49379.208 ,49552.855 ,49744.659 ,49952.244 ,50169.242 ,50385.560 ,50593.662 ,50921.473 ,51293.792 ,51688.525 ,52074.801 ,52429.643 ,52744.387 ,53022.967 ,53270.189 ,53495.774 ,53706.490 ,53901.754 ,54076.868 ,54229.735 ,54357.515 ,54457.950 ,54530.877 ,54576.298 ,54592.465 ,54577.366 ,54529.889 ,54450.500 ,54340.742 ,54202.183 ,54036.940 ,53847.565 ,53635.523 ,53403.725 ,53158.071 ,52905.727 ,52652.682 ,52401.393 ,52153.513 ,51913.190 ,51684.732 ,51471.094 ,51274.464 ,51094.433 ,50927.986 ,50770.394 ,50617.863 ,50469.578 ,50325.649 ,50184.227 ,50043.305 ,49901.319 ,49757.291 ,49610.840 ,49461.850 ,49310.529 ,49157.077 ,49001.721 ,48844.479 ,48685.342 ,48524.284 ,48361.637 ,48198.000 ,48034.593 ,47873.321 ,47716.507 ,47566.305 ,47423.657 ,47289.769 ,47167.420 ,47059.831 ,46969.472 ,46897.112 ,46842.809 ,46807.092 ,46790.292 ,46792.182 ,46812.477 ,46849.914 ,46901.810 ,46964.648 ,47035.259 ,47111.152 ,47190.395 ,47271.286 ,47352.027 ,47430.361 ,47503.460 ,47567.852 ,47619.448 ,47653.467 ,47664.562 
South-Central Asia,510788.123 ,519193.396 ,528135.157 ,537602.320 ,547586.380 ,558080.970 ,569082.268 ,580588.811 ,592601.079 ,605120.681 ,618148.451 ,631682.127 ,645714.344 ,660231.897 ,675218.103 ,690659.688 ,706562.594 ,722927.998 ,739733.869 ,756952.271 ,774570.069 ,792575.680 ,810994.858 ,829898.266 ,849381.155 ,869513.942 ,890308.666 ,911750.078 ,933844.876 ,956592.873 ,979983.522 ,1004001.690 ,1028615.567 ,1053772.099 ,1079404.172 ,1105444.993 ,1131872.757 ,1158639.548 ,1185620.728 ,1212664.786 ,1239658.954 ,1266534.631 ,1293295.846 ,1319994.593 ,1346722.711 ,1373543.322 ,1400447.106 ,1427390.720 ,1454362.517 ,1481345.439 ,1508317.036 ,1535283.080 ,1562217.455 ,1589027.258 ,1615592.747 ,1641830.209 ,1667689.930 ,1693195.935 ,1718429.376 ,1743512.483 ,1768530.742 ,1793502.411 ,1818387.627 ,1843142.952 ,1867702.391 ,1892013.476 ,1915142.544 ,1937641.289 ,1959680.033 ,1981508.391 ,2003305.019 ,2025116.493 ,2046879.405 ,2068528.547 ,2089956.955 ,2111080.437 ,2131877.573 ,2152355.649 ,2172489.700 ,2192256.385 ,2211631.729 ,2230596.653 ,2249126.412 ,2267185.590 ,2284734.786 ,2301742.865 ,2318194.346 ,2334083.094 ,2349400.532 ,2364142.290 ,2378307.878 ,2391892.590 ,2404901.848 ,2417359.691 ,2429299.252 ,2440747.772 ,2451715.787 ,2462207.914 ,2472238.707 ,2481822.659 ,2490971.898 ,2499696.090 ,2508000.840 ,2515888.223 ,2523357.625 ,2530408.953 ,2537049.211 ,2543282.837 ,2549104.200 ,2554504.396 ,2559479.259 ,2564034.582 ,2568181.255 ,2571927.532 ,2575283.428 ,2578261.287 ,2580873.234 ,2583135.821 ,2585072.615 ,2586710.821 ,2588076.532 ,2589188.268 ,2590065.278 ,2590735.724 ,2591230.258 ,2591576.228 ,2591793.069 ,2591897.057 ,2591907.842 ,2591844.261 ,2591722.778 ,2591557.668 ,2591359.764 ,2591136.284 ,2590891.778 ,2590630.516 ,2590359.893 ,2590086.061 ,2589809.863 ,2589530.208 ,2589246.788 ,2588961.136 ,2588676.340 ,2588396.159 ,2588124.033 ,2587862.428 ,2587612.311 ,2587373.117 ,2587142.653 ,2586917.135 ,2586691.210 
