"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Guinea-Bissau,535.430 ,544.106 ,552.029 ,559.692 ,567.404 ,575.382 ,583.648 ,592.130 ,600.597 ,608.779 ,616.409 ,623.415 ,629.969 ,636.586 ,643.961 ,652.562 ,662.463 ,673.462 ,685.476 ,698.338 ,711.827 ,726.256 ,741.490 ,756.280 ,768.945 ,778.470 ,784.156 ,786.754 ,788.495 ,792.462 ,800.854 ,814.507 ,832.668 ,854.113 ,876.873 ,899.509 ,921.626 ,943.617 ,965.742 ,988.520 ,1012.280 ,1037.155 ,1062.800 ,1088.569 ,1113.541 ,1137.122 ,1159.060 ,1179.727 ,1199.915 ,1220.794 ,1243.229 ,1267.512 ,1293.523 ,1321.202 ,1350.345 ,1380.838 ,1412.669 ,1445.958 ,1480.841 ,1517.448 ,1555.880 ,1596.154 ,1638.139 ,1681.495 ,1725.744 ,1770.526 ,1797.071 ,1816.292 ,1830.787 ,1844.436 ,1860.095 ,1878.572 ,1899.156 ,1921.453 ,1944.546 ,1967.796 ,1991.230 ,2015.210 ,2039.750 ,2064.870 ,2090.547 ,2116.750 ,2143.367 ,2170.289 ,2197.390 ,2224.527 ,2251.640 ,2278.625 ,2305.272 ,2331.350 ,2356.659 ,2381.105 ,2404.670 ,2427.308 ,2448.973 ,2469.702 ,2489.420 ,2508.165 ,2526.016 ,2543.114 ,2559.573 ,2575.410 ,2590.674 ,2605.436 ,2619.801 ,2633.842 ,2647.579 ,2661.054 ,2674.282 ,2687.307 ,2700.145 ,2712.809 ,2725.287 ,2737.498 ,2749.326 ,2760.707 ,2771.585 ,2781.969 ,2791.805 ,2801.035 ,2809.605 ,2817.519 ,2824.762 ,2831.344 ,2837.264 ,2842.546 ,2847.198 ,2851.245 ,2854.759 ,2857.833 ,2860.547 ,2862.944 ,2865.056 ,2866.926 ,2868.632 ,2870.204 ,2871.691 ,2873.144 ,2874.606 ,2876.124 ,2877.759 ,2879.544 ,2881.492 ,2883.631 ,2885.974 ,2888.534 ,2891.309 ,2894.339 ,2897.608 ,2901.146 ,2904.965 
Liberia,930.025 ,942.999 ,957.595 ,973.699 ,991.230 ,1010.067 ,1030.109 ,1051.250 ,1073.392 ,1096.442 ,1120.313 ,1144.986 ,1170.480 ,1196.890 ,1224.344 ,1252.972 ,1282.814 ,1313.941 ,1346.491 ,1380.637 ,1416.529 ,1454.198 ,1493.711 ,1535.229 ,1578.952 ,1625.013 ,1672.300 ,1720.489 ,1771.256 ,1826.881 ,1888.314 ,1957.456 ,2031.850 ,2102.911 ,2159.089 ,2192.555 ,2201.833 ,2191.023 ,2165.090 ,2131.525 ,2097.232 ,2060.267 ,2022.729 ,2000.248 ,2012.885 ,2073.482 ,2191.179 ,2358.469 ,2551.062 ,2734.518 ,2884.522 ,2991.132 ,3062.863 ,3116.233 ,3176.414 ,3261.230 ,3375.838 ,3512.932 ,3662.993 ,3811.528 ,3948.125 ,4070.167 ,4181.563 ,4286.291 ,4390.737 ,4499.621 ,4565.352 ,4614.759 ,4653.896 ,4691.312 ,4733.381 ,4782.257 ,4836.839 ,4896.220 ,4958.321 ,5021.586 ,5086.166 ,5152.863 ,5221.465 ,5291.708 ,5363.299 ,5436.100 ,5509.858 ,5584.044 ,5658.021 ,5731.283 ,5803.534 ,5874.664 ,5944.563 ,6013.197 ,6080.518 ,6146.425 ,6210.790 ,6273.501 ,6334.434 ,6393.524 ,6450.760 ,6506.148 ,6559.807 ,6611.872 ,6662.459 ,6711.609 ,6759.402 ,6806.070 ,6851.893 ,6897.107 ,6941.782 ,6985.948 ,7029.577 ,7072.651 ,7115.122 ,7156.996 ,7198.255 ,7238.809 ,7278.540 ,7317.330 ,7355.147 ,7391.919 ,7427.526 ,7461.791 ,7494.606 ,7525.899 ,7555.659 ,7583.866 ,7610.488 ,7635.550 ,7659.014 ,7680.940 ,7701.341 ,7720.292 ,7737.865 ,7754.105 ,7769.094 ,7782.888 ,7795.609 ,7807.350 ,7818.202 ,7828.243 ,7837.614 ,7846.402 ,7854.750 ,7862.777 ,7870.570 ,7878.228 ,7885.864 ,7893.581 ,7901.498 ,7909.721 ,7918.383 ,7927.620 ,7937.563 
Mali,4708.429 ,4759.036 ,4811.199 ,4864.755 ,4919.547 ,4975.398 ,5032.123 ,5089.509 ,5147.348 ,5205.449 ,5263.733 ,5322.266 ,5381.368 ,5441.613 ,5503.752 ,5568.484 ,5635.859 ,5706.199 ,5780.835 ,5861.412 ,5949.045 ,6044.530 ,6147.458 ,6256.187 ,6368.348 ,6482.278 ,6596.773 ,6712.401 ,6831.295 ,6956.579 ,7090.126 ,7234.303 ,7387.656 ,7543.743 ,7693.667 ,7831.889 ,7955.164 ,8067.758 ,8180.728 ,8309.531 ,8465.188 ,8652.514 ,8868.263 ,9105.472 ,9353.385 ,9604.450 ,9856.810 ,10114.094 ,10380.835 ,10663.723 ,10967.690 ,11293.258 ,11638.929 ,12005.128 ,12391.906 ,12798.763 ,13227.064 ,13675.606 ,14138.216 ,14606.597 ,15075.085 ,15540.989 ,16006.670 ,16477.818 ,16962.846 ,17467.905 ,17719.505 ,17876.189 ,17972.461 ,18058.692 ,18172.287 ,18324.250 ,18506.472 ,18714.224 ,18936.500 ,19165.168 ,19401.130 ,19648.705 ,19906.691 ,20173.537 ,20447.698 ,20728.272 ,21014.135 ,21303.160 ,21592.898 ,21881.249 ,22166.935 ,22449.049 ,22726.357 ,22997.726 ,23262.176 ,23519.083 ,23767.858 ,24007.776 ,24238.157 ,24458.628 ,24668.847 ,24869.151 ,25060.707 ,25245.180 ,25423.938 ,25597.332 ,25765.532 ,25929.360 ,26089.760 ,26247.390 ,26402.657 ,26555.535 ,26705.708 ,26852.576 ,26995.666 ,27134.852 ,27270.085 ,27400.914 ,27526.825 ,27647.367 ,27762.275 ,27871.357 ,27974.316 ,28070.861 ,28160.751 ,28243.887 ,28320.165 ,28389.267 ,28450.837 ,28504.661 ,28550.755 ,28589.377 ,28620.974 ,28646.159 ,28665.509 ,28679.424 ,28688.281 ,28692.545 ,28692.727 ,28689.361 ,28682.956 ,28674.124 ,28663.700 ,28652.632 ,28641.766 ,28631.778 ,28623.233 ,28616.573 ,28612.257 ,28610.772 ,28612.657 ,28618.528 ,28629.080 ,28645.074 ,28667.350 
Mauritania,660.491 ,675.596 ,691.811 ,709.097 ,727.437 ,746.804 ,767.162 ,788.506 ,810.801 ,834.023 ,858.168 ,883.221 ,909.174 ,936.016 ,963.747 ,992.367 ,1021.882 ,1052.286 ,1083.583 ,1115.788 ,1148.908 ,1182.954 ,1217.941 ,1253.874 ,1290.790 ,1328.686 ,1367.563 ,1407.436 ,1448.414 ,1490.603 ,1534.085 ,1578.938 ,1625.124 ,1672.496 ,1720.812 ,1769.942 ,1819.954 ,1870.978 ,1923.002 ,1976.030 ,2030.140 ,2085.202 ,2141.445 ,2199.791 ,2261.403 ,2327.075 ,2397.245 ,2471.598 ,2549.223 ,2628.803 ,2709.359 ,2790.729 ,2873.228 ,2957.117 ,3042.823 ,3130.720 ,3220.653 ,3312.665 ,3407.541 ,3506.288 ,3609.543 ,3717.672 ,3830.239 ,3946.170 ,4063.920 ,4182.341 ,4256.270 ,4312.056 ,4355.967 ,4397.355 ,4443.142 ,4495.252 ,4551.995 ,4612.424 ,4674.438 ,4736.540 ,4798.813 ,4862.142 ,4926.520 ,4992.009 ,5058.552 ,5126.077 ,5194.369 ,5263.115 ,5331.937 ,5400.479 ,5468.563 ,5536.017 ,5602.554 ,5667.846 ,5731.631 ,5793.746 ,5854.057 ,5912.455 ,5968.820 ,6023.074 ,6075.167 ,6125.079 ,6172.780 ,6218.318 ,6261.708 ,6302.998 ,6342.241 ,6379.681 ,6415.588 ,6450.209 ,6483.622 ,6515.883 ,6547.181 ,6577.690 ,6607.550 ,6636.845 ,6665.552 ,6693.631 ,6720.966 ,6747.455 ,6773.097 ,6797.845 ,6821.599 ,6844.198 ,6865.537 ,6885.560 ,6904.259 ,6921.557 ,6937.379 ,6951.670 ,6964.437 ,6975.709 ,6985.570 ,6994.075 ,7001.333 ,7007.427 ,7012.429 ,7016.496 ,7019.782 ,7022.461 ,7024.639 ,7026.441 ,7028.069 ,7029.736 ,7031.626 ,7033.905 ,7036.661 ,7039.987 ,7043.965 ,7048.673 ,7054.201 ,7060.671 ,7068.188 ,7076.902 ,7086.956 
Niger,2559.703 ,2638.137 ,2716.818 ,2795.806 ,2875.274 ,2955.541 ,3037.059 ,3120.437 ,3206.360 ,3295.583 ,3388.764 ,3486.295 ,3588.156 ,3693.866 ,3802.640 ,3913.934 ,4027.758 ,4144.395 ,4263.745 ,4385.758 ,4510.479 ,4637.829 ,4768.078 ,4902.006 ,5040.656 ,5184.811 ,5334.918 ,5490.921 ,5652.355 ,5818.506 ,5988.904 ,6164.006 ,6344.382 ,6529.894 ,6720.344 ,6915.927 ,7116.744 ,7323.969 ,7540.253 ,7768.995 ,8012.861 ,8272.976 ,8549.424 ,8842.415 ,9151.763 ,9477.333 ,9819.964 ,10180.061 ,10556.549 ,10947.829 ,11352.973 ,11771.976 ,12206.002 ,12656.870 ,13127.012 ,13618.449 ,14132.064 ,14668.338 ,15228.525 ,15813.913 ,16425.578 ,17064.636 ,17731.634 ,18426.372 ,19148.219 ,19896.965 ,20263.081 ,20484.504 ,20612.706 ,20723.883 ,20874.561 ,21080.519 ,21328.611 ,21611.703 ,21913.486 ,22222.046 ,22538.532 ,22869.679 ,23214.810 ,23573.055 ,23943.268 ,24324.686 ,24715.576 ,25112.522 ,25511.340 ,25908.568 ,26302.482 ,26692.253 ,27076.421 ,27453.800 ,27823.393 ,28184.117 ,28535.366 ,28877.300 ,29210.512 ,29535.447 ,29852.157 ,30160.391 ,30459.984 ,30750.701 ,31032.546 ,31305.535 ,31570.214 ,31827.792 ,32079.854 ,32327.650 ,32571.494 ,32811.452 ,33048.099 ,33281.958 ,33513.348 ,33742.467 ,33969.004 ,34192.037 ,34410.244 ,34622.544 ,34828.458 ,35027.753 ,35219.883 ,35404.316 ,35580.561 ,35748.309 ,35907.155 ,36056.399 ,36195.239 ,36323.144 ,36439.934 ,36545.756 ,36640.723 ,36725.144 ,36799.355 ,36863.722 ,36918.718 ,36965.084 ,37003.713 ,37035.509 ,37061.197 ,37081.573 ,37097.870 ,37111.478 ,37123.648 ,37135.437 ,37147.724 ,37161.274 ,37176.843 ,37195.260 ,37217.449 ,37244.435 ,37277.383 ,37317.548 ,37366.318 
Nigeria,37859.744 ,38423.978 ,39035.145 ,39685.757 ,40370.373 ,41085.563 ,41830.031 ,42604.508 ,43411.475 ,44254.686 ,45137.812 ,46062.905 ,47029.140 ,48032.246 ,49066.059 ,50127.214 ,51217.359 ,52341.834 ,53505.978 ,54716.735 ,55981.400 ,57295.210 ,58662.603 ,60110.433 ,61673.559 ,63373.572 ,65226.229 ,67215.805 ,69293.550 ,71391.290 ,73460.724 ,75482.552 ,77472.907 ,79462.277 ,81497.739 ,83613.300 ,85818.502 ,88101.628 ,90450.281 ,92844.353 ,95269.988 ,97726.323 ,100221.563 ,102761.737 ,105355.783 ,108011.465 ,110732.904 ,113522.705 ,116385.750 ,119327.073 ,122352.009 ,125463.434 ,128666.710 ,131972.533 ,135393.616 ,138939.478 ,142614.094 ,146417.024 ,150347.390 ,154402.181 ,158578.261 ,162877.076 ,167297.284 ,171829.303 ,176460.502 ,181181.744 ,183695.335 ,185339.580 ,186423.554 ,187402.865 ,188615.649 ,190158.687 ,191955.103 ,193960.927 ,196076.087 ,198227.952 ,200423.315 ,202704.251 ,205069.495 ,207517.731 ,210044.850 ,212646.377 ,215311.518 ,218021.423 ,220752.702 ,223485.301 ,226209.801 ,228918.936 ,231597.656 ,234230.117 ,236803.913 ,239309.544 ,241743.872 ,244109.599 ,246413.529 ,248660.393 ,250850.355 ,252979.842 ,255045.949 ,257044.847 ,258974.591 ,260835.460 ,262630.920 ,264366.293 ,266048.662 ,267684.385 ,269275.004 ,270823.014 ,272336.862 ,273826.615 ,275299.478 ,276758.429 ,278201.962 ,279626.808 ,281027.357 ,282398.567 ,283739.136 ,285047.595 ,286318.272 ,287544.340 ,288720.022 ,289843.665 ,290913.664 ,291924.691 ,292870.775 ,293748.158 ,294555.348 ,295294.678 ,295971.367 ,296592.958 ,297166.102 ,297694.501 ,298180.626 ,298628.770 ,299043.387 ,299429.192 ,299790.365 ,300132.064 ,300461.256 ,300785.730 ,301112.375 ,301446.649 ,301792.752 ,302154.099 ,302533.898 ,302935.582 ,303363.042 ,303820.704 ,304313.548 ,304847.106 ,305427.421 
Saint Helena,4.972 ,5.008 ,5.021 ,5.004 ,4.979 ,4.944 ,4.911 ,4.867 ,4.830 ,4.787 ,4.748 ,4.706 ,4.666 ,4.638 ,4.625 ,4.629 ,4.653 ,4.696 ,4.755 ,4.814 ,4.884 ,4.952 ,5.018 ,5.077 ,5.133 ,5.175 ,5.214 ,5.241 ,5.262 ,5.288 ,5.327 ,5.378 ,5.435 ,5.500 ,5.548 ,5.583 ,5.599 ,5.601 ,5.593 ,5.564 ,5.535 ,5.489 ,5.439 ,5.376 ,5.326 ,5.289 ,5.264 ,5.251 ,5.241 ,5.201 ,5.114 ,4.972 ,4.792 ,4.586 ,4.408 ,4.275 ,4.201 ,4.165 ,4.166 ,4.176 ,4.177 ,4.152 ,4.117 ,4.081 ,4.054 ,4.034 ,4.044 ,4.067 ,4.100 ,4.137 ,4.178 ,4.212 ,4.248 ,4.280 ,4.314 ,4.340 ,4.373 ,4.402 ,4.436 ,4.463 ,4.488 ,4.509 ,4.526 ,4.540 ,4.556 ,4.571 ,4.576 ,4.587 ,4.589 ,4.593 ,4.596 ,4.592 ,4.594 ,4.599 ,4.597 ,4.600 ,4.603 ,4.600 ,4.607 ,4.610 ,4.615 ,4.620 ,4.629 ,4.645 ,4.646 ,4.655 ,4.666 ,4.675 ,4.687 ,4.700 ,4.708 ,4.720 ,4.727 ,4.743 ,4.749 ,4.757 ,4.767 ,4.776 ,4.780 ,4.790 ,4.795 ,4.806 ,4.808 ,4.815 ,4.825 ,4.834 ,4.838 ,4.846 ,4.852 ,4.859 ,4.865 ,4.874 ,4.878 ,4.882 ,4.888 ,4.896 ,4.903 ,4.908 ,4.909 ,4.916 ,4.919 ,4.928 ,4.928 ,4.934 ,4.932 ,4.937 ,4.942 ,4.945 ,4.950 ,4.954 ,4.961 
Senegal,2486.635 ,2545.160 ,2606.415 ,2670.589 ,2737.833 ,2808.225 ,2881.808 ,2958.536 ,3038.333 ,3121.092 ,3206.749 ,3295.293 ,3386.863 ,3481.745 ,3580.312 ,3682.876 ,3789.211 ,3899.237 ,4013.539 ,4132.844 ,4257.505 ,4388.458 ,4525.114 ,4664.444 ,4802.348 ,4936.209 ,5064.674 ,5189.539 ,5315.265 ,5448.110 ,5592.646 ,5750.338 ,5920.059 ,6100.495 ,6289.327 ,6484.738 ,6686.159 ,6893.896 ,7107.976 ,7328.600 ,7555.617 ,7789.653 ,8029.725 ,8272.170 ,8512.173 ,8746.606 ,8974.077 ,9196.528 ,9418.393 ,9645.957 ,9884.052 ,10134.497 ,10396.861 ,10670.990 ,10955.944 ,11251.266 ,11556.763 ,11873.557 ,12203.957 ,12550.917 ,12916.229 ,13300.910 ,13703.513 ,14120.320 ,14546.111 ,14976.994 ,15226.222 ,15402.505 ,15531.199 ,15650.069 ,15787.125 ,15950.101 ,16132.364 ,16330.419 ,16536.264 ,16744.119 ,16954.607 ,17171.252 ,17394.187 ,17623.529 ,17859.174 ,18100.798 ,18347.618 ,18598.556 ,18852.184 ,19107.220 ,19362.931 ,19618.548 ,19872.570 ,20123.356 ,20369.514 ,20610.283 ,20845.140 ,21073.372 ,21294.366 ,21507.644 ,21712.838 ,21909.872 ,22099.024 ,22280.788 ,22455.657 ,22623.775 ,22785.346 ,22940.977 ,23091.429 ,23237.356 ,23379.066 ,23516.859 ,23651.375 ,23783.325 ,23913.245 ,24041.401 ,24167.832 ,24292.542 ,24415.441 ,24536.380 ,24655.354 ,24772.216 ,24886.476 ,24997.480 ,25104.695 ,25207.911 ,25306.963 ,25401.430 ,25490.823 ,25574.778 ,25653.168 ,25725.976 ,25793.155 ,25854.743 ,25910.844 ,25961.532 ,26006.989 ,26047.580 ,26083.758 ,26115.958 ,26144.528 ,26169.795 ,26192.212 ,26212.285 ,26230.527 ,26247.394 ,26263.348 ,26278.830 ,26294.308 ,26310.268 ,26327.215 ,26345.715 ,26366.336 ,26389.710 ,26416.476 
Sierra Leone,2041.203 ,2062.444 ,2084.942 ,2108.430 ,2132.731 ,2157.753 ,2183.523 ,2210.131 ,2237.772 ,2266.686 ,2297.110 ,2329.204 ,2363.013 ,2398.414 ,2435.204 ,2473.294 ,2512.652 ,2553.529 ,2596.568 ,2642.608 ,2692.259 ,2745.779 ,2803.031 ,2863.739 ,2927.468 ,2993.876 ,3062.956 ,3134.800 ,3209.263 ,3286.179 ,3365.441 ,3445.277 ,3525.399 ,3608.751 ,3699.467 ,3799.550 ,3912.438 ,4034.668 ,4152.984 ,4249.468 ,4312.246 ,4337.239 ,4331.332 ,4307.299 ,4283.621 ,4274.819 ,4282.350 ,4305.455 ,4353.646 ,4437.803 ,4564.297 ,4739.147 ,4957.216 ,5199.549 ,5439.695 ,5658.379 ,5848.692 ,6015.417 ,6165.372 ,6310.260 ,6458.720 ,6611.692 ,6766.103 ,6922.079 ,7079.162 ,7237.025 ,7331.740 ,7401.736 ,7456.016 ,7507.642 ,7566.295 ,7634.921 ,7711.491 ,7794.799 ,7881.936 ,7970.780 ,8061.536 ,8155.313 ,8251.778 ,8350.504 ,8451.064 ,8553.176 ,8656.474 ,8760.228 ,8863.615 ,8965.916 ,9066.769 ,9165.898 ,9262.838 ,9357.094 ,9448.324 ,9536.277 ,9620.898 ,9702.225 ,9780.449 ,9855.723 ,9928.072 ,9997.552 ,10064.521 ,10129.408 ,10192.586 ,10254.183 ,10314.288 ,10373.133 ,10430.945 ,10487.889 ,10544.062 ,10599.456 ,10653.994 ,10707.568 ,10760.036 ,10811.379 ,10861.504 ,10910.161 ,10957.014 ,11001.794 ,11044.389 ,11084.763 ,11122.788 ,11158.355 ,11191.374 ,11221.829 ,11249.740 ,11275.137 ,11298.068 ,11318.624 ,11336.879 ,11352.952 ,11367.118 ,11379.692 ,11390.965 ,11401.099 ,11410.253 ,11418.674 ,11426.595 ,11434.269 ,11441.831 ,11449.437 ,11457.249 ,11465.444 ,11474.160 ,11483.492 ,11493.505 ,11504.223 ,11515.644 ,11527.769 ,11540.580 ,11554.048 ,11568.138 ,11582.814 ,11598.025 
Togo,1395.457 ,1425.487 ,1441.906 ,1452.088 ,1461.520 ,1473.839 ,1490.731 ,1512.029 ,1535.969 ,1559.674 ,1580.513 ,1597.526 ,1612.755 ,1631.764 ,1662.073 ,1708.630 ,1774.029 ,1855.442 ,1945.780 ,2034.907 ,2115.522 ,2185.662 ,2247.582 ,2303.345 ,2356.622 ,2410.446 ,2464.455 ,2518.566 ,2576.469 ,2642.846 ,2720.839 ,2812.039 ,2915.066 ,3026.238 ,3140.237 ,3252.994 ,3364.020 ,3474.080 ,3581.928 ,3686.373 ,3786.940 ,3882.271 ,3973.327 ,4064.926 ,4163.642 ,4274.024 ,4398.238 ,4534.551 ,4679.023 ,4825.704 ,4970.367 ,5111.770 ,5251.472 ,5391.401 ,5534.598 ,5683.268 ,5837.792 ,5997.385 ,6161.796 ,6330.472 ,6502.952 ,6679.282 ,6859.482 ,7042.948 ,7228.915 ,7416.802 ,7531.354 ,7616.447 ,7682.560 ,7745.113 ,7815.557 ,7897.129 ,7987.242 ,8084.501 ,8185.605 ,8288.152 ,8392.359 ,8499.555 ,8609.564 ,8722.145 ,8836.988 ,8953.858 ,9072.279 ,9191.437 ,9310.332 ,9428.100 ,9544.340 ,9658.712 ,9770.533 ,9879.079 ,9983.799 ,10084.373 ,10180.719 ,10272.894 ,10361.095 ,10445.517 ,10526.145 ,10603.053 ,10676.699 ,10747.654 ,10816.404 ,10883.138 ,10947.944 ,11010.993 ,11072.469 ,11132.485 ,11191.155 ,11248.527 ,11304.623 ,11359.440 ,11412.910 ,11465.058 ,11515.821 ,11565.015 ,11612.421 ,11657.830 ,11701.191 ,11742.417 ,11781.369 ,11817.833 ,11851.663 ,11882.819 ,11911.323 ,11937.184 ,11960.440 ,11981.167 ,11999.430 ,12015.319 ,12029.007 ,12040.693 ,12050.577 ,12058.801 ,12065.550 ,12071.088 ,12075.715 ,12079.725 ,12083.275 ,12086.558 ,12089.825 ,12093.324 ,12097.294 ,12101.892 ,12107.255 ,12113.463 ,12120.594 ,12128.709 ,12137.883 ,12148.177 ,12159.676 ,12172.451 ,12186.590 
ASIA,1404061.590 ,1434534.785 ,1463159.816 ,1490835.714 ,1518303.010 ,1546143.227 ,1574772.653 ,1604448.795 ,1635288.434 ,1667297.629 ,1700462.752 ,1734847.065 ,1770675.629 ,1808371.265 ,1848452.049 ,1891228.735 ,1936862.071 ,1985086.190 ,2035238.284 ,2086393.344 ,2137828.395 ,2189385.932 ,2241096.853 ,2292666.357 ,2343802.562 ,2394338.004 ,2444094.013 ,2493191.935 ,2542157.731 ,2591734.858 ,2642488.969 ,2694423.536 ,2747435.334 ,2801830.903 ,2857956.354 ,2915953.444 ,2976023.194 ,3037815.600 ,3100227.169 ,3161768.286 ,3221341.719 ,3278551.343 ,3333604.095 ,3386759.856 ,3438526.430 ,3489306.253 ,3539101.069 ,3587833.521 ,3635758.510 ,3683189.786 ,3730370.625 ,3777425.069 ,3824369.526 ,3871201.740 ,3917871.151 ,3964342.662 ,4010602.667 ,4056684.697 ,4102643.673 ,4148549.798 ,4194425.212 ,4240280.976 ,4286014.731 ,4331391.205 ,4376099.655 ,4419897.601 ,4464065.788 ,4507808.373 ,4550980.965 ,4593405.947 ,4634943.540 ,4675523.495 ,4715130.360 ,4753749.322 ,4791388.449 ,4828051.995 ,4863715.777 ,4898356.455 ,4931985.053 ,4964623.164 ,4996287.669 ,5026990.897 ,5056731.266 ,5085497.978 ,5113274.326 ,5140056.134 ,5165849.214 ,5190684.889 ,5214617.305 ,5237716.396 ,5260040.483 ,5281614.451 ,5302452.699 ,5322590.702 ,5342064.023 ,5360900.609 ,5379121.549 ,5396734.253 ,5413733.975 ,5430106.978 ,5445842.256 ,5460950.087 ,5475436.073 ,5489279.177 ,5502450.827 ,5514933.750 ,5526731.972 ,5537864.945 ,5548352.288 ,5558220.277 ,5567496.772 ,5576203.252 ,5584365.354 ,5592022.466 ,5599219.641 ,5606000.469 ,5612396.905 ,5618442.472 ,5624184.156 ,5629672.890 ,5634954.497 ,5640064.845 ,5645033.706 ,5649892.157 ,5654669.250 ,5659392.587 ,5664087.760 ,5668780.401 ,5673496.970 ,5678263.039 ,5683100.819 ,5688025.766 ,5693050.350 ,5698188.418 ,5703452.019 ,5708849.134 ,5714387.099 ,5720065.376 ,5725871.704 ,5731787.464 ,5737796.808 ,5743890.376 ,5750063.580 ,5756314.403 ,5762640.119 ,5769034.601 ,5775487.078 ,5781981.884 ,5788498.183 ,5795009.960 ,5801486.401 
Eastern Asia,677556.256 ,694585.005 ,708899.633 ,721429.146 ,732938.323 ,744027.825 ,755127.475 ,766502.920 ,778274.584 ,790449.206 ,803015.053 ,816043.099 ,829775.792 ,844665.060 ,861264.571 ,879913.075 ,900779.694 ,923600.377 ,947724.716 ,972238.934 ,996425.101 ,1020121.685 ,1043348.061 ,1065794.321 ,1087148.394 ,1107219.338 ,1125857.270 ,1143166.967 ,1159554.339 ,1175604.605 ,1191787.808 ,1208088.212 ,1224493.141 ,1241464.590 ,1259564.344 ,1279116.411 ,1300377.749 ,1323039.738 ,1346150.890 ,1368393.157 ,1388798.183 ,1407055.358 ,1423378.163 ,1437972.833 ,1451246.568 ,1463528.718 ,1474822.445 ,1485085.081 ,1494568.181 ,1503584.325 ,1512377.595 ,1521071.205 ,1529686.044 ,1538233.613 ,1546681.947 ,1555011.573 ,1563236.216 ,1571398.378 ,1579531.194 ,1587670.908 ,1595828.675 ,1604014.400 ,1612178.334 ,1620194.727 ,1627896.076 ,1635150.365 ,1646238.270 ,1658605.865 ,1671561.427 ,1684127.507 ,1695581.228 ,1705680.898 ,1714575.093 ,1722407.506 ,1729467.548 ,1735970.055 ,1741918.966 ,1747222.411 ,1751899.419 ,1755966.424 ,1759445.888 ,1762367.410 ,1764770.712 ,1766701.995 ,1768213.335 ,1769354.496 ,1770155.884 ,1770654.165 ,1770912.531 ,1771002.050 ,1770979.863 ,1770876.338 ,1770704.990 ,1770482.039 ,1770216.296 ,1769911.765 ,1769580.134 ,1769220.082 ,1768803.437 ,1768289.522 ,1767645.210 ,1766867.477 ,1765954.868 ,1764878.276 ,1763603.164 ,1762107.593 ,1760387.154 ,1758456.536 ,1756338.948 ,1754068.047 ,1751676.133 ,1749178.659 ,1746594.635 ,1743966.255 ,1741343.114 ,1738768.072 ,1736266.047 ,1733855.539 ,1731564.415 ,1729419.866 ,1727444.719 ,1725657.113 ,1724068.994 ,1722687.371 ,1721514.890 ,1720553.585 ,1719808.020 ,1719281.866 ,1718973.704 ,1718879.694 ,1718995.020 ,1719315.495 ,1719835.163 ,1720544.345 ,1721431.221 ,1722483.639 ,1723690.667 ,1725040.770 ,1726519.440 ,1728110.854 ,1729798.904 ,1731567.701 ,1733401.317 ,1735283.560 ,1737197.523 ,1739125.398 ,1741048.254 ,1742946.029 ,1744797.510 ,1746580.263 ,1748270.815 
