"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Sudan,5733.789 ,5884.664 ,6041.325 ,6204.099 ,6373.308 ,6549.298 ,6732.437 ,6923.115 ,7121.741 ,7328.718 ,7544.491 ,7769.482 ,8004.121 ,8248.812 ,8503.994 ,8770.097 ,9047.798 ,9337.657 ,9639.840 ,9954.410 ,10281.700 ,10621.472 ,10974.622 ,11343.926 ,11732.958 ,12144.135 ,12578.407 ,13034.625 ,13510.421 ,14002.303 ,14507.468 ,15027.270 ,15562.194 ,16107.730 ,16658.054 ,17210.187 ,17757.169 ,18302.587 ,18866.319 ,19475.609 ,20147.590 ,20893.625 ,21701.476 ,22535.937 ,23347.885 ,24102.986 ,24786.190 ,25410.451 ,26003.542 ,26607.042 ,27250.535 ,27945.005 ,28679.565 ,29435.944 ,30186.341 ,30911.914 ,31607.064 ,32282.526 ,32955.496 ,33650.619 ,34385.963 ,35167.314 ,35990.192 ,36849.918 ,37737.913 ,38647.803 ,39614.806 ,40626.308 ,41678.913 ,42769.649 ,43895.999 ,45055.886 ,46247.672 ,47470.089 ,48722.187 ,50002.978 ,51311.195 ,52645.003 ,54001.883 ,55378.956 ,56773.924 ,58185.401 ,59612.898 ,61056.193 ,62515.551 ,63991.094 ,65482.554 ,66989.506 ,68511.897 ,70049.761 ,71603.262 ,73172.432 ,74757.592 ,76359.480 ,77979.050 ,79617.135 ,81273.981 ,82949.806 ,84645.428 ,86361.760 ,88099.487 ,89858.699 ,91639.223 ,93440.830 ,95263.155 ,97105.701 ,98968.110 ,100849.821 ,102749.757 ,104666.648 ,106599.304 ,108546.967 ,110508.877 ,112483.785 ,114470.314 ,116467.277 ,118473.917 ,120489.641 ,122513.558 ,124544.799 ,126582.676 ,128626.708 ,130676.683 ,132732.702 ,134795.017 ,136863.901 ,138939.220 ,141020.984 ,143109.741 ,145206.256 ,147311.059 ,149424.109 ,151545.247 ,153674.744 ,155812.917 ,157959.798 ,160115.358 ,162278.993 ,164449.448 ,166625.059 ,168804.458 ,170986.795 ,173171.651 ,175358.858 ,177548.282 ,179739.611 ,181932.295 ,184125.492 ,186318.077 ,188508.632 ,190695.478 
Tunisia,3605.306 ,3696.450 ,3773.355 ,3838.507 ,3894.387 ,3943.528 ,3988.478 ,4031.785 ,4075.963 ,4123.439 ,4176.266 ,4235.937 ,4303.131 ,4377.637 ,4458.611 ,4545.339 ,4638.275 ,4737.627 ,4842.167 ,4950.153 ,5060.397 ,5172.691 ,5287.543 ,5405.355 ,5526.764 ,5652.476 ,5781.796 ,5915.006 ,6054.911 ,6205.212 ,6368.167 ,6545.024 ,6733.961 ,6930.387 ,7127.941 ,7321.876 ,7509.756 ,7692.254 ,7871.459 ,8050.932 ,8232.797 ,8417.684 ,8603.225 ,8784.888 ,8956.596 ,9113.975 ,9256.037 ,9384.152 ,9499.395 ,9603.742 ,9699.197 ,9785.701 ,9864.326 ,9939.678 ,10017.601 ,10102.482 ,10196.136 ,10298.087 ,10407.336 ,10521.834 ,10639.931 ,10761.467 ,10886.668 ,11014.558 ,11143.908 ,11273.661 ,11421.162 ,11570.572 ,11720.723 ,11870.607 ,12019.364 ,12166.301 ,12310.858 ,12452.638 ,12591.349 ,12726.792 ,12858.764 ,12987.039 ,13111.330 ,13231.366 ,13347.041 ,13458.309 ,13565.481 ,13669.403 ,13771.157 ,13871.678 ,13971.287 ,14070.158 ,14168.830 ,14267.894 ,14367.753 ,14468.681 ,14570.730 ,14673.918 ,14778.127 ,14883.216 ,14989.190 ,15095.913 ,15203.018 ,15309.971 ,15416.343 ,15521.956 ,15626.652 ,15730.044 ,15831.663 ,15931.177 ,16028.430 ,16123.426 ,16216.104 ,16306.494 ,16394.657 ,16480.639 ,16564.561 ,16646.768 ,16727.669 ,16807.652 ,16886.923 ,16965.667 ,17044.307 ,17123.279 ,17202.964 ,17283.597 ,17365.308 ,17448.334 ,17532.852 ,17619.018 ,17706.931 ,17796.650 ,17888.143 ,17981.346 ,18076.175 ,18172.615 ,18270.588 ,18369.916 ,18470.376 ,18571.755 ,18673.945 ,18776.836 ,18880.222 ,18983.851 ,19087.528 ,19191.121 ,19294.549 ,19397.767 ,19500.761 ,19603.504 ,19705.952 ,19808.059 ,19909.759 ,20010.948 ,20111.537 
Western Sahara,13.766 ,16.062 ,17.570 ,18.726 ,19.837 ,21.147 ,22.794 ,24.834 ,27.232 ,29.912 ,32.761 ,35.724 ,38.849 ,42.308 ,46.314 ,50.970 ,56.626 ,63.125 ,69.476 ,74.337 ,76.874 ,76.372 ,73.485 ,70.404 ,70.212 ,74.954 ,85.619 ,101.186 ,119.330 ,136.699 ,150.877 ,161.062 ,168.058 ,172.902 ,177.273 ,182.421 ,188.608 ,195.438 ,202.726 ,210.080 ,217.258 ,224.383 ,231.727 ,239.329 ,247.257 ,255.634 ,264.108 ,272.840 ,283.083 ,296.512 ,314.118 ,336.651 ,363.227 ,391.167 ,416.797 ,437.515 ,452.350 ,462.207 ,468.633 ,474.044 ,480.274 ,487.649 ,495.772 ,504.855 ,514.991 ,526.216 ,541.051 ,556.209 ,571.623 ,587.261 ,603.062 ,618.989 ,635.046 ,651.210 ,667.470 ,683.812 ,700.246 ,716.731 ,733.214 ,749.655 ,765.996 ,782.241 ,798.376 ,814.415 ,830.372 ,846.275 ,862.126 ,877.906 ,893.644 ,909.360 ,925.062 ,940.760 ,956.466 ,972.185 ,987.934 ,1003.727 ,1019.573 ,1035.466 ,1051.377 ,1067.279 ,1083.155 ,1098.994 ,1114.792 ,1130.539 ,1146.199 ,1161.806 ,1177.314 ,1192.733 ,1208.052 ,1223.264 ,1238.376 ,1253.372 ,1268.246 ,1283.032 ,1297.682 ,1312.229 ,1326.666 ,1341.002 ,1355.249 ,1369.422 ,1383.543 ,1397.617 ,1411.655 ,1425.669 ,1439.663 ,1453.638 ,1467.634 ,1481.629 ,1495.626 ,1509.647 ,1523.684 ,1537.733 ,1551.801 ,1565.899 ,1579.999 ,1594.122 ,1608.247 ,1622.381 ,1636.500 ,1650.599 ,1664.673 ,1678.693 ,1692.664 ,1706.585 ,1720.443 ,1734.254 ,1747.996 ,1761.662 ,1775.246 ,1788.734 ,1802.113 
Southern Africa,15533.181 ,15897.010 ,16273.349 ,16662.276 ,17064.043 ,17479.115 ,17908.230 ,18352.226 ,18812.200 ,19289.329 ,19784.716 ,20299.114 ,20832.908 ,21385.833 ,21957.347 ,22547.245 ,23154.782 ,23780.488 ,24426.950 ,25097.517 ,25794.211 ,26518.667 ,27268.983 ,28039.381 ,28821.851 ,29610.743 ,30402.644 ,31199.333 ,32006.904 ,32834.448 ,33687.791 ,34570.581 ,35479.097 ,36403.087 ,37328.196 ,38244.841 ,39144.925 ,40032.720 ,40925.814 ,41849.144 ,42818.440 ,43840.466 ,44902.934 ,45979.224 ,47032.272 ,48034.769 ,48978.106 ,49868.101 ,50709.610 ,51512.835 ,52286.079 ,53032.419 ,53751.515 ,54445.090 ,55114.734 ,55764.050 ,56390.730 ,57002.231 ,57623.682 ,58287.624 ,59016.093 ,59819.900 ,60689.548 ,61601.240 ,62520.018 ,63419.639 ,64367.956 ,65330.989 ,66304.517 ,67284.884 ,68269.146 ,69254.956 ,70240.644 ,71225.128 ,72207.767 ,73188.050 ,74165.254 ,75138.143 ,76104.769 ,77062.934 ,78011.266 ,78949.051 ,79877.123 ,80797.748 ,81714.106 ,82628.842 ,83542.726 ,84456.050 ,85370.245 ,86286.851 ,87207.034 ,88131.565 ,89060.707 ,89994.544 ,90932.952 ,91875.658 ,92822.674 ,93773.861 ,94728.691 ,95686.537 ,96646.673 ,97608.753 ,98572.233 ,99535.828 ,100498.037 ,101457.666 ,102414.069 ,103367.014 ,104316.014 ,105260.696 ,106200.794 ,107136.064 ,108066.432 ,108992.133 ,109913.460 ,110830.841 ,111744.386 ,112654.297 ,113561.063 ,114465.269 ,115367.464 ,116267.878 ,117166.751 ,118064.761 ,118962.652 ,119861.017 ,120760.076 ,121659.804 ,122560.007 ,123460.321 ,124360.445 ,125260.259 ,126159.704 ,127058.358 ,127955.747 ,128851.445 ,129745.255 ,130636.979 ,131526.299 ,132412.860 ,133296.366 ,134176.643 ,135053.580 ,135927.176 ,136797.398 ,137664.271 ,138527.783 ,139387.975 ,140244.803 ,141098.308 ,141948.424 
Botswana,412.531 ,425.265 ,437.169 ,448.442 ,459.238 ,469.740 ,480.148 ,490.626 ,501.398 ,512.647 ,524.552 ,537.249 ,550.840 ,565.353 ,580.799 ,597.190 ,614.613 ,633.154 ,652.843 ,673.640 ,695.597 ,718.639 ,742.835 ,768.512 ,796.095 ,825.840 ,857.855 ,891.926 ,927.585 ,964.166 ,1001.158 ,1038.397 ,1075.889 ,1113.539 ,1151.292 ,1189.114 ,1226.810 ,1264.314 ,1301.818 ,1339.624 ,1377.912 ,1416.731 ,1455.833 ,1494.693 ,1532.622 ,1569.094 ,1604.060 ,1637.635 ,1669.625 ,1699.862 ,1728.340 ,1754.935 ,1779.953 ,1804.339 ,1829.330 ,1855.852 ,1884.238 ,1914.414 ,1946.351 ,1979.882 ,2014.866 ,2051.339 ,2089.315 ,2128.507 ,2168.573 ,2209.197 ,2253.852 ,2299.450 ,2345.776 ,2392.642 ,2439.896 ,2487.427 ,2535.147 ,2583.005 ,2630.979 ,2679.036 ,2727.129 ,2775.180 ,2823.061 ,2870.625 ,2917.744 ,2964.392 ,3010.560 ,3056.356 ,3101.885 ,3147.243 ,3192.459 ,3237.516 ,3282.451 ,3327.333 ,3372.206 ,3417.063 ,3461.921 ,3506.755 ,3551.563 ,3596.315 ,3641.007 ,3685.609 ,3730.071 ,3774.354 ,3818.390 ,3862.150 ,3905.602 ,3948.700 ,3991.389 ,4033.625 ,4075.372 ,4116.623 ,4157.344 ,4197.509 ,4237.104 ,4276.117 ,4314.565 ,4352.482 ,4389.887 ,4426.851 ,4463.371 ,4499.492 ,4535.272 ,4570.779 ,4606.092 ,4641.234 ,4676.242 ,4711.159 ,4746.051 ,4780.952 ,4815.899 ,4850.892 ,4885.940 ,4921.029 ,4956.158 ,4991.309 ,5026.501 ,5061.692 ,5096.844 ,5131.921 ,5166.921 ,5201.816 ,5236.594 ,5271.208 ,5305.634 ,5339.856 ,5373.866 ,5407.668 ,5441.265 ,5474.648 ,5507.810 ,5540.772 ,5573.511 ,5606.029 ,5638.315 
Lesotho,733.945 ,744.319 ,754.853 ,765.581 ,776.548 ,787.806 ,799.440 ,811.543 ,824.200 ,837.519 ,851.591 ,866.462 ,882.170 ,898.647 ,915.822 ,933.655 ,952.206 ,971.512 ,991.491 ,1012.015 ,1033.050 ,1054.453 ,1076.340 ,1099.235 ,1123.855 ,1150.635 ,1179.723 ,1210.799 ,1243.352 ,1276.663 ,1310.118 ,1343.690 ,1377.346 ,1410.439 ,1442.212 ,1472.192 ,1499.861 ,1525.460 ,1550.262 ,1576.022 ,1603.938 ,1634.517 ,1667.121 ,1700.362 ,1732.257 ,1761.359 ,1787.273 ,1810.453 ,1831.298 ,1850.527 ,1868.699 ,1885.955 ,1902.312 ,1918.097 ,1933.728 ,1949.543 ,1965.662 ,1982.287 ,1999.930 ,2019.209 ,2040.551 ,2064.166 ,2089.928 ,2117.361 ,2145.785 ,2174.645 ,2207.451 ,2241.127 ,2275.568 ,2310.653 ,2346.287 ,2382.413 ,2418.995 ,2456.016 ,2493.466 ,2531.354 ,2569.682 ,2608.413 ,2647.509 ,2686.880 ,2726.518 ,2766.396 ,2806.553 ,2847.116 ,2888.258 ,2930.113 ,2972.701 ,3016.023 ,3060.107 ,3104.969 ,3150.611 ,3197.051 ,3244.268 ,3292.195 ,3340.760 ,3389.869 ,3439.493 ,3489.604 ,3540.128 ,3591.007 ,3642.187 ,3693.615 ,3745.244 ,3796.996 ,3848.793 ,3900.559 ,3952.257 ,4003.856 ,4055.335 ,4106.647 ,4157.787 ,4208.725 ,4259.446 ,4309.979 ,4360.337 ,4410.543 ,4460.602 ,4510.502 ,4560.267 ,4609.894 ,4659.417 ,4708.826 ,4758.129 ,4807.320 ,4856.406 ,4905.381 ,4954.247 ,5003.001 ,5051.643 ,5100.173 ,5148.599 ,5196.906 ,5245.094 ,5293.152 ,5341.062 ,5388.834 ,5436.432 ,5483.885 ,5531.159 ,5578.269 ,5625.200 ,5671.954 ,5718.520 ,5764.895 ,5811.053 ,5856.998 ,5902.715 ,5948.204 ,5993.444 ,6038.447 ,6083.179 
Namibia,485.274 ,494.631 ,504.578 ,515.058 ,526.042 ,537.514 ,549.479 ,561.932 ,574.904 ,588.426 ,602.544 ,617.277 ,632.654 ,648.661 ,665.282 ,682.551 ,700.341 ,718.685 ,737.886 ,758.377 ,780.384 ,804.157 ,829.441 ,855.380 ,880.785 ,904.839 ,927.503 ,949.193 ,970.258 ,991.226 ,1012.672 ,1034.264 ,1056.366 ,1081.081 ,1111.132 ,1148.302 ,1193.592 ,1245.990 ,1302.741 ,1359.933 ,1414.692 ,1465.740 ,1513.721 ,1559.983 ,1606.718 ,1655.359 ,1706.489 ,1758.994 ,1810.566 ,1858.042 ,1899.257 ,1933.596 ,1962.147 ,1986.535 ,2009.228 ,2032.196 ,2055.734 ,2079.915 ,2106.375 ,2137.040 ,2173.170 ,2215.621 ,2263.934 ,2316.520 ,2370.992 ,2425.561 ,2482.497 ,2540.946 ,2600.642 ,2661.395 ,2723.058 ,2785.541 ,2848.806 ,2912.873 ,2977.780 ,3043.558 ,3110.203 ,3177.618 ,3245.605 ,3313.926 ,3382.404 ,3450.957 ,3519.651 ,3588.592 ,3657.965 ,3727.900 ,3798.434 ,3869.555 ,3941.328 ,4013.834 ,4087.135 ,4161.257 ,4236.175 ,4311.892 ,4388.379 ,4465.599 ,4543.532 ,4622.132 ,4701.314 ,4780.980 ,4861.036 ,4941.405 ,5022.069 ,5102.898 ,5183.786 ,5264.660 ,5345.431 ,5426.080 ,5506.550 ,5586.830 ,5666.879 ,5746.676 ,5826.193 ,5905.428 ,5984.347 ,6062.975 ,6141.301 ,6219.304 ,6297.034 ,6374.526 ,6451.806 ,6528.879 ,6605.753 ,6682.440 ,6758.969 ,6835.368 ,6911.631 ,6987.761 ,7063.726 ,7139.482 ,7214.989 ,7290.253 ,7365.255 ,7439.994 ,7514.454 ,7588.621 ,7662.498 ,7736.054 ,7809.289 ,7882.179 ,7954.707 ,8026.862 ,8098.642 ,8170.029 ,8241.037 ,8311.646 ,8381.854 ,8451.664 ,8521.057 ,8590.034 ,8658.581 
South Africa,13628.428 ,13953.843 ,14291.415 ,14641.017 ,15002.729 ,15376.829 ,15763.822 ,16164.413 ,16579.477 ,17009.989 ,17456.855 ,17920.673 ,18401.608 ,18899.275 ,19412.975 ,19942.303 ,20486.439 ,21045.785 ,21622.590 ,22219.897 ,22839.451 ,23482.813 ,24148.137 ,24829.693 ,25519.604 ,26212.405 ,26904.349 ,27597.297 ,28298.150 ,29017.049 ,29760.471 ,30532.954 ,31330.259 ,32139.708 ,32943.584 ,33730.148 ,34490.419 ,35230.249 ,35970.537 ,36740.883 ,37560.525 ,38437.855 ,39360.225 ,40300.161 ,41218.901 ,42088.165 ,42898.520 ,43657.024 ,44372.112 ,45058.775 ,45728.315 ,46385.006 ,47026.173 ,47648.727 ,48247.395 ,48820.586 ,49364.582 ,49887.181 ,50412.129 ,50970.818 ,51584.663 ,52263.516 ,52998.213 ,53767.396 ,54539.571 ,55291.225 ,56078.944 ,56877.489 ,57683.326 ,58493.417 ,59305.245 ,60116.815 ,60926.633 ,61733.683 ,62537.316 ,63337.008 ,64132.122 ,64921.635 ,65704.050 ,66477.700 ,67241.572 ,67995.119 ,68739.055 ,69475.212 ,70206.224 ,70934.282 ,71660.061 ,72383.879 ,73107.020 ,73830.830 ,74556.380 ,75284.381 ,76015.137 ,76748.846 ,77485.516 ,78225.081 ,78967.620 ,79713.118 ,80461.283 ,81211.729 ,81963.995 ,82717.908 ,83473.043 ,84228.418 ,84982.825 ,85735.284 ,86485.356 ,87232.861 ,87977.444 ,88718.815 ,89456.777 ,90191.156 ,90921.895 ,91649.175 ,92373.275 ,93094.481 ,93812.919 ,94528.770 ,95242.388 ,95954.239 ,96664.739 ,97374.061 ,98082.427 ,98790.440 ,99498.756 ,100207.883 ,100918.032 ,101629.171 ,102341.127 ,103053.612 ,103766.361 ,104479.286 ,105192.318 ,105905.105 ,106617.223 ,107328.305 ,108038.172 ,108746.678 ,109453.543 ,110158.479 ,110861.251 ,111561.709 ,112259.771 ,112955.444 ,113648.711 ,114339.608 ,115028.160 ,115714.386 ,116398.298 ,117079.926 ,117759.270 
Swaziland,273.003 ,278.952 ,285.334 ,292.178 ,299.486 ,307.226 ,315.341 ,323.712 ,332.221 ,340.748 ,349.174 ,357.453 ,365.636 ,373.897 ,382.469 ,391.546 ,401.183 ,411.352 ,422.140 ,433.588 ,445.729 ,458.605 ,472.230 ,486.561 ,501.512 ,517.024 ,533.214 ,550.118 ,567.559 ,585.344 ,603.372 ,621.276 ,639.237 ,658.320 ,679.976 ,705.085 ,734.243 ,766.707 ,800.456 ,832.682 ,861.373 ,885.623 ,906.034 ,924.025 ,941.774 ,960.792 ,981.764 ,1003.995 ,1026.009 ,1045.629 ,1061.468 ,1072.927 ,1080.930 ,1087.392 ,1095.053 ,1105.873 ,1120.514 ,1138.434 ,1158.897 ,1180.675 ,1202.843 ,1225.258 ,1248.158 ,1271.456 ,1295.097 ,1319.011 ,1345.212 ,1371.977 ,1399.205 ,1426.777 ,1454.660 ,1482.760 ,1511.063 ,1539.551 ,1568.226 ,1597.094 ,1626.118 ,1655.297 ,1684.544 ,1713.803 ,1743.028 ,1772.187 ,1801.304 ,1830.472 ,1859.774 ,1889.304 ,1919.071 ,1949.077 ,1979.339 ,2009.885 ,2040.702 ,2071.813 ,2103.206 ,2134.856 ,2166.734 ,2198.794 ,2231.022 ,2263.398 ,2295.895 ,2328.467 ,2361.065 ,2393.675 ,2426.275 ,2458.816 ,2491.244 ,2523.538 ,2555.653 ,2587.594 ,2619.341 ,2650.895 ,2682.247 ,2713.390 ,2744.333 ,2775.069 ,2805.614 ,2835.991 ,2866.193 ,2896.229 ,2926.102 ,2955.831 ,2985.410 ,3014.878 ,3044.200 ,3073.402 ,3102.470 ,3131.433 ,3160.267 ,3188.979 ,3217.571 ,3246.025 ,3274.338 ,3302.505 ,3330.536 ,3358.415 ,3386.164 ,3413.764 ,3441.232 ,3468.546 ,3495.714 ,3522.725 ,3549.574 ,3576.262 ,3602.781 ,3629.140 ,3655.332 ,3681.371 ,3707.244 ,3732.949 ,3758.493 ,3783.872 ,3809.079 
Western Africa,70875.879 ,71969.201 ,73150.676 ,74410.998 ,75743.015 ,77141.556 ,78603.684 ,80128.474 ,81716.871 ,83371.196 ,85094.151 ,86887.353 ,88750.395 ,90680.316 ,92672.884 ,94726.623 ,96842.217 ,99025.716 ,101287.890 ,103642.704 ,106101.929 ,108669.418 ,111347.901 ,114145.971 ,117073.186 ,120136.269 ,123338.564 ,126679.112 ,130154.498 ,133758.632 ,137485.899 ,141338.541 ,145315.194 ,149402.230 ,153582.022 ,157843.113 ,162178.371 ,166594.112 ,171108.811 ,175748.889 ,180533.356 ,185471.950 ,190559.482 ,195782.013 ,201118.391 ,206554.911 ,212092.985 ,217744.754 ,223521.236 ,229437.523 ,235508.297 ,241736.854 ,248131.929 ,254721.111 ,261538.074 ,268607.649 ,275942.007 ,283538.293 ,291387.502 ,299472.829 ,307781.164 ,316312.143 ,325068.345 ,334042.659 ,343226.610 ,352613.862 ,362589.326 ,372902.199 ,383537.093 ,394483.316 ,405735.016 ,417291.353 ,429156.285 ,441337.616 ,453846.005 ,466690.397 ,479874.124 ,493390.916 ,507223.413 ,521347.526 ,535746.259 ,550413.508 ,565354.746 ,580578.910 ,596100.129 ,611929.223 ,628067.681 ,644513.595 ,661270.293 ,678341.150 ,695728.428 ,713433.163 ,731454.718 ,749790.838 ,768438.075 ,787393.208 ,806653.517 ,826216.959 ,846081.213 ,866244.057 ,886702.222 ,907452.948 ,928491.037 ,949807.965 ,971393.609 ,993239.327 ,1015339.242 ,1037690.037 ,1060288.688 ,1083133.311 ,1106221.294 ,1129547.829 ,1153107.580 ,1176896.980 ,1200912.360 ,1225149.692 ,1249603.981 ,1274269.423 ,1299139.675 ,1324207.942 ,1349467.351 ,1374912.018 ,1400535.640 ,1426330.747 ,1452289.250 ,1478403.641 ,1504666.639 ,1531071.976 ,1557614.178 ,1584288.197 ,1611088.402 ,1638007.847 ,1665038.845 ,1692173.935 ,1719405.431 ,1746725.373 ,1774126.863 ,1801601.899 ,1829140.307 ,1856730.974 ,1884363.918 ,1912030.939 ,1939725.316 ,1967441.388 ,1995173.692 ,2022916.635 ,2050664.129 ,2078409.443 ,2106145.358 ,2133863.967 ,2161556.826 
Benin,2255.226 ,2258.476 ,2264.871 ,2274.476 ,2287.385 ,2303.587 ,2323.056 ,2345.717 ,2371.453 ,2400.127 ,2431.622 ,2465.867 ,2502.896 ,2542.859 ,2585.965 ,2632.356 ,2682.159 ,2735.307 ,2791.590 ,2850.661 ,2912.340 ,2976.572 ,3043.567 ,3113.675 ,3187.412 ,3265.165 ,3347.173 ,3433.439 ,3523.938 ,3618.526 ,3717.165 ,3820.128 ,3927.714 ,4039.949 ,4156.819 ,4278.501 ,4404.506 ,4535.263 ,4672.852 ,4820.016 ,4978.496 ,5149.499 ,5331.803 ,5521.763 ,5714.220 ,5905.558 ,6094.259 ,6281.639 ,6470.265 ,6664.098 ,6865.951 ,7076.733 ,7295.394 ,7520.555 ,7750.004 ,7982.225 ,8216.896 ,8454.791 ,8696.916 ,8944.706 ,9199.259 ,9460.802 ,9729.160 ,10004.451 ,10286.712 ,10575.952 ,10885.149 ,11204.950 ,11534.558 ,11873.382 ,12220.990 ,12577.150 ,12941.833 ,13315.149 ,13697.319 ,14088.535 ,14488.779 ,14897.690 ,15314.541 ,15738.367 ,16168.464 ,16604.549 ,17046.748 ,17495.351 ,17950.800 ,18413.442 ,18883.351 ,19360.474 ,19845.007 ,20337.144 ,20837.041 ,21344.781 ,21860.426 ,22384.102 ,22915.968 ,23456.125 ,24004.570 ,24561.228 ,25126.029 ,25698.862 ,26279.589 ,26868.153 ,27464.353 ,28067.809 ,28678.025 ,29294.600 ,29917.294 ,30546.007 ,31180.656 ,31821.206 ,32467.609 ,33119.764 ,33777.487 ,34440.567 ,35108.747 ,35781.832 ,36459.646 ,37142.193 ,37829.566 ,38521.986 ,39219.573 ,39922.286 ,40629.978 ,41342.487 ,42059.607 ,42781.182 ,43507.033 ,44237.021 ,44971.075 ,45709.083 ,46450.922 ,47196.430 ,47945.336 ,48697.271 ,49451.825 ,50208.606 ,50967.384 ,51727.965 ,52489.989 ,53253.054 ,54016.850 ,54781.178 ,55545.904 ,56310.972 ,57076.382 ,57842.093 ,58608.111 ,59374.374 ,60140.851 ,60907.477 ,61674.196 
Burkina Faso,4284.461 ,4324.494 ,4367.134 ,4413.202 ,4463.168 ,4517.155 ,4574.942 ,4635.955 ,4699.340 ,4764.077 ,4829.288 ,4894.580 ,4960.326 ,5027.821 ,5098.890 ,5174.870 ,5256.363 ,5343.019 ,5434.041 ,5528.174 ,5624.600 ,5723.381 ,5825.173 ,5930.483 ,6040.041 ,6154.545 ,6274.037 ,6398.935 ,6530.819 ,6671.656 ,6822.843 ,6985.160 ,7158.255 ,7340.905 ,7531.242 ,7727.907 ,7930.694 ,8140.073 ,8356.305 ,8579.823 ,8811.034 ,9050.084 ,9297.113 ,9552.476 ,9816.588 ,10089.878 ,10372.745 ,10665.546 ,10968.724 ,11282.701 ,11607.942 ,11944.587 ,12293.100 ,12654.621 ,13030.569 ,13421.930 ,13829.177 ,14252.021 ,14689.726 ,15141.099 ,15605.217 ,16081.904 ,16571.216 ,17072.723 ,17585.977 ,18110.624 ,18665.755 ,19239.987 ,19832.394 ,20442.330 ,21069.415 ,21713.584 ,22375.081 ,23054.342 ,23751.995 ,24468.532 ,25204.072 ,25958.107 ,26729.422 ,27516.341 ,28317.642 ,29132.837 ,29962.079 ,30805.650 ,31664.066 ,32537.725 ,33426.560 ,34330.373 ,35249.236 ,36183.245 ,37132.447 ,38096.854 ,39076.411 ,40070.986 ,41080.415 ,42104.561 ,43143.227 ,44196.338 ,45264.034 ,46346.524 ,47443.861 ,48555.975 ,49682.485 ,50822.740 ,51975.899 ,53141.270 ,54318.480 ,55507.359 ,56707.596 ,57919.007 ,59141.350 ,60374.301 ,61617.569 ,62870.993 ,64134.417 ,65407.683 ,66690.533 ,67982.644 ,69283.757 ,70593.562 ,71911.750 ,73238.020 ,74572.034 ,75913.492 ,77262.072 ,78617.419 ,79979.148 ,81346.842 ,82720.151 ,84098.743 ,85482.212 ,86870.228 ,88262.279 ,89657.543 ,91055.073 ,92454.079 ,93854.035 ,95254.668 ,96655.823 ,98057.422 ,99459.372 ,100861.412 ,102263.218 ,103664.391 ,105064.548 ,106463.359 ,107860.602 ,109256.154 ,110649.955 ,112042.074 ,113432.675 
Cabo Verde,178.066 ,186.130 ,191.527 ,194.837 ,196.635 ,197.421 ,197.700 ,197.928 ,198.539 ,199.906 ,202.310 ,205.956 ,210.867 ,216.908 ,223.846 ,231.428 ,239.770 ,248.747 ,257.509 ,264.909 ,270.198 ,272.992 ,273.651 ,273.005 ,272.292 ,272.423 ,273.652 ,275.767 ,278.739 ,282.415 ,286.657 ,291.602 ,297.285 ,303.368 ,309.397 ,315.069 ,320.183 ,324.893 ,329.671 ,335.184 ,341.883 ,349.934 ,359.090 ,369.014 ,379.156 ,389.127 ,398.773 ,408.175 ,417.323 ,426.285 ,435.079 ,443.716 ,452.106 ,460.147 ,467.664 ,474.567 ,480.795 ,486.438 ,491.723 ,496.963 ,502.384 ,508.067 ,513.979 ,520.106 ,526.437 ,532.913 ,540.436 ,548.315 ,556.467 ,564.848 ,573.407 ,582.113 ,590.951 ,599.895 ,608.954 ,618.103 ,627.339 ,636.625 ,645.908 ,655.138 ,664.258 ,673.258 ,682.130 ,690.885 ,699.542 ,708.124 ,716.614 ,725.020 ,733.351 ,741.620 ,749.829 ,757.985 ,766.099 ,774.175 ,782.215 ,790.242 ,798.256 ,806.249 ,814.215 ,822.139 ,830.016 ,837.826 ,845.581 ,853.265 ,860.879 ,868.401 ,875.845 ,883.197 ,890.445 ,897.580 ,904.596 ,911.480 ,918.241 ,924.880 ,931.380 ,937.764 ,944.007 ,950.127 ,956.126 ,962.014 ,967.792 ,973.482 ,979.060 ,984.567 ,990.007 ,995.409 ,1000.751 ,1006.069 ,1011.338 ,1016.602 ,1021.838 ,1027.058 ,1032.269 ,1037.480 ,1042.693 ,1047.904 ,1053.131 ,1058.360 ,1063.597 ,1068.838 ,1074.075 ,1079.318 ,1084.567 ,1089.816 ,1095.050 ,1100.306 ,1105.551 ,1110.793 ,1116.032 ,1121.253 ,1126.460 
