"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
"China, Hong Kong SAR",1973.998 ,2063.316 ,2160.102 ,2264.109 ,2374.539 ,2490.103 ,2608.941 ,2728.665 ,2846.522 ,2959.533 ,3065.187 ,3162.031 ,3250.311 ,3332.162 ,3410.959 ,3489.213 ,3568.376 ,3648.033 ,3726.705 ,3802.096 ,3873.112 ,3937.829 ,3998.312 ,4062.042 ,4139.096 ,4236.002 ,4356.575 ,4496.871 ,4646.177 ,4789.320 ,4915.467 ,5020.488 ,5107.909 ,5183.912 ,5258.161 ,5337.622 ,5424.517 ,5516.357 ,5609.691 ,5699.221 ,5781.459 ,5854.088 ,5919.289 ,5983.355 ,6055.086 ,6140.101 ,6241.810 ,6356.470 ,6473.836 ,6579.564 ,6663.654 ,6722.306 ,6759.491 ,6782.571 ,6802.597 ,6827.761 ,6860.376 ,6898.397 ,6940.323 ,6983.272 ,7025.221 ,7065.815 ,7106.399 ,7148.571 ,7194.563 ,7245.701 ,7275.947 ,7305.123 ,7332.874 ,7358.873 ,7382.838 ,7404.477 ,7423.579 ,7439.935 ,7453.364 ,7463.725 ,7470.876 ,7474.742 ,7475.255 ,7472.357 ,7466.046 ,7456.321 ,7443.235 ,7426.891 ,7407.421 ,7384.967 ,7359.654 ,7331.615 ,7301.118 ,7268.466 ,7233.941 ,7197.712 ,7159.958 ,7120.918 ,7080.869 ,7040.037 ,6998.564 ,6956.543 ,6914.189 ,6871.677 ,6829.156 ,6786.729 ,6744.352 ,6701.866 ,6658.990 ,6615.510 ,6571.409 ,6526.699 ,6481.246 ,6434.910 ,6387.613 ,6339.318 ,6290.071 ,6239.968 ,6189.149 ,6137.755 ,6085.878 ,6033.575 ,5980.946 ,5928.089 ,5875.110 ,5822.117 ,5769.269 ,5716.797 ,5664.959 ,5613.983 ,5564.025 ,5515.200 ,5467.668 ,5421.584 ,5377.095 ,5334.262 ,5293.185 ,5253.993 ,5216.852 ,5181.834 ,5149.012 ,5118.309 ,5089.590 ,5062.643 ,5037.279 ,5013.375 ,4990.848 ,4969.643 ,4949.690 ,4930.875 ,4913.068 ,4896.045 ,4879.558 ,4863.311 ,4846.934 
"China, Macao SAR",196.483 ,200.490 ,201.274 ,199.292 ,195.132 ,189.461 ,183.047 ,176.753 ,171.523 ,168.289 ,167.796 ,170.465 ,176.188 ,184.250 ,193.563 ,203.231 ,213.196 ,223.420 ,233.004 ,240.842 ,246.195 ,248.739 ,248.767 ,246.947 ,244.284 ,241.628 ,239.085 ,236.695 ,235.198 ,235.479 ,238.118 ,243.427 ,251.219 ,260.997 ,271.993 ,283.581 ,295.677 ,308.275 ,320.877 ,332.901 ,343.935 ,353.764 ,362.459 ,370.345 ,377.960 ,385.686 ,393.567 ,401.564 ,409.837 ,418.604 ,427.979 ,438.081 ,448.896 ,460.147 ,471.453 ,482.559 ,493.320 ,503.823 ,514.348 ,525.313 ,536.969 ,549.439 ,562.531 ,575.841 ,588.781 ,600.942 ,605.938 ,610.966 ,615.963 ,620.872 ,625.664 ,630.271 ,634.677 ,638.824 ,642.715 ,646.299 ,649.573 ,652.513 ,655.101 ,657.336 ,659.194 ,660.688 ,661.816 ,662.592 ,663.057 ,663.222 ,663.111 ,662.725 ,662.105 ,661.277 ,660.268 ,659.105 ,657.775 ,656.318 ,654.744 ,653.059 ,651.264 ,649.389 ,647.425 ,645.356 ,643.190 ,640.941 ,638.587 ,636.130 ,633.561 ,630.863 ,628.036 ,625.095 ,622.024 ,618.824 ,615.487 ,612.021 ,608.425 ,604.727 ,600.915 ,597.013 ,593.046 ,588.991 ,584.875 ,580.690 ,576.448 ,572.164 ,567.838 ,563.492 ,559.139 ,554.812 ,550.522 ,546.263 ,542.047 ,537.861 ,533.703 ,529.584 ,525.519 ,521.539 ,517.688 ,513.995 ,510.474 ,507.132 ,503.986 ,501.076 ,498.424 ,496.024 ,493.881 ,491.972 ,490.283 ,488.784 ,487.455 ,486.280 ,485.238 ,484.303 ,483.459 
"China, Taiwan Province of China",7623.360 ,7893.060 ,8163.933 ,8440.260 ,8725.467 ,9022.183 ,9331.898 ,9655.237 ,9991.985 ,10341.215 ,10701.713 ,11072.338 ,11452.476 ,11842.140 ,12241.535 ,12649.726 ,13067.806 ,13492.499 ,13913.345 ,14316.714 ,14693.153 ,15037.995 ,15354.587 ,15651.322 ,15940.897 ,16232.672 ,16528.707 ,16826.465 ,17125.169 ,17422.717 ,17717.372 ,18009.439 ,18299.157 ,18584.306 ,18862.027 ,19130.093 ,19387.424 ,19634.014 ,19869.947 ,20095.747 ,20311.698 ,20518.800 ,20716.684 ,20902.884 ,21074.053 ,21228.512 ,21364.130 ,21483.508 ,21595.372 ,21711.573 ,21840.235 ,21985.282 ,22143.337 ,22306.338 ,22462.374 ,22602.886 ,22725.478 ,22833.013 ,22928.526 ,23017.055 ,23102.406 ,23185.010 ,23263.897 ,23339.858 ,23413.652 ,23485.755 ,23527.075 ,23565.231 ,23600.184 ,23631.911 ,23660.326 ,23685.354 ,23706.902 ,23724.857 ,23739.081 ,23749.401 ,23755.580 ,23757.300 ,23754.183 ,23745.753 ,23731.559 ,23711.436 ,23685.000 ,23651.351 ,23609.417 ,23558.391 ,23498.035 ,23428.464 ,23349.748 ,23262.107 ,23165.824 ,23061.039 ,22948.061 ,22827.782 ,22701.277 ,22569.483 ,22432.902 ,22291.908 ,22147.151 ,21999.273 ,21848.869 ,21696.360 ,21542.117 ,21386.481 ,21229.750 ,21072.182 ,20914.025 ,20755.468 ,20596.565 ,20437.305 ,20277.698 ,20117.845 ,19957.791 ,19797.406 ,19636.456 ,19474.789 ,19312.479 ,19149.624 ,18986.189 ,18822.089 ,18657.378 ,18492.178 ,18326.758 ,18161.483 ,17996.782 ,17833.103 ,17670.675 ,17509.827 ,17351.249 ,17195.736 ,17043.943 ,16896.183 ,16752.599 ,16613.407 ,16478.756 ,16348.744 ,16223.530 ,16103.129 ,15987.294 ,15875.653 ,15767.911 ,15663.916 ,15563.638 ,15467.118 ,15374.388 ,15285.420 ,15200.101 ,15118.225 ,15039.484 ,14963.501 ,14889.761 
Dem. People's Republic of Korea,10549.472 ,10248.496 ,10049.029 ,9957.242 ,9972.436 ,10086.991 ,10285.940 ,10547.389 ,10843.979 ,11145.152 ,11424.176 ,11665.595 ,11871.712 ,12065.468 ,12282.419 ,12547.525 ,12864.954 ,13222.694 ,13609.982 ,14010.339 ,14410.400 ,14809.521 ,15207.771 ,15593.351 ,15952.078 ,16274.740 ,16554.746 ,16796.578 ,17015.983 ,17235.666 ,17472.140 ,17731.230 ,18008.564 ,18298.214 ,18590.138 ,18877.238 ,19156.795 ,19431.986 ,19708.323 ,19993.755 ,20293.054 ,20609.150 ,20937.404 ,21265.834 ,21577.982 ,21862.299 ,22113.548 ,22335.638 ,22537.336 ,22731.985 ,22929.075 ,23131.810 ,23336.681 ,23538.540 ,23729.498 ,23904.167 ,24061.097 ,24203.289 ,24335.146 ,24463.021 ,24591.599 ,24722.298 ,24854.034 ,24985.976 ,25116.363 ,25243.917 ,25369.645 ,25494.080 ,25616.386 ,25735.941 ,25852.209 ,25964.826 ,26073.538 ,26178.230 ,26278.840 ,26375.315 ,26467.485 ,26554.945 ,26637.060 ,26713.056 ,26782.336 ,26844.674 ,26900.080 ,26948.521 ,26990.053 ,27024.778 ,27052.704 ,27073.954 ,27088.904 ,27098.042 ,27101.810 ,27100.436 ,27094.126 ,27083.255 ,27068.218 ,27049.364 ,27026.985 ,27001.287 ,26972.483 ,26940.764 ,26906.299 ,26869.284 ,26829.901 ,26788.368 ,26744.862 ,26699.578 ,26652.671 ,26604.257 ,26554.353 ,26502.969 ,26450.115 ,26395.866 ,26340.327 ,26283.661 ,26226.060 ,26167.673 ,26108.603 ,26048.850 ,25988.408 ,25927.205 ,25865.206 ,25802.429 ,25738.944 ,25674.798 ,25610.082 ,25544.847 ,25479.145 ,25412.973 ,25346.345 ,25279.266 ,25211.724 ,25143.733 ,25075.336 ,25006.570 ,24937.490 ,24868.154 ,24798.582 ,24728.763 ,24658.701 ,24588.359 ,24517.728 ,24446.809 ,24375.596 ,24304.130 ,24232.415 ,24160.468 ,24088.308 ,24015.917 ,23943.285 ,23870.384 ,23797.188 
Japan,82802.084 ,84315.601 ,85658.683 ,86869.425 ,87980.318 ,89018.257 ,90004.313 ,90953.954 ,91877.704 ,92782.224 ,93673.615 ,94560.845 ,95458.881 ,96389.953 ,97379.848 ,98447.002 ,99595.128 ,100820.021 ,102120.482 ,103491.930 ,104925.645 ,106425.269 ,107977.039 ,109532.878 ,111030.141 ,112423.055 ,113690.108 ,114839.120 ,115890.284 ,116878.026 ,117827.355 ,118743.180 ,119615.624 ,120438.087 ,121199.799 ,121894.038 ,122519.652 ,123083.205 ,123594.968 ,124068.903 ,124515.561 ,124940.015 ,125341.476 ,125717.524 ,126063.174 ,126375.466 ,126654.021 ,126902.628 ,127127.265 ,127335.858 ,127533.934 ,127723.513 ,127902.617 ,128067.794 ,128213.632 ,128335.767 ,128432.994 ,128505.251 ,128550.508 ,128566.659 ,128551.873 ,128505.399 ,128426.384 ,128312.920 ,128162.873 ,127974.958 ,127694.010 ,127377.538 ,127027.373 ,126645.185 ,126232.522 ,125790.761 ,125321.131 ,124824.775 ,124302.729 ,123756.088 ,123186.092 ,122594.286 ,121982.523 ,121352.856 ,120707.130 ,120047.011 ,119373.703 ,118688.069 ,117990.700 ,117282.481 ,116564.584 ,115838.728 ,115106.972 ,114371.668 ,113634.889 ,112897.773 ,112161.391 ,111427.626 ,110698.455 ,109975.406 ,109259.059 ,108549.531 ,107847.144 ,107151.956 ,106463.677 ,105782.488 ,105107.477 ,104435.851 ,103763.942 ,103088.850 ,102409.872 ,101726.981 ,101038.863 ,100344.274 ,99642.526 ,98933.462 ,98217.955 ,97497.799 ,96775.504 ,96053.412 ,95332.852 ,94615.132 ,93902.646 ,93198.104 ,92503.997 ,91821.393 ,91151.821 ,90498.574 ,89865.498 ,89255.318 ,88669.563 ,88107.817 ,87568.266 ,87047.958 ,86544.564 ,86057.372 ,85586.451 ,85130.958 ,84690.074 ,84262.950 ,83848.833 ,83446.807 ,83055.726 ,82674.287 ,82301.383 ,81936.185 ,81578.070 ,81226.600 ,80881.370 ,80541.990 ,80207.999 ,79878.868 ,79554.028 ,79232.800 ,78914.480 
Mongolia,780.199 ,793.538 ,807.921 ,823.060 ,838.785 ,855.103 ,872.156 ,890.274 ,909.890 ,931.481 ,955.505 ,982.178 ,1011.324 ,1042.383 ,1074.514 ,1107.124 ,1139.961 ,1173.191 ,1207.104 ,1242.214 ,1278.825 ,1317.050 ,1356.670 ,1397.304 ,1438.425 ,1479.651 ,1520.865 ,1562.209 ,1603.906 ,1646.291 ,1689.622 ,1733.475 ,1777.727 ,1823.216 ,1871.090 ,1921.881 ,1976.309 ,2033.343 ,2089.714 ,2141.008 ,2184.145 ,2217.918 ,2243.502 ,2263.200 ,2280.496 ,2298.039 ,2316.567 ,2335.695 ,2355.590 ,2376.162 ,2397.436 ,2419.776 ,2443.659 ,2469.286 ,2496.832 ,2526.446 ,2558.012 ,2591.670 ,2628.131 ,2668.289 ,2712.650 ,2761.516 ,2814.226 ,2869.107 ,2923.896 ,2976.877 ,3029.845 ,3081.245 ,3131.107 ,3179.458 ,3226.344 ,3271.779 ,3315.791 ,3358.387 ,3399.602 ,3439.454 ,3477.995 ,3515.315 ,3551.506 ,3586.709 ,3621.048 ,3654.585 ,3687.393 ,3719.629 ,3751.429 ,3782.929 ,3814.181 ,3845.249 ,3876.199 ,3907.089 ,3937.960 ,3968.830 ,3999.700 ,4030.545 ,4061.366 ,4092.121 ,4122.787 ,4153.299 ,4183.465 ,4213.070 ,4241.908 ,4269.949 ,4297.117 ,4323.338 ,4348.490 ,4372.488 ,4395.310 ,4416.962 ,4437.517 ,4457.061 ,4475.692 ,4493.444 ,4510.365 ,4526.572 ,4542.227 ,4557.441 ,4572.299 ,4586.845 ,4601.169 ,4615.364 ,4629.506 ,4643.634 ,4657.789 ,4671.999 ,4686.315 ,4700.758 ,4715.334 ,4730.024 ,4744.800 ,4759.595 ,4774.358 ,4789.056 ,4803.643 ,4818.041 ,4832.150 ,4845.886 ,4859.198 ,4872.050 ,4884.376 ,4896.106 ,4907.173 ,4917.556 ,4927.226 ,4936.181 ,4944.427 ,4951.970 ,4958.805 ,4964.952 ,4970.412 ,4975.189 ,4979.287 
Republic of Korea,19211.385 ,19459.429 ,19829.390 ,20307.897 ,20880.428 ,21531.331 ,22243.633 ,22999.243 ,23779.372 ,24565.349 ,25340.918 ,26094.750 ,26822.585 ,27528.214 ,28220.780 ,28907.071 ,29584.631 ,30249.456 ,30905.365 ,31557.578 ,32209.314 ,32863.704 ,33518.385 ,34164.544 ,34789.935 ,35386.507 ,35948.932 ,36481.585 ,36997.800 ,37516.487 ,38050.424 ,38606.821 ,39179.545 ,39752.024 ,40300.401 ,40808.569 ,41269.319 ,41690.833 ,42091.026 ,42495.728 ,42923.131 ,43378.101 ,43853.448 ,44340.558 ,44825.885 ,45298.611 ,45757.361 ,46202.604 ,46627.442 ,47023.880 ,47386.312 ,47712.788 ,48004.786 ,48265.026 ,48498.083 ,48708.497 ,48895.845 ,49062.429 ,49218.985 ,49379.208 ,49552.855 ,49744.659 ,49952.244 ,50169.242 ,50385.560 ,50593.662 ,50750.254 ,50899.664 ,51041.104 ,51173.986 ,51297.943 ,51412.745 ,51518.390 ,51615.009 ,51702.801 ,51781.798 ,51851.664 ,51911.444 ,51959.517 ,51993.829 ,52012.595 ,52015.295 ,52001.389 ,51969.223 ,51916.906 ,51843.141 ,51747.300 ,51629.772 ,51491.547 ,51334.204 ,51159.118 ,50966.850 ,50757.797 ,50533.034 ,50293.784 ,50041.188 ,49776.160 ,49499.539 ,49212.263 ,48915.285 ,48609.542 ,48295.939 ,47975.326 ,47648.667 ,47316.893 ,46980.896 ,46641.340 ,46298.958 ,45954.785 ,45609.908 ,45265.209 ,44921.387 ,44578.684 ,44237.022 ,43896.023 ,43555.480 ,43215.679 ,42877.040 ,42539.592 ,42203.326 ,41868.352 ,41534.831 ,41203.193 ,40874.142 ,40548.571 ,40227.216 ,39910.577 ,39598.878 ,39292.271 ,38990.773 ,38694.524 ,38403.633 ,38118.550 ,37840.091 ,37569.336 ,37307.022 ,37053.606 ,36808.919 ,36572.354 ,36342.941 ,36119.994 ,35903.311 ,35693.106 ,35489.821 ,35293.943 ,35105.835 ,34925.614 ,34753.181 ,34588.178 ,34429.984 ,34277.773 
South-Central Asia,510788.123 ,519193.396 ,528135.157 ,537602.320 ,547586.380 ,558080.970 ,569082.268 ,580588.811 ,592601.079 ,605120.681 ,618148.451 ,631682.127 ,645714.344 ,660231.897 ,675218.103 ,690659.688 ,706562.594 ,722927.998 ,739733.869 ,756952.271 ,774570.069 ,792575.680 ,810994.858 ,829898.266 ,849381.155 ,869513.942 ,890308.666 ,911750.078 ,933844.876 ,956592.873 ,979983.522 ,1004001.690 ,1028615.567 ,1053772.099 ,1079404.172 ,1105444.993 ,1131872.757 ,1158639.548 ,1185620.728 ,1212664.786 ,1239658.954 ,1266534.631 ,1293295.846 ,1319994.593 ,1346722.711 ,1373543.322 ,1400447.106 ,1427390.720 ,1454362.517 ,1481345.439 ,1508317.036 ,1535283.080 ,1562217.455 ,1589027.258 ,1615592.747 ,1641830.209 ,1667689.930 ,1693195.935 ,1718429.376 ,1743512.483 ,1768530.742 ,1793502.411 ,1818387.627 ,1843142.952 ,1867702.391 ,1892013.476 ,1917694.700 ,1943104.987 ,1968220.017 ,1993016.448 ,2017472.109 ,2041565.886 ,2065277.771 ,2088588.891 ,2111481.446 ,2133938.984 ,2155946.271 ,2177489.500 ,2198556.261 ,2219135.560 ,2239217.379 ,2258794.179 ,2277858.163 ,2296400.145 ,2314410.870 ,2331884.317 ,2348813.332 ,2365198.711 ,2381052.844 ,2396393.978 ,2411235.038 ,2425577.716 ,2439416.405 ,2452748.109 ,2465567.377 ,2477868.913 ,2489651.326 ,2500911.386 ,2511638.833 ,2521820.851 ,2531447.256 ,2540514.982 ,2549022.922 ,2556965.588 ,2564337.459 ,2571135.534 ,2577359.352 ,2583012.392 ,2588101.080 ,2592634.427 ,2596621.366 ,2600069.573 ,2602985.704 ,2605376.808 ,2607250.302 ,2608615.336 ,2609481.279 ,2609861.751 ,2609775.662 ,2609244.935 ,2608289.482 ,2606924.706 ,2605162.848 ,2603016.933 ,2600499.099 ,2597622.209 ,2594399.858 ,2590847.331 ,2586981.245 ,2582819.087 ,2578377.194 ,2573668.752 ,2568706.233 ,2563503.639 ,2558075.019 ,2552433.236 ,2546591.833 ,2540561.074 ,2534345.845 ,2527948.529 ,2521373.989 ,2514631.464 ,2507733.838 ,2500696.343 ,2493534.729 ,2486263.827 ,2478897.045 ,2471446.019 ,2463920.565 ,2456328.658 ,2448676.585 
Central Asia,17449.546 ,17889.859 ,18412.254 ,19003.769 ,19653.482 ,20352.402 ,21093.667 ,21872.356 ,22685.293 ,23530.501 ,24405.882 ,25307.615 ,26228.976 ,27159.660 ,28087.403 ,29002.753 ,29901.586 ,30783.226 ,31646.044 ,32489.830 ,33315.140 ,34120.850 ,34908.186 ,35683.434 ,36455.078 ,37230.082 ,38010.462 ,38797.068 ,39594.368 ,40407.183 ,41238.835 ,42087.146 ,42950.622 ,43833.364 ,44740.499 ,45672.650 ,46633.391 ,47612.855 ,48581.730 ,49501.228 ,50343.305 ,51100.938 ,51781.574 ,52390.433 ,52938.381 ,53436.859 ,53885.824 ,54292.276 ,54684.250 ,55097.490 ,55559.337 ,56082.293 ,56665.898 ,57307.871 ,58000.410 ,58737.838 ,59518.516 ,60345.972 ,61224.785 ,62161.019 ,63156.447 ,64212.215 ,65319.007 ,66454.885 ,67590.949 ,68705.005 ,69846.087 ,70955.788 ,72036.396 ,73089.564 ,74116.432 ,75117.435 ,76092.406 ,77040.785 ,77961.643 ,78854.530 ,79719.868 ,80559.771 ,81378.131 ,82180.018 ,82969.556 ,83748.274 ,84516.872 ,85277.631 ,86032.696 ,86783.684 ,87531.433 ,88275.810 ,89016.129 ,89751.020 ,90479.086 ,91199.907 ,91912.504 ,92614.206 ,93301.683 ,93972.163 ,94624.413 ,95257.632 ,95870.152 ,96460.169 ,97026.424 ,97568.151 ,98085.223 ,98577.843 ,99046.686 ,99492.406 ,99915.204 ,100315.647 ,100695.212 ,101055.871 ,101399.317 ,101726.348 ,102037.651 ,102334.482 ,102618.300 ,102890.224 ,103151.078 ,103401.310 ,103641.076 ,103870.298 ,104088.977 ,104297.391 ,104495.885 ,104684.456 ,104863.081 ,105031.680 ,105190.363 ,105339.181 ,105478.114 ,105607.108 ,105726.105 ,105835.093 ,105934.079 ,106023.037 ,106101.974 ,106170.899 ,106229.733 ,106278.457 ,106316.963 ,106345.129 ,106362.841 ,106370.021 ,106366.637 ,106352.691 ,106328.131 ,106292.941 ,106247.092 ,106190.495 ,106123.092 ,106044.781 ,105955.433 
Kazakhstan,6702.991 ,6831.323 ,7041.797 ,7315.651 ,7636.830 ,7991.998 ,8370.630 ,8764.919 ,9169.454 ,9580.799 ,9996.000 ,10411.028 ,10819.457 ,11211.860 ,11577.469 ,11909.003 ,12201.038 ,12455.711 ,12682.931 ,12897.413 ,13109.996 ,13324.670 ,13538.749 ,13748.319 ,13946.819 ,14130.071 ,14296.769 ,14450.533 ,14597.846 ,14747.561 ,14905.889 ,15072.355 ,15244.045 ,15421.226 ,15603.720 ,15789.437 ,15980.988 ,16173.101 ,16346.206 ,16474.563 ,16540.258 ,16540.017 ,16481.113 ,16370.000 ,16217.491 ,16034.956 ,15820.631 ,15581.752 ,15349.899 ,15165.574 ,15057.363 ,15039.971 ,15105.645 ,15232.325 ,15385.916 ,15541.457 ,15690.861 ,15841.355 ,16001.176 ,16184.163 ,16398.976 ,16647.380 ,16921.179 ,17207.257 ,17487.779 ,17749.648 ,17973.980 ,18188.086 ,18392.842 ,18588.986 ,18777.139 ,18957.756 ,19131.167 ,19297.604 ,19457.228 ,19610.258 ,19757.087 ,19898.462 ,20035.454 ,20169.369 ,20301.322 ,20431.842 ,20561.319 ,20690.459 ,20819.957 ,20950.360 ,21081.969 ,21214.885 ,21349.154 ,21484.634 ,21621.166 ,21758.673 ,21896.943 ,22035.402 ,22173.301 ,22309.977 ,22445.138 ,22578.426 ,22709.123 ,22836.340 ,22959.432 ,23078.067 ,23192.121 ,23301.376 ,23405.696 ,23505.028 ,23599.296 ,23688.633 ,23773.466 ,23854.360 ,23931.858 ,24006.162 ,24077.505 ,24146.388 ,24213.432 ,24279.110 ,24343.722 ,24407.451 ,24470.474 ,24532.943 ,24594.973 ,24656.654 ,24718.076 ,24779.305 ,24840.410 ,24901.384 ,24962.197 ,25022.714 ,25082.647 ,25141.620 ,25199.293 ,25255.475 ,25309.986 ,25362.511 ,25412.709 ,25460.275 ,25505.022 ,25546.752 ,25585.162 ,25619.920 ,25650.770 ,25677.568 ,25700.252 ,25718.832 ,25733.347 ,25743.864 ,25750.428 ,25753.087 ,25751.887 ,25746.850 ,25738.006 
Kyrgyzstan,1740.004 ,1765.555 ,1795.130 ,1828.195 ,1864.495 ,1904.060 ,1947.219 ,1994.561 ,2046.915 ,2105.181 ,2170.093 ,2241.753 ,2319.455 ,2401.463 ,2485.430 ,2569.458 ,2653.050 ,2736.076 ,2817.335 ,2895.544 ,2969.864 ,3039.767 ,3105.535 ,3168.293 ,3229.688 ,3291.077 ,3352.618 ,3414.320 ,3477.229 ,3542.522 ,3610.981 ,3682.672 ,3757.184 ,3834.168 ,3913.058 ,3993.106 ,4075.187 ,4158.607 ,4239.295 ,4311.868 ,4372.890 ,4419.631 ,4454.189 ,4483.840 ,4518.801 ,4566.087 ,4629.398 ,4705.638 ,4786.773 ,4861.129 ,4920.718 ,4962.590 ,4990.687 ,5012.269 ,5037.929 ,5075.380 ,5126.730 ,5189.720 ,5262.294 ,5340.781 ,5422.337 ,5506.601 ,5594.108 ,5683.808 ,5774.566 ,5865.401 ,5979.202 ,6090.643 ,6199.984 ,6307.415 ,6413.102 ,6517.107 ,6619.446 ,6720.114 ,6819.005 ,6916.136 ,7011.524 ,7105.357 ,7197.984 ,7289.820 ,7381.228 ,7472.321 ,7563.131 ,7653.793 ,7744.413 ,7835.062 ,7925.791 ,8016.580 ,8107.290 ,8197.718 ,8287.685 ,8377.130 ,8465.985 ,8554.091 ,8641.281 ,8727.407 ,8812.354 ,8896.057 ,8978.412 ,9059.299 ,9138.614 ,9216.322 ,9292.374 ,9366.753 ,9439.488 ,9510.562 ,9579.970 ,9647.727 ,9713.882 ,9778.532 ,9841.727 ,9903.509 ,9963.883 ,10022.875 ,10080.522 ,10136.856 ,10191.900 ,10245.671 ,10298.154 ,10349.320 ,10399.133 ,10447.633 ,10494.836 ,10540.794 ,10585.574 ,10629.207 ,10671.728 ,10713.138 ,10753.488 ,10792.836 ,10831.209 ,10868.618 ,10905.033 ,10940.447 ,10974.839 ,11008.179 ,11040.428 ,11071.551 ,11101.450 ,11130.000 ,11157.079 ,11182.625 ,11206.600 ,11228.990 ,11249.761 ,11268.898 ,11286.351 ,11302.063 ,11315.959 ,11327.922 ,11337.861 
Tajikistan,1531.501 ,1584.992 ,1637.950 ,1690.334 ,1742.345 ,1794.414 ,1847.251 ,1901.775 ,1959.137 ,2020.554 ,2087.038 ,2159.123 ,2236.559 ,2318.234 ,2402.455 ,2487.953 ,2574.478 ,2662.230 ,2750.894 ,2840.228 ,2930.079 ,3020.391 ,3111.264 ,3203.019 ,3296.095 ,3390.935 ,3487.644 ,3586.499 ,3688.385 ,3794.420 ,3905.413 ,4020.778 ,4140.258 ,4265.247 ,4397.525 ,4537.789 ,4687.283 ,4843.951 ,5001.110 ,5149.803 ,5283.728 ,5400.714 ,5502.976 ,5594.114 ,5679.832 ,5764.712 ,5849.540 ,5934.282 ,6021.691 ,6114.886 ,6216.205 ,6327.125 ,6447.688 ,6576.877 ,6712.841 ,6854.176 ,7000.557 ,7152.385 ,7309.728 ,7472.819 ,7641.630 ,7815.949 ,7995.062 ,8177.809 ,8362.745 ,8548.651 ,8757.329 ,8965.358 ,9172.798 ,9379.651 ,9585.847 ,9791.217 ,9995.517 ,10198.460 ,10399.712 ,10599.038 ,10796.361 ,10991.880 ,11186.101 ,11379.739 ,11573.357 ,11767.094 ,11961.001 ,12155.505 ,12351.046 ,12547.949 ,12746.308 ,12945.998 ,13146.815 ,13348.472 ,13550.634 ,13753.177 ,13955.856 ,14158.052 ,14359.010 ,14558.097 ,14755.013 ,14949.607 ,15141.548 ,15330.536 ,15516.341 ,15698.782 ,15877.808 ,16053.471 ,16225.952 ,16395.386 ,16561.757 ,16725.109 ,16885.690 ,17043.839 ,17199.812 ,17353.700 ,17505.480 ,17655.204 ,17802.915 ,17948.593 ,18092.255 ,18233.835 ,18373.215 ,18510.190 ,18644.609 ,18776.392 ,18905.481 ,19031.631 ,19154.570 ,19274.079 ,19390.071 ,19502.549 ,19611.532 ,19717.096 ,19819.321 ,19918.188 ,20013.727 ,20106.049 ,20195.291 ,20281.561 ,20364.907 ,20445.354 ,20523.029 ,20598.064 ,20670.564 ,20740.545 ,20807.987 ,20872.837 ,20935.004 ,20994.399 ,21050.953 ,21104.577 ,21155.219 ,21202.832 ,21247.350 
