"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ASIA,1404061.590 ,1434534.785 ,1463159.816 ,1490835.714 ,1518303.010 ,1546143.227 ,1574772.653 ,1604448.795 ,1635288.434 ,1667297.629 ,1700462.752 ,1734847.065 ,1770675.629 ,1808371.265 ,1848452.049 ,1891228.735 ,1936862.071 ,1985086.190 ,2035238.284 ,2086393.344 ,2137828.395 ,2189385.932 ,2241096.853 ,2292666.357 ,2343802.562 ,2394338.004 ,2444094.013 ,2493191.935 ,2542157.731 ,2591734.858 ,2642488.969 ,2694423.536 ,2747435.334 ,2801830.903 ,2857956.354 ,2915953.444 ,2976023.194 ,3037815.600 ,3100227.169 ,3161768.286 ,3221341.719 ,3278551.343 ,3333604.095 ,3386759.856 ,3438526.430 ,3489306.253 ,3539101.069 ,3587833.521 ,3635758.510 ,3683189.786 ,3730370.625 ,3777425.069 ,3824369.526 ,3871201.740 ,3917871.151 ,3964342.662 ,4010602.667 ,4056684.697 ,4102643.673 ,4148549.798 ,4194425.212 ,4240280.976 ,4286014.731 ,4331391.205 ,4376099.655 ,4419897.601 ,4463375.006 ,4505909.210 ,4547491.929 ,4588111.645 ,4627753.850 ,4666400.385 ,4704030.022 ,4740619.479 ,4776145.140 ,4810588.910 ,4843943.939 ,4876219.806 ,4907444.753 ,4937659.347 ,4966898.105 ,4995180.205 ,5022515.258 ,5048918.168 ,5074402.434 ,5098984.945 ,5122685.511 ,5145530.478 ,5167551.736 ,5188785.171 ,5209264.031 ,5229019.842 ,5248077.058 ,5266454.053 ,5284165.847 ,5301233.206 ,5317686.637 ,5333564.729 ,5348907.049 ,5363757.030 ,5378158.355 ,5392151.365 ,5405777.585 ,5419084.177 ,5432120.608 ,5444936.360 ,5457577.660 ,5470091.661 ,5482529.933 ,5494945.754 ,5507391.411 ,5519915.035 ,5532564.632 ,5545391.993 ,5558449.531 ,5571787.925 ,5585453.714 ,5599492.162 ,5613950.283 ,5628874.843 ,5644310.513 ,5660296.243 ,5676871.337 ,5694079.965 ,5711967.060 ,5730572.178 ,5749926.863 ,5770056.614 ,5790985.633 ,5812734.567 ,5835321.613 ,5858768.754 ,5883091.232 ,5908291.017 ,5934363.795 ,5961309.056 ,5989139.359 ,6017869.845 ,6047505.462 ,6078049.894 ,6109510.430 ,6141900.288 ,6175237.221 ,6209542.696 ,6244840.066 ,6281152.994 ,6318504.769 ,6356918.312 ,6396415.798 ,6437018.913 ,6478748.931 
Eastern Asia,677556.256 ,694585.005 ,708899.633 ,721429.146 ,732938.323 ,744027.825 ,755127.475 ,766502.920 ,778274.584 ,790449.206 ,803015.053 ,816043.099 ,829775.792 ,844665.060 ,861264.571 ,879913.075 ,900779.694 ,923600.377 ,947724.716 ,972238.934 ,996425.101 ,1020121.685 ,1043348.061 ,1065794.321 ,1087148.394 ,1107219.338 ,1125857.270 ,1143166.967 ,1159554.339 ,1175604.605 ,1191787.808 ,1208088.212 ,1224493.141 ,1241464.590 ,1259564.344 ,1279116.411 ,1300377.749 ,1323039.738 ,1346150.890 ,1368393.157 ,1388798.183 ,1407055.358 ,1423378.163 ,1437972.833 ,1451246.568 ,1463528.718 ,1474822.445 ,1485085.081 ,1494568.181 ,1503584.325 ,1512377.595 ,1521071.205 ,1529686.044 ,1538233.613 ,1546681.947 ,1555011.573 ,1563236.216 ,1571398.378 ,1579531.194 ,1587670.908 ,1595828.675 ,1604014.400 ,1612178.334 ,1620194.727 ,1627896.076 ,1635150.365 ,1641522.892 ,1646834.964 ,1651148.616 ,1654518.523 ,1656992.004 ,1658608.641 ,1659400.731 ,1659394.073 ,1658609.741 ,1657068.786 ,1654797.415 ,1651831.530 ,1648218.589 ,1644012.105 ,1639255.711 ,1633975.933 ,1628185.652 ,1621896.339 ,1615113.056 ,1607840.134 ,1600093.628 ,1591882.555 ,1583194.313 ,1574008.115 ,1564311.244 ,1554112.856 ,1543428.714 ,1532262.246 ,1520617.209 ,1508504.104 ,1495938.241 ,1482946.836 ,1469569.015 ,1455852.327 ,1441841.538 ,1427564.852 ,1413052.145 ,1398352.517 ,1383520.334 ,1368602.793 ,1353631.652 ,1338630.614 ,1323627.457 ,1308647.181 ,1293711.520 ,1278842.722 ,1264056.827 ,1249359.852 ,1234752.259 ,1220236.273 ,1205822.969 ,1191523.716 ,1177340.498 ,1163272.976 ,1149323.109 ,1135494.975 ,1121798.078 ,1108246.305 ,1094856.525 ,1081642.116 ,1068607.263 ,1055753.616 ,1043088.088 ,1030617.561 ,1018345.435 ,1006273.359 ,994396.427 ,982702.380 ,971174.323 ,959797.590 ,948567.107 ,937478.442 ,926518.110 ,915670.815 ,904924.545 ,894272.666 ,883713.008 ,873246.495 ,862875.506 ,852602.246 ,842428.137 ,832353.621 ,822377.987 ,812499.461 ,802715.314 
China,554419.275 ,569611.075 ,582029.301 ,592567.861 ,601971.218 ,610834.396 ,619597.547 ,628551.405 ,637853.609 ,647555.963 ,657686.143 ,668334.897 ,679732.315 ,692280.490 ,706460.953 ,722562.183 ,740745.642 ,760771.063 ,782008.729 ,803577.221 ,824788.457 ,845481.578 ,865686.530 ,885145.933 ,903613.538 ,920945.083 ,937018.252 ,951927.444 ,966039.822 ,979880.619 ,993877.310 ,1008000.152 ,1022253.396 ,1037123.834 ,1053210.735 ,1070863.389 ,1090348.056 ,1111341.725 ,1132866.344 ,1153565.894 ,1172445.200 ,1189183.522 ,1204003.901 ,1217129.133 ,1228991.932 ,1239940.004 ,1249981.441 ,1259066.974 ,1267441.503 ,1275406.699 ,1283198.970 ,1290937.649 ,1298646.577 ,1306343.911 ,1314007.478 ,1321623.490 ,1329209.094 ,1336800.506 ,1344415.227 ,1352068.091 ,1359755.102 ,1367480.264 ,1375198.619 ,1382793.212 ,1390110.388 ,1397028.553 ,1403280.779 ,1408567.756 ,1412951.217 ,1416484.747 ,1419213.802 ,1421175.294 ,1422397.977 ,1422903.580 ,1422708.637 ,1421830.024 ,1420290.878 ,1418125.807 ,1415383.062 ,1412118.275 ,1408375.958 ,1404180.925 ,1399542.862 ,1394470.811 ,1388966.950 ,1383032.560 ,1376681.423 ,1369919.460 ,1362729.062 ,1355083.663 ,1346965.501 ,1338380.598 ,1329342.365 ,1319850.750 ,1309906.182 ,1299516.295 ,1288693.705 ,1277463.892 ,1265865.515 ,1253946.310 ,1241750.909 ,1229305.913 ,1216639.397 ,1203799.913 ,1190841.541 ,1177810.688 ,1164737.593 ,1151643.849 ,1138555.058 ,1125493.713 ,1112479.009 ,1099531.213 ,1086663.902 ,1073879.490 ,1061174.401 ,1048547.205 ,1036006.782 ,1023562.556 ,1011213.588 ,998956.509 ,986790.893 ,974719.213 ,962750.089 ,950896.762 ,939175.823 ,927600.661 ,916174.993 ,904900.556 ,893785.690 ,882839.176 ,872066.074 ,861468.786 ,851042.783 ,840776.731 ,830654.670 ,820662.829 ,810796.940 ,801053.286 ,791419.179 ,781880.048 ,772424.674 ,763046.976 ,753745.418 ,744521.469 ,735377.997 ,726317.649 ,717342.319 ,708452.855 ,699648.942 ,690929.226 ,682291.272 
"China, Hong Kong SAR",1973.998 ,2063.316 ,2160.102 ,2264.109 ,2374.539 ,2490.103 ,2608.941 ,2728.665 ,2846.522 ,2959.533 ,3065.187 ,3162.031 ,3250.311 ,3332.162 ,3410.959 ,3489.213 ,3568.376 ,3648.033 ,3726.705 ,3802.096 ,3873.112 ,3937.829 ,3998.312 ,4062.042 ,4139.096 ,4236.002 ,4356.575 ,4496.871 ,4646.177 ,4789.320 ,4915.467 ,5020.488 ,5107.909 ,5183.912 ,5258.161 ,5337.622 ,5424.517 ,5516.357 ,5609.691 ,5699.221 ,5781.459 ,5854.088 ,5919.289 ,5983.355 ,6055.086 ,6140.101 ,6241.810 ,6356.470 ,6473.836 ,6579.564 ,6663.654 ,6722.306 ,6759.491 ,6782.571 ,6802.597 ,6827.761 ,6860.376 ,6898.397 ,6940.323 ,6983.272 ,7025.221 ,7065.815 ,7106.399 ,7148.571 ,7194.563 ,7245.701 ,7307.735 ,7363.132 ,7411.592 ,7453.183 ,7488.315 ,7517.721 ,7542.495 ,7563.988 ,7583.676 ,7602.877 ,7622.267 ,7641.682 ,7659.851 ,7674.873 ,7685.371 ,7691.046 ,7692.377 ,7689.647 ,7683.408 ,7674.101 ,7661.783 ,7646.423 ,7628.216 ,7607.402 ,7584.172 ,7558.684 ,7531.058 ,7501.483 ,7470.154 ,7437.212 ,7402.812 ,7367.059 ,7330.031 ,7291.764 ,7252.329 ,7211.799 ,7170.272 ,7127.845 ,7084.630 ,7040.712 ,6996.180 ,6951.041 ,6905.310 ,6858.958 ,6811.973 ,6764.395 ,6716.263 ,6667.571 ,6618.299 ,6568.450 ,6518.077 ,6467.218 ,6415.944 ,6364.337 ,6312.463 ,6260.365 ,6208.165 ,6155.998 ,6104.052 ,6052.483 ,6001.360 ,5950.769 ,5900.815 ,5851.648 ,5803.350 ,5755.972 ,5709.543 ,5664.079 ,5619.607 ,5576.109 ,5533.584 ,5491.980 ,5451.191 ,5411.079 ,5371.505 ,5332.374 ,5293.593 ,5255.088 ,5216.769 ,5178.529 ,5140.261 ,5101.785 ,5062.930 ,5023.474 ,4983.197 
"China, Macao SAR",196.483 ,200.490 ,201.274 ,199.292 ,195.132 ,189.461 ,183.047 ,176.753 ,171.523 ,168.289 ,167.796 ,170.465 ,176.188 ,184.250 ,193.563 ,203.231 ,213.196 ,223.420 ,233.004 ,240.842 ,246.195 ,248.739 ,248.767 ,246.947 ,244.284 ,241.628 ,239.085 ,236.695 ,235.198 ,235.479 ,238.118 ,243.427 ,251.219 ,260.997 ,271.993 ,283.581 ,295.677 ,308.275 ,320.877 ,332.901 ,343.935 ,353.764 ,362.459 ,370.345 ,377.960 ,385.686 ,393.567 ,401.564 ,409.837 ,418.604 ,427.979 ,438.081 ,448.896 ,460.147 ,471.453 ,482.559 ,493.320 ,503.823 ,514.348 ,525.313 ,536.969 ,549.439 ,562.531 ,575.841 ,588.781 ,600.942 ,610.386 ,619.722 ,628.920 ,637.953 ,646.770 ,655.349 ,663.655 ,671.652 ,679.321 ,686.649 ,693.595 ,700.177 ,706.375 ,712.204 ,717.658 ,722.746 ,727.460 ,731.832 ,735.878 ,739.619 ,743.071 ,746.251 ,749.149 ,751.810 ,754.229 ,756.430 ,758.413 ,760.195 ,761.785 ,763.193 ,764.437 ,765.504 ,766.392 ,767.068 ,767.524 ,767.741 ,767.750 ,767.535 ,767.113 ,766.490 ,765.671 ,764.656 ,763.442 ,762.034 ,760.431 ,758.647 ,756.662 ,754.501 ,752.147 ,749.618 ,746.901 ,744.014 ,740.966 ,737.755 ,734.386 ,730.889 ,727.262 ,723.525 ,719.714 ,715.831 ,711.906 ,707.947 ,703.983 ,700.053 ,696.178 ,692.377 ,688.646 ,685.000 ,681.452 ,678.006 ,674.669 ,671.417 ,668.245 ,665.123 ,662.007 ,658.908 ,655.791 ,652.649 ,649.457 ,646.214 ,642.898 ,639.468 ,635.885 ,632.119 ,628.116 
"China, Taiwan Province of China",7623.360 ,7893.060 ,8163.933 ,8440.260 ,8725.467 ,9022.183 ,9331.898 ,9655.237 ,9991.985 ,10341.215 ,10701.713 ,11072.338 ,11452.476 ,11842.140 ,12241.535 ,12649.726 ,13067.806 ,13492.499 ,13913.345 ,14316.714 ,14693.153 ,15037.995 ,15354.587 ,15651.322 ,15940.897 ,16232.672 ,16528.707 ,16826.465 ,17125.169 ,17422.717 ,17717.372 ,18009.439 ,18299.157 ,18584.306 ,18862.027 ,19130.093 ,19387.424 ,19634.014 ,19869.947 ,20095.747 ,20311.698 ,20518.800 ,20716.684 ,20902.884 ,21074.053 ,21228.512 ,21364.130 ,21483.508 ,21595.372 ,21711.573 ,21840.235 ,21985.282 ,22143.337 ,22306.338 ,22462.374 ,22602.886 ,22725.478 ,22833.013 ,22928.526 ,23017.055 ,23102.406 ,23185.010 ,23263.897 ,23339.858 ,23413.652 ,23485.755 ,23536.769 ,23578.148 ,23609.788 ,23631.604 ,23643.557 ,23645.628 ,23637.854 ,23620.280 ,23592.967 ,23555.965 ,23509.279 ,23452.842 ,23386.479 ,23309.967 ,23223.130 ,23126.053 ,23018.762 ,22901.017 ,22772.497 ,22633.072 ,22482.811 ,22322.082 ,22151.361 ,21971.299 ,21782.500 ,21585.349 ,21380.216 ,21167.826 ,20948.976 ,20724.385 ,20494.560 ,20259.924 ,20020.900 ,19777.894 ,19531.309 ,19281.529 ,19028.956 ,18774.032 ,18517.155 ,18258.707 ,17999.019 ,17738.367 ,17476.923 ,17214.806 ,16952.144 ,16689.207 ,16426.267 ,16163.461 ,15900.911 ,15638.782 ,15377.293 ,15116.731 ,14857.448 ,14599.862 ,14344.319 ,14091.083 ,13840.378 ,13592.553 ,13347.998 ,13107.028 ,12869.857 ,12636.613 ,12407.407 ,12182.320 ,11961.398 ,11744.736 ,11532.388 ,11324.304 ,11120.420 ,10920.647 ,10724.944 ,10533.315 ,10345.699 ,10162.074 ,9982.360 ,9806.486 ,9634.348 ,9465.822 ,9300.785 ,9139.091 ,8980.588 ,8825.138 ,8672.582 ,8522.746 ,8375.480 
Dem. People's Republic of Korea,10549.472 ,10248.496 ,10049.029 ,9957.242 ,9972.436 ,10086.991 ,10285.940 ,10547.389 ,10843.979 ,11145.152 ,11424.176 ,11665.595 ,11871.712 ,12065.468 ,12282.419 ,12547.525 ,12864.954 ,13222.694 ,13609.982 ,14010.339 ,14410.400 ,14809.521 ,15207.771 ,15593.351 ,15952.078 ,16274.740 ,16554.746 ,16796.578 ,17015.983 ,17235.666 ,17472.140 ,17731.230 ,18008.564 ,18298.214 ,18590.138 ,18877.238 ,19156.795 ,19431.986 ,19708.323 ,19993.755 ,20293.054 ,20609.150 ,20937.404 ,21265.834 ,21577.982 ,21862.299 ,22113.548 ,22335.638 ,22537.336 ,22731.985 ,22929.075 ,23131.810 ,23336.681 ,23538.540 ,23729.498 ,23904.167 ,24061.097 ,24203.289 ,24335.146 ,24463.021 ,24591.599 ,24722.298 ,24854.034 ,24985.976 ,25116.363 ,25243.917 ,25365.002 ,25484.092 ,25600.184 ,25712.397 ,25820.020 ,25922.467 ,26019.326 ,26110.296 ,26195.183 ,26273.789 ,26345.851 ,26410.933 ,26468.392 ,26517.480 ,26557.665 ,26588.773 ,26610.868 ,26623.919 ,26627.953 ,26623.124 ,26609.527 ,26587.526 ,26557.927 ,26521.734 ,26479.848 ,26432.748 ,26380.790 ,26324.645 ,26264.974 ,26202.408 ,26137.352 ,26070.176 ,26001.279 ,25931.066 ,25859.835 ,25787.868 ,25715.294 ,25642.158 ,25568.370 ,25493.880 ,25418.774 ,25343.093 ,25266.664 ,25189.262 ,25110.700 ,25030.993 ,24950.213 ,24868.301 ,24785.211 ,24700.972 ,24615.593 ,24529.246 ,24442.184 ,24354.781 ,24267.335 ,24179.967 ,24092.809 ,24006.162 ,23920.402 ,23835.778 ,23752.426 ,23670.350 ,23589.545 ,23509.944 ,23431.488 ,23354.146 ,23277.862 ,23202.422 ,23127.547 ,23052.994 ,22978.662 ,22904.490 ,22830.272 ,22755.811 ,22680.941 ,22605.570 ,22529.709 ,22453.385 ,22376.669 ,22299.645 ,22222.365 ,22144.910 ,22067.324 ,21989.651 ,21911.945 
Japan,82802.084 ,84315.601 ,85658.683 ,86869.425 ,87980.318 ,89018.257 ,90004.313 ,90953.954 ,91877.704 ,92782.224 ,93673.615 ,94560.845 ,95458.881 ,96389.953 ,97379.848 ,98447.002 ,99595.128 ,100820.021 ,102120.482 ,103491.930 ,104925.645 ,106425.269 ,107977.039 ,109532.878 ,111030.141 ,112423.055 ,113690.108 ,114839.120 ,115890.284 ,116878.026 ,117827.355 ,118743.180 ,119615.624 ,120438.087 ,121199.799 ,121894.038 ,122519.652 ,123083.205 ,123594.968 ,124068.903 ,124515.561 ,124940.015 ,125341.476 ,125717.524 ,126063.174 ,126375.466 ,126654.021 ,126902.628 ,127127.265 ,127335.858 ,127533.934 ,127723.513 ,127902.617 ,128067.794 ,128213.632 ,128335.767 ,128432.994 ,128505.251 ,128550.508 ,128566.659 ,128551.873 ,128505.399 ,128426.384 ,128312.920 ,128162.873 ,127974.958 ,127652.259 ,127270.002 ,126831.138 ,126338.592 ,125795.297 ,125204.179 ,124568.183 ,123890.185 ,123173.087 ,122419.685 ,121632.681 ,120814.593 ,119967.784 ,119094.464 ,118196.866 ,117277.347 ,116338.266 ,115381.933 ,114410.646 ,113426.631 ,112431.659 ,111427.712 ,110417.489 ,109403.846 ,108389.137 ,107374.674 ,106361.234 ,105349.895 ,104341.489 ,103336.479 ,102335.491 ,101338.263 ,100343.152 ,99347.794 ,98350.265 ,97350.396 ,96348.129 ,95341.835 ,94329.607 ,93310.240 ,92283.649 ,91250.723 ,90212.612 ,89170.999 ,88127.624 ,87083.370 ,86039.673 ,84999.651 ,83967.073 ,82945.108 ,81935.297 ,80938.662 ,79957.248 ,78993.089 ,78047.732 ,77122.102 ,76216.423 ,75330.444 ,74463.432 ,73614.603 ,72783.838 ,71970.661 ,71173.361 ,70389.761 ,69618.016 ,68857.217 ,68106.823 ,67365.822 ,66633.227 ,65908.200 ,65190.061 ,64478.276 ,63772.408 ,63072.120 ,62377.155 ,61687.322 ,61002.460 ,60322.502 ,59647.467 ,58977.453 ,58312.692 ,57653.482 ,57000.268 ,56353.553 ,55713.987 
Mongolia,780.199 ,793.538 ,807.921 ,823.060 ,838.785 ,855.103 ,872.156 ,890.274 ,909.890 ,931.481 ,955.505 ,982.178 ,1011.324 ,1042.383 ,1074.514 ,1107.124 ,1139.961 ,1173.191 ,1207.104 ,1242.214 ,1278.825 ,1317.050 ,1356.670 ,1397.304 ,1438.425 ,1479.651 ,1520.865 ,1562.209 ,1603.906 ,1646.291 ,1689.622 ,1733.475 ,1777.727 ,1823.216 ,1871.090 ,1921.881 ,1976.309 ,2033.343 ,2089.714 ,2141.008 ,2184.145 ,2217.918 ,2243.502 ,2263.200 ,2280.496 ,2298.039 ,2316.567 ,2335.695 ,2355.590 ,2376.162 ,2397.436 ,2419.776 ,2443.659 ,2469.286 ,2496.832 ,2526.446 ,2558.012 ,2591.670 ,2628.131 ,2668.289 ,2712.650 ,2761.516 ,2814.226 ,2869.107 ,2923.896 ,2976.877 ,3029.682 ,3080.744 ,3130.229 ,3178.278 ,3224.964 ,3270.342 ,3314.417 ,3357.170 ,3398.558 ,3438.566 ,3477.256 ,3514.792 ,3551.487 ,3587.708 ,3623.787 ,3659.832 ,3695.942 ,3732.326 ,3769.222 ,3806.784 ,3845.121 ,3884.225 ,3924.046 ,3964.447 ,4005.321 ,4046.639 ,4088.387 ,4130.376 ,4172.403 ,4214.294 ,4255.996 ,4297.475 ,4338.650 ,4379.444 ,4419.815 ,4459.732 ,4499.233 ,4538.380 ,4577.269 ,4616.001 ,4654.624 ,4693.210 ,4731.931 ,4770.973 ,4810.519 ,4850.644 ,4891.424 ,4932.980 ,4975.426 ,5018.882 ,5063.393 ,5108.995 ,5155.690 ,5203.475 ,5252.341 ,5302.283 ,5353.278 ,5405.278 ,5458.182 ,5511.916 ,5566.443 ,5621.740 ,5677.712 ,5734.267 ,5791.354 ,5848.922 ,5906.949 ,5965.424 ,6024.313 ,6083.611 ,6143.305 ,6203.405 ,6263.945 ,6324.991 ,6386.576 ,6448.759 ,6511.568 ,6575.009 ,6639.136 ,6703.987 ,6769.604 ,6836.062 ,6903.446 ,6971.835 ,7041.348 
Republic of Korea,19211.385 ,19459.429 ,19829.390 ,20307.897 ,20880.428 ,21531.331 ,22243.633 ,22999.243 ,23779.372 ,24565.349 ,25340.918 ,26094.750 ,26822.585 ,27528.214 ,28220.780 ,28907.071 ,29584.631 ,30249.456 ,30905.365 ,31557.578 ,32209.314 ,32863.704 ,33518.385 ,34164.544 ,34789.935 ,35386.507 ,35948.932 ,36481.585 ,36997.800 ,37516.487 ,38050.424 ,38606.821 ,39179.545 ,39752.024 ,40300.401 ,40808.569 ,41269.319 ,41690.833 ,42091.026 ,42495.728 ,42923.131 ,43378.101 ,43853.448 ,44340.558 ,44825.885 ,45298.611 ,45757.361 ,46202.604 ,46627.442 ,47023.880 ,47386.312 ,47712.788 ,48004.786 ,48265.026 ,48498.083 ,48708.497 ,48895.845 ,49062.429 ,49218.985 ,49379.208 ,49552.855 ,49744.659 ,49952.244 ,50169.242 ,50385.560 ,50593.662 ,50740.280 ,50871.368 ,50985.548 ,51081.769 ,51159.279 ,51217.661 ,51256.824 ,51276.922 ,51278.312 ,51261.231 ,51225.608 ,51170.704 ,51095.159 ,50997.134 ,50875.276 ,50729.211 ,50559.115 ,50364.854 ,50146.502 ,49904.243 ,49638.233 ,49348.876 ,49037.063 ,48703.914 ,48350.536 ,47977.734 ,47586.251 ,47177.076 ,46751.246 ,46309.838 ,45853.888 ,45384.543 ,44903.096 ,44410.987 ,43909.552 ,43399.874 ,42883.114 ,42360.819 ,41834.649 ,41306.075 ,40776.142 ,40245.675 ,39715.517 ,39186.436 ,38659.120 ,38134.253 ,37612.423 ,37093.897 ,36578.791 ,36067.256 ,35559.633 ,35056.294 ,34557.430 ,34063.168 ,33573.640 ,33089.073 ,32609.674 ,32135.583 ,31666.922 ,31203.816 ,30746.440 ,30294.980 ,29849.575 ,29410.392 ,28977.577 ,28551.203 ,28131.433 ,27718.598 ,27313.087 ,26915.194 ,26524.942 ,26142.273 ,25767.171 ,25399.569 ,25039.327 ,24686.271 ,24340.121 ,24000.571 ,23667.226 ,23339.678 ,23017.410 ,22699.921 ,22386.610 ,22076.857 ,21769.969 
South-Central Asia,510788.123 ,519193.396 ,528135.157 ,537602.320 ,547586.380 ,558080.970 ,569082.268 ,580588.811 ,592601.079 ,605120.681 ,618148.451 ,631682.127 ,645714.344 ,660231.897 ,675218.103 ,690659.688 ,706562.594 ,722927.998 ,739733.869 ,756952.271 ,774570.069 ,792575.680 ,810994.858 ,829898.266 ,849381.155 ,869513.942 ,890308.666 ,911750.078 ,933844.876 ,956592.873 ,979983.522 ,1004001.690 ,1028615.567 ,1053772.099 ,1079404.172 ,1105444.993 ,1131872.757 ,1158639.548 ,1185620.728 ,1212664.786 ,1239658.954 ,1266534.631 ,1293295.846 ,1319994.593 ,1346722.711 ,1373543.322 ,1400447.106 ,1427390.720 ,1454362.517 ,1481345.439 ,1508317.036 ,1535283.080 ,1562217.455 ,1589027.258 ,1615592.747 ,1641830.209 ,1667689.930 ,1693195.935 ,1718429.376 ,1743512.483 ,1768530.742 ,1793502.411 ,1818387.627 ,1843142.952 ,1867702.391 ,1892013.476 ,1916801.337 ,1941780.322 ,1966881.224 ,1992040.476 ,2017200.385 ,2042308.986 ,2067320.182 ,2092193.338 ,2116892.845 ,2141387.075 ,2165646.921 ,2189644.607 ,2213353.373 ,2236748.632 ,2259812.309 ,2282532.898 ,2304907.580 ,2326940.636 ,2348643.048 ,2370027.791 ,2391095.536 ,2411857.530 ,2432351.718 ,2452626.827 ,2472721.161 ,2492650.848 ,2512418.705 ,2532032.692 ,2551496.587 ,2570813.110 ,2589989.977 ,2609030.685 ,2627926.930 ,2646665.361 ,2665235.873 ,2683641.888 ,2701886.584 ,2719959.682 ,2737848.125 ,2755545.515 ,2773057.191 ,2790396.999 ,2807579.210 ,2824622.356 ,2841546.968 ,2858369.161 ,2875110.714 ,2891806.451 ,2908497.071 ,2925219.962 ,2942000.195 ,2958861.156 ,2975836.603 ,2992961.987 ,3010268.824 ,3027781.673 ,3045520.231 ,3063504.231 ,3081751.122 ,3100276.939 ,3119099.518 ,3138233.544 ,3157687.097 ,3177465.138 ,3197573.712 ,3218024.707 ,3238830.339 ,3259997.640 ,3281532.348 ,3303441.874 ,3325736.214 ,3348427.630 ,3371528.731 ,3395053.027 ,3419013.974 ,3443424.557 ,3468297.306 ,3493644.746 ,3519479.759 ,3545815.831 ,3572667.227 ,3600049.040 ,3627977.180 ,3656468.438 ,3685540.508 
Central Asia,17449.546 ,17889.859 ,18412.254 ,19003.769 ,19653.482 ,20352.402 ,21093.667 ,21872.356 ,22685.293 ,23530.501 ,24405.882 ,25307.615 ,26228.976 ,27159.660 ,28087.403 ,29002.753 ,29901.586 ,30783.226 ,31646.044 ,32489.830 ,33315.140 ,34120.850 ,34908.186 ,35683.434 ,36455.078 ,37230.082 ,38010.462 ,38797.068 ,39594.368 ,40407.183 ,41238.835 ,42087.146 ,42950.622 ,43833.364 ,44740.499 ,45672.650 ,46633.391 ,47612.855 ,48581.730 ,49501.228 ,50343.305 ,51100.938 ,51781.574 ,52390.433 ,52938.381 ,53436.859 ,53885.824 ,54292.276 ,54684.250 ,55097.490 ,55559.337 ,56082.293 ,56665.898 ,57307.871 ,58000.410 ,58737.838 ,59518.516 ,60345.972 ,61224.785 ,62161.019 ,63156.447 ,64212.215 ,65319.007 ,66454.885 ,67590.949 ,68705.005 ,69843.321 ,70955.912 ,72045.937 ,73115.698 ,74166.676 ,75199.429 ,76213.713 ,77208.581 ,78182.680 ,79135.220 ,80066.783 ,80980.194 ,81880.891 ,82775.851 ,83670.802 ,84567.787 ,85467.755 ,86373.610 ,87288.350 ,88214.084 ,89152.077 ,90102.118 ,91062.713 ,92031.323 ,93005.599 ,93985.133 ,94969.126 ,95954.288 ,96936.556 ,97912.812 ,98881.895 ,99843.670 ,100797.169 ,101741.697 ,102677.019 ,103603.020 ,104520.417 ,105431.098 ,106337.725 ,107242.673 ,108147.023 ,109051.968 ,109960.236 ,110874.960 ,111798.752 ,112733.089 ,113678.806 ,114637.045 ,115608.734 ,116594.615 ,117595.491 ,118611.796 ,119643.175 ,120688.933 ,121748.467 ,122821.892 ,123909.356 ,125010.456 ,126124.674 ,127251.575 ,128391.119 ,129543.416 ,130708.544 ,131886.648 ,133077.915 ,134282.498 ,135500.593 ,136732.609 ,137978.980 ,139240.178 ,140516.525 ,141808.331 ,143116.155 ,144440.562 ,145782.053 ,147141.108 ,148518.063 ,149913.212 ,151326.888 ,152759.380 ,154211.093 ,155682.363 ,157173.655 ,158685.431 ,160218.236 
